,weight2011,weight2021,height2011,height2021
997,73.0,78,186.0,183
998,65.0,72,175.0,182
999,80.0,67,189.0,178
1000,87.0,83,187.0,189
1001,84.0,73,191.0,176
1002,63.0,77,174.0,191
1003,73.0,84,176.0,192
1004,68.0,85,178.0,195
1005,72.0,70,183.0,180
1006,77.0,70,182.0,185
1007,89.0,78,191.0,180
1008,78.0,70,184.0,178
1009,76.0,72,181.0,190
1010,64.0,73,180.0,176
1011,72.0,67,181.0,173
1012,72.0,85,175.0,186
1013,78.0,60,187.0,166
1014,75.0,67,178.0,175
1015,83.0,74,186.0,174
1016,72.0,71,177.0,190
1017,70.0,85,174.0,188
1018,74.0,75,176.0,180
1019,69.0,75,171.0,183
1020,80.0,74,184.0,185
1021,81.0,64,184.0,169
1022,75.0,68,187.0,175
1023,77.0,73,191.0,180
1024,69.0,72,177.0,183
1025,84.0,73,188.0,178
1026,88.0,68,193.0,174
1027,75.0,88,186.0,188
1028,71.0,65,180.0,178
1029,79.0,79,187.0,188
1030,63.0,76,173.0,175
1031,79.0,77,183.0,186
1032,76.0,83,183.0,191
1033,71.0,76,175.0,186
1034,78.0,72,183.0,178
1035,73.0,68,185.0,180
1036,73.0,77,185.0,182
1037,83.0,83,188.0,190
1038,86.0,77,189.0,185
1039,71.0,74,173.0,188
1040,74.0,73,181.0,174
1041,69.0,76,174.0,184
1042,72.0,78,178.0,187
1043,75.0,69,186.0,178
1044,64.0,74,175.0,180
1045,74.0,79,180.0,187
1046,77.0,67,178.0,178
1047,84.0,79,181.0,179
1048,70.0,75,180.0,176
1049,80.0,78,193.0,182
1050,73.0,69,188.0,172
1051,84.0,75,189.0,181
1052,72.0,64,186.0,172
1053,83.0,76,188.0,180
1054,78.0,65,180.0,175
1055,75.0,70,186.0,177
1056,73.0,71,180.0,178
1057,74.0,84,186.0,188
1058,68.0,75,173.0,183
1059,74.0,75,191.0,180
1060,77.0,76,183.0,180
1061,73.0,72,178.0,177
1062,72.0,76,180.0,185
1063,70.0,80,175.0,184
1064,80.0,88,181.0,188
1065,80.0,65,181.0,175
1066,69.0,80,173.0,188
1067,72.0,84,177.0,189
1068,73.0,77,173.0,190
1069,81.0,78,186.0,182
1070,72.0,72,184.0,178
1071,86.0,67,191.0,170
1072,75.0,73,182.0,178
1073,64.0,68,170.0,170
1074,72.0,63,176.0,167
1075,79.0,78,184.0,190
1076,75.0,79,180.0,183
1077,75.0,76,181.0,185
1078,80.0,67,185.0,167
1079,86.0,65,195.0,173
1080,71.0,76,183.0,185
1081,78.0,81,179.0,187
1082,77.0,66,179.0,177
1083,82.0,72,192.0,180
1084,82.0,62,189.0,177
1085,70.0,82,179.0,183
1086,83.0,76,186.0,175
1087,73.0,70,182.0,178
1088,68.0,74,177.0,188
1089,72.0,69,178.0,181
1090,84.0,69,183.0,179
1091,75.0,75,188.0,184
1092,70.0,76,175.0,180
1093,86.0,74,188.0,187
1094,72.0,74,184.0,183
1095,82.0,64,182.0,178
1096,72.0,73,180.0,175
1097,72.0,76,178.0,188
1098,76.0,71,183.0,180
1099,74.0,70,180.0,177
1100,77.0,80,180.0,187
1101,76.0,83,186.0,186
1102,70.0,77,182.0,180
1103,79.0,76,180.0,183
1104,74.0,92,188.0,198
1105,72.0,78,180.0,179
1106,75.0,73,185.0,182
1107,75.0,80,185.0,186
1108,75.0,73,179.0,179
1109,72.0,78,175.0,186
1110,82.0,66,187.0,172
1111,73.0,70,177.0,180
1112,72.0,76,182.0,183
1113,74.0,67,177.0,172
1114,74.0,83,177.0,185
1115,66.0,85,173.0,185
1116,83.0,84,183.0,188
1117,76.0,77,182.0,180
1118,70.0,76,175.0,186
1119,83.0,63,190.0,176
1120,75.0,67,180.0,173
1121,82.0,75,189.0,176
1122,78.0,72,184.0,183
1123,77.0,79,182.0,189
1124,83.0,62,194.0,173
1125,73.0,77,180.0,178
1126,75.0,76,180.0,175
1127,64.0,69,170.0,176
1128,80.0,65,185.0,172
1129,80.0,80,185.0,183
1130,81.0,78,178.0,181
1131,64.0,72,172.0,184
1132,80.0,84,181.0,196
1133,77.0,74,182.0,175
1134,76.0,65,180.0,172
1135,76.0,75,187.0,180
1136,82.0,78,184.0,187
1137,72.0,77,182.0,174
1138,76.0,75,182.0,180
1139,69.0,72,171.0,178
1140,81.0,78,181.0,183
1141,73.0,68,183.0,173
1142,79.0,82,191.0,185
1143,75.0,76,175.0,184
1144,75.0,72,180.0,183
1145,90.0,66,191.0,179
1146,77.0,82,191.0,184
1147,92.0,73,189.0,182
1148,72.0,75,172.0,179
1149,80.0,73,189.0,177
1150,74.0,69,191.0,175
1151,75.0,70,177.0,176
1152,85.0,91,194.0,196
1153,83.0,74,193.0,175
1154,78.0,66,187.0,178
1155,66.0,75,169.0,180
1156,85.0,65,185.0,170
1157,89.0,67,190.0,182
1158,95.0,79,193.0,192
1159,78.0,80,183.0,183
1160,72.0,77,180.0,184
1161,75.0,76,180.0,180
1162,73.0,85,177.0,188
1163,69.0,73,176.0,185
1164,73.0,77,180.0,179
1165,57.0,74,160.0,175
1166,86.0,78,193.0,180
1167,80.0,74,183.0,184
1168,95.0,83,198.0,197
1169,70.0,72,190.0,182
1170,74.0,66,181.0,170
1171,75.0,76,182.0,180
1172,69.0,63,174.0,167
1173,65.0,72,175.0,165
1174,79.0,70,190.0,183
1175,82.0,75,183.0,176
1176,76.0,72,177.0,183
1177,77.0,75,174.0,185
1178,77.0,73,185.0,183
1179,75.0,70,183.0,174
1180,77.0,75,183.0,185
1181,74.0,74,176.0,185
1182,74.0,78,176.0,181
1183,83.0,86,187.0,196
1184,65.0,75,171.0,183
1185,71.0,80,176.0,186
1186,69.0,75,178.0,180
1187,80.0,90,185.0,192
1188,67.0,82,171.0,189
1189,70.0,80,178.0,196
1190,71.0,69,179.0,176
1191,83.0,77,189.0,180
1192,87.0,70,190.0,173
1193,78.0,68,184.0,175
1194,80.0,67,188.0,176
1195,77.0,77,173.0,182
1196,72.0,70,180.0,180
1197,73.0,75,183.0,186
1198,69.0,68,180.0,171
1199,75.0,75,178.0,184
1200,74.0,80,185.0,184
1201,73.0,82,178.0,192
1202,68.0,75,176.0,193
1203,88.0,70,190.0,175
1204,88.0,88,187.0,193
1205,85.0,62,187.0,171
1206,67.0,81,173.0,186
1207,70.0,81,173.0,183
1208,73.0,82,185.0,190
1209,76.0,82,180.0,190
1210,82.0,83,184.0,183
1211,75.0,75,181.0,177
1212,77.0,69,185.0,170
1213,70.0,75,170.0,180
1214,83.0,66,187.0,174
1215,84.0,73,187.0,177
1216,80.0,75,185.0,179
1217,78.0,64,179.0,174
1218,74.0,89,180.0,192
1219,71.0,64,179.0,173
1220,72.0,80,180.0,189
1221,79.0,76,184.0,193
1222,79.0,75,181.0,181
1223,73.0,62,178.0,169
1224,70.0,82,177.0,182
1225,73.0,64,183.0,168
1226,79.0,72,190.0,183
1227,85.0,63,183.0,167
1228,76.0,78,183.0,178
1229,72.0,74,181.0,174
1230,71.0,81,184.0,187
1231,89.0,57,183.0,168
1232,72.0,59,182.0,166
1233,70.0,83,173.0,190
1234,74.0,74,176.0,182
1235,80.0,80,184.0,193
1236,88.0,83,192.0,196
1237,87.0,80,189.0,185
1238,64.0,76,173.0,183
1239,83.0,81,191.0,191
1240,70.0,65,178.0,174
1241,71.0,86,183.0,191
1242,69.0,70,185.0,168
1243,78.0,68,182.0,170
1244,69.0,61,179.0,167
1245,68.0,83,175.0,183
1246,65.0,82,178.0,193
1247,75.0,72,177.0,173
1248,65.0,61,173.0,168
1249,79.0,77,188.0,186
1250,68.0,71,173.0,175
1251,69.0,63,174.0,181
1252,87.0,72,190.0,175
1253,73.0,80,179.0,183
1254,72.0,86,183.0,191
1255,73.0,69,181.0,173
1256,73.0,73,178.0,187
1257,68.0,81,180.0,191
1258,67.0,76,183.0,172
1259,87.0,78,196.0,184
1260,62.0,107,171.0,191
1261,80.0,68,184.0,179
1262,76.0,80,176.0,188
1263,74.0,65,173.0,175
1264,75.0,81,183.0,189
1265,83.0,73,180.0,182
1266,76.0,78,178.0,186
1267,67.0,86,166.0,191
1268,84.0,81,188.0,181
1269,74.0,80,182.0,188
1270,76.0,65,191.0,172
1271,80.0,82,182.0,196
1272,76.0,74,174.0,173
1273,73.0,75,179.0,185
1274,79.0,62,180.0,171
1275,73.0,73,175.0,184
1276,82.0,86,184.0,186
1277,64.0,72,168.0,181
1278,81.0,71,186.0,173
1279,75.0,84,181.0,192
1280,75.0,70,177.0,178
1281,75.0,74,178.0,180
1282,78.0,81,181.0,189
1283,74.0,73,184.0,176
1284,75.0,69,180.0,172
1285,85.0,76,190.0,181
1286,80.0,68,180.0,176
1287,79.0,68,180.0,171
1288,79.0,55,183.0,168
1289,84.0,76,191.0,183
1290,72.0,70,174.0,179
1291,70.0,78,179.0,175
1292,75.0,70,188.0,176
1293,74.0,70,180.0,175
1294,76.0,71,176.0,183
1295,63.0,78,179.0,177
1296,79.0,64,181.0,172
1297,90.0,71,192.0,175
1298,78.0,71,183.0,180
1299,72.0,82,173.0,185
1300,69.0,70,170.0,186
1301,83.0,76,181.0,183
1302,77.0,80,178.0,198
1303,75.0,74,191.0,179
1304,76.0,73,178.0,178
1305,68.0,91,179.0,195
1306,86.0,66,189.0,172
1307,76.0,79,178.0,186
1308,82.0,68,188.0,176
1309,75.0,74,183.0,188
1310,77.0,82,183.0,193
1311,79.0,72,179.0,170
1312,77.0,79,189.0,183
1313,68.0,66,174.0,173
1314,67.0,65,182.0,172
1315,74.0,69,183.0,174
1316,64.0,77,181.0,183
1317,81.0,75,184.0,193
1318,72.0,75,183.0,174
1319,67.0,80,168.0,187
1320,68.0,63,175.0,167
1321,74.0,75,182.0,183
1322,74.0,73,186.0,183
1323,77.0,68,183.0,178
1324,88.0,90,191.0,191
1325,66.0,76,178.0,180
1326,73.0,76,175.0,180
1327,69.0,77,175.0,182
1328,66.0,80,172.0,184
1329,68.0,72,175.0,180
1330,80.0,73,185.0,180
1331,67.0,76,173.0,186
1332,68.0,70,175.0,178
1333,71.0,88,178.0,193
1334,78.0,75,173.0,191
1335,80.0,75,190.0,185
1336,89.0,82,185.0,189
1337,63.0,72,173.0,183
1338,68.0,71,175.0,177
1339,72.0,75,179.0,185
1340,87.0,72,193.0,170
1341,84.0,82,183.0,190
1342,70.0,70,175.0,173
1343,74.0,70,181.0,180
1344,76.0,81,191.0,186
1345,80.0,63,185.0,179
1346,88.0,74,183.0,188
1347,73.0,70,182.0,163
1348,89.0,72,195.0,188
1349,61.0,78,183.0,178
1350,83.0,65,188.0,180
1351,85.0,85,182.0,189
1352,83.0,73,187.0,180
1353,93.0,88,193.0,185
1354,77.0,83,199.0,193
1355,76.0,84,182.0,185
1356,70.0,68,180.0,171
1357,79.0,73,185.0,178
1358,75.0,75,181.0,196
1359,73.0,63,178.0,175
1360,72.0,75,178.0,179
1361,84.0,75,187.0,181
1362,84.0,82,187.0,186
1363,75.0,70,178.0,175
1364,78.0,84,180.0,186
1365,67.0,78,175.0,186
1366,82.0,68,187.0,178
1367,68.0,78,180.0,185
1368,81.0,82,186.0,190
1369,80.0,78,187.0,181
1370,86.0,80,187.0,181
1371,67.0,85,177.0,195
1372,76.0,80,185.0,186
1373,65.0,83,168.0,184
1374,79.0,70,187.0,175
1375,71.0,58,178.0,170
1376,72.0,72,180.0,178
1377,82.0,72,186.0,185
1378,70.0,74,186.0,175
1379,90.0,90,194.0,190
1380,68.0,83,177.0,189
1381,62.0,68,169.0,173
1382,80.0,80,180.0,189
1383,85.0,75,185.0,183
1384,75.0,65,182.0,164
1385,78.0,85,182.0,194
1386,70.0,73,179.0,180
1387,75.0,91,180.0,188
1388,72.0,76,173.0,177
1389,73.0,70,177.0,181
1390,74.0,71,177.0,180
1391,80.0,67,190.0,173
1392,71.0,80,172.0,189
1393,83.0,75,184.0,190
1394,81.0,66,183.0,174
1395,78.0,79,186.0,189
1396,68.0,75,174.0,180
1397,68.0,78,182.0,178
1398,68.0,75,175.0,187
1399,75.0,76,185.0,178
1400,81.0,78,186.0,187
1401,80.0,65,190.0,170
1402,74.0,88,182.0,191
1403,73.0,70,180.0,173
1404,77.0,74,187.0,183
1405,70.0,63,179.0,170
1406,78.0,73,185.0,182
1407,77.0,65,183.0,178
1408,73.0,79,175.0,176
1409,70.0,73,178.0,181
1410,76.0,82,188.0,181
1411,80.0,77,182.0,185
1412,70.0,63,175.0,176
1413,70.0,68,175.0,174
1414,81.0,85,187.0,191
1415,60.0,77,171.0,174
1416,65.0,82,173.0,184
1417,70.0,77,180.0,177
1418,79.0,68,185.0,180
1419,60.0,77,166.0,190
1420,65.0,80,170.0,193
1421,77.0,77,173.0,176
1422,72.0,82,185.0,188
1423,74.0,70,179.0,178
1424,74.0,69,180.0,183
1425,74.0,84,192.0,192
1426,78.0,75,180.0,182
1427,76.0,74,180.0,180
1428,75.0,73,184.0,182
1429,76.0,80,180.0,184
1430,75.0,70,181.0,185
1431,86.0,72,186.0,187
1432,69.0,86,175.0,191
1433,70.0,80,179.0,188
1434,82.0,78,179.0,177
1435,72.0,74,177.0,176
1436,89.0,71,188.0,170
1437,68.0,79,175.0,184
1438,77.0,75,188.0,187
1439,70.0,68,183.0,173
1440,82.0,72,185.0,177
1441,86.0,70,186.0,182
1442,88.0,80,186.0,190
1443,73.0,88,178.0,186
1444,73.0,75,174.0,180
1445,75.0,76,185.0,180
1446,83.0,66,182.0,168
1447,76.0,80,184.0,189
1448,74.0,65,185.0,174
1449,90.0,70,189.0,184
1450,80.0,64,185.0,167
1451,65.0,75,178.0,173
1452,69.0,74,182.0,174
1453,81.0,86,188.0,190
1454,89.0,75,191.0,183
1455,71.0,70,180.0,176
1456,88.0,73,188.0,187
1457,75.0,71,177.0,180
1458,81.0,74,188.0,182
1459,75.0,80,176.0,183
1460,74.0,76,177.0,183
1461,92.0,74,192.0,180
1462,76.0,68,186.0,169
1463,72.0,67,180.0,175
1464,76.0,72,179.0,175
1465,66.0,80,182.0,189
1466,77.0,72,183.0,178
1467,70.0,67,182.0,178
1468,75.0,71,180.0,178
1469,80.0,82,183.0,187
1470,75.0,85,180.0,193
1471,71.0,74,179.0,176
1472,71.0,74,169.0,179
1473,87.0,74,192.0,175
1474,79.0,67,180.0,178
1475,69.0,70,180.0,173
1476,84.0,84,181.0,188
1477,84.0,86,188.0,191
1478,74.0,90,178.0,188
1479,77.0,69,191.0,173
1480,81.0,64,185.0,173
1481,79.0,75,188.0,180
1482,74.0,65,188.0,174
1483,68.0,74,170.0,179
1484,75.0,75,185.0,186
1485,85.0,74,185.0,180
1486,87.0,80,194.0,182
1487,79.0,76,183.0,181
1488,74.0,89,189.0,184
1489,71.0,83,178.0,190
1490,68.0,79,180.0,181
1491,86.0,72,186.0,181
1492,82.0,80,186.0,192
1493,86.0,87,186.0,189
1494,72.0,77,175.0,187
1495,81.0,70,191.0,178
1496,76.0,71,189.0,171
1497,81.0,67,187.0,176
1498,64.0,79,175.0,185
1499,70.0,84,176.0,187
1500,78.0,71,183.0,174
1501,76.0,62,187.0,176
1502,83.0,73,184.0,185
1503,78.0,88,192.0,192
1504,78.0,75,183.0,180
1505,80.0,64,180.0,172
1506,75.0,72,183.0,185
1507,68.0,74,170.0,179
1508,80.0,75,185.0,181
1509,69.0,75,179.0,175
1510,72.0,70,182.0,182
1511,83.0,78,186.0,188
1512,68.0,67,177.0,169
1513,70.0,70,183.0,173
1514,78.0,84,185.0,186
1515,78.0,78,185.0,188
1516,86.0,75,191.0,177
1517,64.0,70,175.0,182
1518,75.0,73,175.0,177
1519,60.0,84,164.0,185
1520,70.0,75,183.0,182
1521,78.0,88,178.0,188
1522,70.0,83,175.0,196
1523,87.0,77,190.0,184
1524,76.0,67,176.0,172
1525,76.0,74,187.0,181
1526,88.0,75,188.0,180
1527,80.0,79,183.0,180
1528,76.0,77,179.0,188
1529,71.0,58,173.0,163
1530,71.0,87,181.0,191
1531,76.0,63,179.0,171
1532,72.0,70,182.0,175
1533,67.0,79,185.0,184
1534,73.0,91,179.0,185
1535,70.0,75,182.0,178
1536,94.0,95,188.0,196
1537,72.0,78,182.0,191
1538,90.0,65,188.0,169
1539,80.0,73,185.0,173
1540,76.0,75,182.0,175
1541,75.0,70,183.0,178
1542,63.0,68,176.0,177
1543,66.0,77,178.0,186
1544,79.0,81,180.0,186
1545,77.0,79,184.0,188
1546,77.0,61,183.0,168
1547,69.0,88,179.0,192
1548,70.0,76,175.0,175
1549,73.0,85,178.0,189
1550,70.0,72,177.0,178
1551,84.0,79,190.0,185
1552,80.0,72,180.0,180
1553,70.0,72,178.0,177
1554,76.0,80,185.0,192
1555,71.0,76,175.0,183
1556,70.0,74,181.0,178
1557,77.0,73,189.0,183
1558,78.0,90,180.0,199
1559,81.0,69,184.0,175
1560,71.0,61,178.0,170
1561,72.0,83,180.0,188
1562,75.0,72,185.0,175
1563,81.0,73,179.0,182
1564,66.0,70,181.0,173
1565,75.0,70,183.0,183
1566,76.0,77,184.0,191
1567,75.0,85,181.0,186
1568,72.0,77,176.0,178
1569,78.0,70,177.0,183
1570,73.0,80,191.0,185
1571,83.0,79,183.0,185
1572,78.0,70,183.0,175
1573,86.0,70,188.0,180
1574,75.0,72,184.0,175
1575,66.0,88,173.0,193
1576,79.0,66,188.0,172
1577,74.0,79,172.0,170
1578,68.0,62,171.0,167
1579,70.0,67,188.0,170
1580,74.0,69,184.0,180
1581,88.0,85,186.0,188
1582,69.0,67,174.0,177
1583,85.0,79,196.0,181
1584,81.0,72,189.0,175
1585,69.0,71,175.0,178
1586,70.0,82,173.0,185
1587,73.0,79,180.0,185
1588,63.0,80,168.0,182
1589,80.0,81,183.0,187
1590,74.0,74,183.0,180
1591,71.0,91,170.0,193
1592,75.0,72,181.0,182
1593,77.0,72,177.0,181
1594,68.0,73,183.0,182
1595,71.0,76,178.0,180
1596,74.0,69,183.0,170
1597,69.0,78,178.0,186
1598,75.0,76,187.0,190
1599,65.0,72,176.0,177
1600,73.0,82,183.0,185
1601,71.0,63,180.0,165
1602,70.0,71,175.0,166
1603,81.0,82,185.0,185
1604,72.0,69,183.0,172
1605,75.0,82,182.0,182
1606,78.0,62,181.0,174
1607,66.0,71,174.0,175
1608,68.0,90,180.0,193
1609,76.0,77,188.0,194
1610,74.0,73,186.0,179
1611,80.0,77,190.0,189
1612,71.0,73,171.0,175
1613,85.0,74,184.0,180
1614,65.0,83,170.0,178
1615,75.0,59,181.0,163
1616,74.0,73,180.0,183
1617,71.0,62,172.0,164
1618,77.0,75,186.0,188
1619,74.0,80,184.0,183
1620,80.0,72,186.0,176
1621,65.0,76,175.0,179
1622,80.0,77,181.0,181
1623,78.0,80,192.0,195
1624,83.0,80,188.0,185
1625,80.0,77,180.0,187
1626,75.0,80,178.0,186
1627,75.0,73,180.0,178
1628,70.0,77,180.0,181
1629,66.0,72,174.0,185
1630,79.0,74,186.0,184
1631,76.0,71,181.0,170
1632,65.0,74,173.0,177
1633,68.0,72,175.0,174
1634,65.0,62,176.0,170
1635,71.0,77,178.0,184
1636,77.0,71,181.0,177
1637,67.0,75,170.0,188
1638,71.0,79,179.0,185
1639,77.0,73,188.0,174
1640,82.0,74,180.0,176
1641,81.0,83,175.0,185
1642,87.0,71,191.0,188
1643,76.0,80,183.0,183
1644,67.0,73,168.0,181
1645,73.0,76,178.0,179
1646,69.0,74,175.0,184
1647,71.0,75,172.0,182
1648,80.0,65,186.0,165
1649,74.0,68,184.0,173
1650,73.0,89,180.0,193
1651,79.0,75,182.0,180
1652,73.0,73,177.0,177
1653,72.0,76,178.0,190
1654,76.0,68,183.0,172
1655,74.0,74,180.0,177
1656,73.0,83,182.0,187
1657,81.0,86,185.0,191
1658,67.0,72,172.0,175
1659,72.0,83,177.0,187
1660,80.0,71,180.0,172
1661,75.0,81,184.0,186
1662,85.0,78,181.0,183
1663,70.0,79,178.0,189
1664,62.0,64,174.0,173
1665,81.0,85,185.0,184
1666,70.0,68,179.0,175
1667,71.0,76,176.0,183
1668,79.0,75,183.0,180
1669,73.0,77,178.0,189
1670,86.0,66,192.0,171
1671,70.0,64,175.0,178
1672,61.0,71,169.0,185
1673,74.0,69,177.0,175
1674,83.0,69,185.0,180
1675,75.0,73,193.0,184
1676,67.0,77,175.0,187
1677,74.0,64,185.0,173
1678,71.0,79,171.0,190
1679,75.0,74,184.0,180
1680,73.0,77,180.0,180
1681,70.0,68,178.0,172
1682,91.0,77,188.0,182
1683,76.0,88,180.0,183
1684,71.0,71,177.0,176
1685,79.0,75,188.0,183
1686,80.0,69,180.0,180
1687,69.0,77,178.0,180
1688,72.0,69,183.0,182
1689,72.0,73,184.0,178
1690,73.0,79,178.0,183
1691,76.0,65,185.0,178
1692,77.0,86,180.0,191
1693,87.0,68,188.0,177
1694,68.0,69,178.0,170
1695,67.0,72,168.0,176
1696,77.0,69,188.0,176
1697,80.0,70,187.0,183
1698,70.0,72,175.0,179
1699,81.0,66,189.0,178
1700,77.0,74,179.0,183
1701,78.0,73,185.0,178
1702,78.0,88,188.0,193
1703,82.0,87,192.0,196
1704,67.0,62,177.0,176
1705,69.0,78,168.0,175
1706,74.0,68,187.0,165
1707,79.0,79,185.0,189
1708,73.0,68,185.0,173
1709,74.0,70,180.0,177
1710,75.0,66,175.0,172
1711,82.0,75,186.0,185
1712,67.0,70,177.0,174
1713,73.0,82,179.0,191
1714,76.0,70,178.0,188
1715,72.0,75,182.0,180
1716,68.0,70,177.0,193
1717,74.0,84,177.0,184
1718,79.0,83,183.0,180
1719,76.0,72,182.0,177
1720,77.0,65,186.0,170
1721,75.0,70,175.0,179
1722,83.0,82,183.0,191
1723,82.0,73,186.0,189
1724,75.0,85,175.0,187
1725,73.0,66,179.0,180
1726,67.0,78,182.0,193
1727,88.0,67,192.0,180
1728,80.0,73,184.0,185
1729,65.0,72,180.0,178
1730,66.0,76,170.0,193
1731,73.0,70,179.0,176
1732,60.0,80,171.0,189
1733,68.0,71,180.0,178
1734,79.0,81,186.0,187
1735,85.0,79,190.0,185
1736,76.0,74,179.0,182
1737,93.0,72,190.0,177
1738,72.0,68,178.0,180
1739,83.0,88,192.0,196
1740,69.0,74,170.0,170
1741,73.0,70,181.0,175
1742,89.0,79,193.0,187
1743,72.0,70,180.0,178
1744,76.0,87,178.0,189
1745,70.0,80,176.0,180
1746,83.0,74,185.0,186
1747,77.0,80,187.0,182
1748,70.0,62,180.0,175
1749,89.0,77,192.0,182
1750,76.0,85,181.0,188
1751,84.0,70,191.0,182
1752,67.0,73,178.0,178
1753,76.0,80,186.0,183
1754,84.0,80,187.0,185
1755,76.0,74,178.0,175
1756,77.0,63,183.0,181
1757,84.0,78,192.0,183
1758,77.0,74,183.0,184
1759,78.0,91,182.0,193
1760,80.0,75,187.0,188
1761,71.0,82,173.0,177
1762,84.0,75,187.0,179
1763,73.0,76,178.0,180
1764,68.0,72,180.0,172
1765,79.0,78,180.0,186
1766,75.0,81,177.0,188
1767,74.0,85,180.0,190
1768,75.0,74,180.0,188
1769,70.0,76,178.0,180
1770,75.0,70,178.0,183
1771,75.0,65,177.0,174
1772,88.0,77,189.0,187
1773,81.0,75,182.0,183
1774,71.0,63,178.0,175
1775,79.0,71,174.0,180
1776,80.0,70,185.0,176
1777,78.0,82,183.0,189
1778,67.0,70,179.0,176
1779,64.0,78,166.0,186
1780,83.0,77,190.0,174
1781,80.0,66,187.0,173
1782,78.0,70,172.0,173
1783,71.0,66,178.0,169
1784,95.0,62,183.0,173
1785,76.0,71,181.0,181
1786,77.0,67,175.0,176
1787,88.0,80,192.0,187
1788,77.0,85,184.0,187
1789,77.0,73,182.0,182
1790,78.0,68,183.0,175
1791,90.0,79,196.0,184
1792,72.0,74,172.0,184
1793,88.0,68,193.0,176
1794,78.0,79,178.0,184
1795,75.0,80,181.0,183
1796,72.0,72,178.0,178
1797,66.0,76,177.0,178
1798,75.0,68,183.0,176
1799,88.0,70,190.0,181
1800,73.0,65,183.0,178
1801,88.0,86,195.0,188
1802,66.0,66,181.0,172
1803,78.0,72,182.0,175
1804,82.0,81,183.0,186
1805,70.0,71,186.0,182
1806,72.0,65,178.0,177
1807,71.0,73,174.0,175
1808,71.0,66,178.0,174
1809,75.0,70,183.0,184
1810,72.0,73,179.0,178
1811,70.0,65,172.0,170
1812,75.0,73,181.0,185
1813,76.0,78,178.0,185
1814,82.0,74,190.0,182
1815,81.0,75,180.0,183
1816,77.0,65,179.0,173
1817,62.0,65,168.0,174
1818,76.0,78,186.0,181
1819,85.0,76,186.0,184
1820,69.0,68,177.0,167
1821,78.0,75,184.0,175
1822,64.0,90,185.0,187
1823,72.0,76,177.0,190
1824,80.0,70,190.0,177
1825,71.0,73,191.0,186
1826,60.0,69,180.0,182
1827,77.0,91,183.0,187
1828,78.0,60,185.0,170
1829,85.0,70,186.0,180
1830,68.0,74,181.0,181
1831,81.0,72,190.0,176
1832,78.0,61,184.0,170
1833,78.0,78,180.0,180
1834,70.0,70,181.0,174
1835,73.0,70,181.0,176
1836,74.0,70,185.0,181
1837,75.0,59,185.0,169
1838,71.0,79,176.0,186
1839,68.0,63,180.0,170
1840,76.0,66,181.0,167
1841,81.0,77,189.0,187
1842,84.0,70,194.0,180
1843,79.0,70,185.0,184
1844,76.0,82,184.0,192
1845,75.0,74,189.0,186
1846,65.0,82,172.0,191
1847,70.0,78,185.0,182
1848,63.0,84,172.0,186
1849,84.0,70,185.0,185
1850,77.0,70,186.0,178
1851,71.0,68,181.0,169
1852,76.0,78,185.0,180
1853,81.0,76,183.0,190
1854,77.0,70,175.0,180
1855,82.0,62,189.0,174
1856,77.0,70,178.0,175
1857,75.0,65,191.0,178
1858,79.0,71,181.0,175
1859,86.0,73,191.0,184
1860,72.0,74,181.0,181
1861,71.0,70,172.0,176
1862,78.0,76,180.0,175
1863,75.0,91,175.0,194
1864,74.0,76,175.0,187
1865,80.0,87,187.0,193
1866,78.0,75,184.0,186
1867,75.0,84,174.0,186
1868,74.0,90,193.0,194
1869,80.0,89,186.0,187
1870,72.0,79,180.0,183
1871,68.0,87,183.0,197
1872,81.0,84,183.0,189
1873,83.0,73,188.0,179
1874,78.0,72,188.0,178
1875,74.0,83,179.0,185
1876,72.0,58,176.0,172
1877,74.0,80,174.0,184
1878,77.0,88,181.0,194
1879,79.0,80,180.0,188
1880,74.0,76,180.0,179
1881,72.0,77,176.0,168
1882,62.0,69,168.0,176
1883,73.0,69,184.0,177
1884,83.0,85,185.0,188
1885,83.0,70,186.0,182
1886,84.0,79,192.0,188
1887,77.0,67,186.0,175
1888,86.0,73,196.0,175
1889,67.0,68,177.0,166
1890,67.0,68,173.0,170
1891,64.0,73,178.0,182
1892,64.0,75,173.0,186
1893,78.0,80,183.0,188
1894,82.0,76,187.0,178
1895,69.0,67,176.0,175
1896,81.0,89,185.0,190
1897,70.0,70,174.0,178
1898,70.0,80,178.0,188
1899,73.0,81,178.0,176
1900,70.0,78,180.0,183
1901,70.0,75,180.0,181
1902,71.0,86,178.0,186
1903,80.0,70,184.0,168
1904,77.0,81,180.0,188
1905,75.0,75,178.0,183
1906,75.0,86,182.0,195
1907,73.0,75,175.0,176
1908,72.0,70,182.0,173
1909,71.0,82,182.0,185
1910,96.0,78,187.0,188
1911,78.0,81,183.0,189
1912,72.0,86,184.0,186
1913,76.0,74,182.0,182
1914,64.0,77,165.0,184
1915,75.0,65,182.0,175
1916,78.0,82,186.0,178
1917,81.0,75,182.0,185
1918,87.0,75,183.0,180
1919,80.0,90,186.0,191
1920,61.0,77,178.0,180
1921,67.0,82,175.0,187
1922,61.0,60,170.0,170
1923,77.0,69,179.0,174
1924,61.0,70,170.0,177
1925,62.0,88,171.0,186
1926,91.0,68,190.0,178
1927,68.0,65,174.0,179
1928,68.0,77,177.0,183
