,t_real,t_feels_like,humidity,wind_speed
1087,7.5,4.5,64.0,18.0
1088,8.5,5.5,60.0,19.5
1089,9.0,6.0,62.0,21.0
1090,10.0,7.0,58.0,21.0
1091,10.0,7.5,58.0,20.5
1092,10.5,9.5,60.0,18.0
1093,9.0,6.0,64.0,21.0
1094,8.5,5.5,66.5,20.5
1095,8.0,5.0,68.5,19.5
1096,7.5,4.0,73.5,21.5
1097,7.0,3.5,73.5,21.0
1098,7.0,4.5,73.5,16.0
1099,7.0,4.0,76.0,18.0
1100,6.0,3.0,81.0,16.0
1101,6.0,3.0,81.0,17.0
1102,6.0,3.0,81.0,18.0
1103,6.0,2.5,81.0,19.5
1104,5.0,1.0,78.5,20.5
1105,5.0,1.0,76.0,19.5
1106,6.0,2.5,76.0,19.5
1107,6.0,3.0,81.0,18.0
1108,6.0,3.0,81.0,16.0
1109,6.0,3.0,81.0,19.0
1110,7.0,4.0,76.0,18.5
1111,8.0,4.0,76.0,27.0
1112,8.5,5.0,73.5,26.0
1113,9.0,5.0,71.0,29.0
1114,8.5,5.0,76.0,26.0
1115,8.0,4.0,82.0,27.0
1116,8.0,4.0,82.0,26.0
1117,8.0,4.0,82.0,26.0
1118,8.0,4.0,87.0,26.0
1119,8.0,5.0,87.0,22.0
1120,8.0,5.0,87.0,19.5
1121,8.0,5.0,87.0,22.0
1122,8.0,5.0,87.0,18.0
1123,8.0,5.0,87.0,16.0
1124,7.5,5.0,90.0,14.0
1125,8.0,5.5,90.0,14.0
1126,8.0,6.0,87.0,13.0
1127,8.0,5.5,87.0,14.0
1129,7.5,4.5,90.0,16.0
1130,7.5,5.0,90.0,15.0
1131,7.0,5.0,93.0,13.0
1132,7.0,4.0,81.0,16.0
1140,7.0,5.0,76.0,11.0
1141,7.0,5.0,76.0,12.0
1142,7.0,5.0,73.5,11.0
1149,5.0,2.5,81.0,11.0
1150,4.0,1.0,87.0,11.0
1151,4.0,1.0,87.0,14.0
1152,4.0,1.0,87.0,15.0
1153,4.0,1.0,87.0,14.0
1154,4.0,1.0,84.0,15.0
1155,4.0,1.0,87.0,14.0
1156,4.0,0.5,87.0,17.5
1158,4.0,1.0,87.0,15.0
1159,4.5,0.5,84.0,19.0
1160,5.0,1.5,81.0,18.5
1161,5.5,1.5,73.5,21.5
1162,6.0,2.5,66.0,19.5
1163,6.0,2.5,68.5,19.5
1164,6.5,3.5,61.0,17.0
1165,7.0,3.5,59.0,22.5
1166,6.5,2.5,59.0,22.0
1168,5.5,2.5,65.5,18.0
1169,5.0,2.0,70.0,17.0
1170,5.0,1.5,70.0,17.0
1171,4.0,1.0,75.0,15.0
1172,4.0,1.0,75.0,13.0
1173,4.0,1.0,75.0,15.0
1175,2.0,-1.0,87.0,11.0
1176,1.5,-2.5,87.0,14.0
1177,1.0,-3.0,87.0,14.0
1178,1.0,-2.0,87.0,11.0
1179,1.0,-2.5,87.0,12.0
1180,1.0,-2.0,87.0,11.0
1183,4.5,1.5,72.5,13.0
1184,5.5,1.5,70.5,19.5
1185,7.0,3.0,66.0,22.0
1186,8.0,4.0,62.0,25.0
1187,8.0,4.0,62.0,28.0
1188,7.5,3.0,71.0,32.0
1189,6.0,1.5,84.0,28.5
1190,5.5,0.5,84.0,29.0
1191,5.5,0.5,87.0,29.0
1192,6.5,1.5,87.0,33.5
1193,7.0,2.0,87.0,33.0
1194,8.0,4.0,87.0,30.5
1195,9.0,5.0,87.0,29.5
1196,10.0,7.0,88.0,27.0
1197,10.5,9.0,79.0,30.0
1198,9.5,5.5,71.0,32.0
1199,9.0,5.5,71.0,25.0
1200,8.0,4.5,71.0,23.0
1201,7.0,4.0,78.5,18.5
1202,6.5,4.0,73.5,14.0
1203,6.0,3.0,76.0,14.0
1204,6.0,3.0,76.0,16.0
1205,6.0,2.0,73.5,20.0
1206,6.5,2.5,73.5,21.0
1207,7.0,3.0,63.5,29.0
1208,7.5,3.5,64.0,26.0
1209,8.5,4.5,60.0,28.0
1210,8.5,4.5,53.5,29.5
1211,8.5,4.5,54.0,34.0
1212,8.5,4.5,49.5,30.5
1213,7.0,3.0,63.5,28.5
1214,7.0,2.0,55.0,38.0
1215,6.0,1.0,63.5,32.5
1216,6.0,2.0,61.0,23.0
1217,5.0,1.0,70.0,21.5
1218,5.0,0.5,70.0,25.0
1219,6.0,1.0,66.0,30.0
1220,6.0,1.0,68.5,30.5
1221,5.5,0.5,78.5,31.5
1222,6.0,1.5,76.0,29.0
1223,6.5,2.5,71.0,29.5
1224,6.0,1.0,76.0,33.0
1225,6.0,1.0,76.0,32.0
1226,6.0,1.0,76.0,31.5
1227,5.0,1.0,81.0,23.0
1228,5.0,1.0,81.0,20.5
1229,5.0,1.0,81.0,22.0
1230,6.0,2.0,76.0,20.0
1231,7.5,3.5,71.0,23.0
1232,9.5,5.5,60.0,32.0
1233,9.0,5.0,62.0,31.0
1234,9.0,5.0,60.0,32.0
1235,9.0,5.0,56.0,31.0
1236,9.0,5.5,56.0,28.5
1237,9.5,5.5,46.5,39.0
1238,9.0,5.0,44.5,34.5
1239,8.5,4.5,48.0,27.5
1240,8.0,4.0,51.5,25.0
1241,7.5,4.5,59.0,20.0
1242,7.0,3.0,63.5,22.0
1243,6.5,3.0,68.5,20.5
1244,6.0,2.0,73.5,23.0
1245,6.0,2.5,73.5,18.5
1246,6.0,3.0,76.0,15.0
1247,6.0,3.5,78.5,11.0
1248,7.0,5.0,78.5,13.0
1249,7.0,4.5,81.0,14.0
1253,7.5,5.5,90.0,11.0
1254,8.0,5.0,90.0,15.0
1255,8.5,6.5,90.0,14.0
1256,9.0,6.0,87.0,18.0
1257,10.0,8.0,79.0,16.0
1258,10.0,8.0,76.0,14.0
1259,10.5,9.5,69.0,12.0
1260,11.5,11.5,65.0,15.0
1261,11.0,11.0,64.5,12.0
1269,10.0,8.0,82.0,11.0
1270,10.0,8.0,88.0,16.0
1271,11.0,11.0,82.0,14.0
1272,10.0,8.0,91.0,15.0
1273,10.0,8.0,94.0,15.0
1274,10.0,8.0,94.0,13.0
1275,10.0,8.0,94.0,15.0
1276,10.0,8.0,94.0,15.0
1277,10.0,8.0,94.0,16.0
1278,10.0,8.0,94.0,17.0
1279,11.0,11.0,88.0,21.5
1280,11.0,11.0,91.0,22.0
1281,11.0,11.0,94.0,19.0
1282,11.0,11.0,94.0,17.0
1283,12.0,12.0,88.0,20.0
1284,10.0,8.5,88.0,21.5
1285,9.0,6.0,76.0,21.5
1286,9.0,6.5,73.5,15.0
1287,8.5,5.5,58.0,22.0
1288,8.0,5.0,64.0,16.0
1289,7.5,4.5,64.0,18.5
1290,6.5,3.5,63.5,16.0
1291,6.0,3.5,61.0,14.0
1292,5.5,2.5,65.5,14.0
1293,5.0,2.0,68.0,12.0
1294,5.0,2.0,66.0,16.0
1295,4.5,1.0,68.0,17.0
1296,4.0,1.0,75.0,14.0
1297,4.0,0.5,75.0,15.0
1298,3.0,-1.0,75.0,16.0
1299,3.0,-1.0,78.0,17.0
1300,2.5,-1.0,81.0,12.0
1301,3.0,0.0,81.0,13.0
1302,3.5,0.5,78.0,14.0
1303,5.5,2.5,70.5,14.0
1304,6.5,3.5,63.5,18.0
1305,7.5,5.0,59.0,14.0
1306,8.0,5.5,55.0,16.0
1307,9.0,6.5,50.0,17.0
1308,9.0,6.5,50.0,17.0
1309,9.0,6.0,46.0,18.5
1310,9.0,7.0,46.0,13.0
1311,8.0,6.0,50.0,12.0
1313,7.5,5.0,61.5,13.0
1314,6.5,4.5,73.5,12.0
1315,6.0,3.5,76.0,12.0
1316,5.5,3.0,78.5,11.0
1317,5.0,2.0,81.0,12.0
1318,6.0,3.0,78.5,14.0
1319,7.0,4.0,76.0,17.0
1320,7.0,4.0,78.5,16.0
1321,7.0,4.0,76.0,19.0
1322,7.0,4.0,76.0,16.0
1323,8.0,4.5,71.0,22.0
1324,7.0,3.0,84.0,26.0
1325,7.0,3.0,87.0,24.0
1326,7.0,4.0,93.0,20.0
1327,8.0,5.0,87.0,21.0
1328,9.0,6.0,82.0,22.0
1329,9.0,6.0,87.0,24.0
1330,9.0,6.0,87.0,22.0
1331,9.0,6.0,87.0,24.0
1332,10.0,7.0,88.0,27.0
1333,10.0,7.0,85.0,26.0
1334,10.0,7.0,85.0,29.0
1335,10.0,7.0,82.0,25.0
1336,10.0,7.0,82.0,25.0
1337,10.0,7.0,82.0,27.0
1338,10.0,7.0,88.0,23.0
1339,10.0,7.0,88.0,28.0
1340,10.5,8.5,88.0,32.0
1341,11.0,11.0,88.0,25.0
1342,11.5,11.5,85.0,28.0
1343,11.0,11.0,77.0,29.0
1344,10.5,8.5,67.0,37.0
1345,9.5,6.0,69.0,29.5
1346,9.0,5.5,68.5,26.0
1347,8.5,5.0,68.5,25.0
1348,8.0,4.0,71.0,26.0
1349,8.0,5.0,71.0,20.5
1350,9.0,5.0,66.0,29.5
1351,9.0,5.0,66.0,29.0
1352,10.0,6.5,60.0,32.5
1353,10.0,6.0,54.0,36.0
1354,11.0,11.0,48.5,43.0
1355,11.0,11.0,52.0,33.0
1356,12.0,12.0,45.5,33.0
1357,11.5,11.5,48.5,28.5
1358,10.0,6.0,60.0,32.0
1359,8.5,4.5,77.0,32.5
1360,9.0,5.0,71.0,31.0
1361,7.0,3.0,76.0,29.0
1362,7.0,3.0,76.0,30.5
1363,7.0,3.0,76.0,26.0
1364,6.5,2.5,73.5,24.0
1365,6.0,2.5,73.5,19.5
1366,5.0,2.0,78.5,16.0
1367,5.0,1.0,78.5,19.0
1368,4.0,0.0,81.0,18.5
1369,4.0,0.0,81.0,22.0
1370,4.0,-1.0,81.0,24.0
1371,4.0,-0.5,81.0,24.0
1372,4.0,0.0,81.0,19.5
1373,5.0,0.5,76.0,24.0
1374,6.0,1.0,73.5,30.5
1375,6.0,1.0,68.5,34.0
1376,7.0,2.0,57.0,35.0
1377,7.0,2.0,49.5,44.5
1378,8.0,3.0,44.5,45.5
1379,8.5,4.0,43.0,40.0
1380,9.0,5.0,40.0,38.0
1381,9.0,5.0,35.5,35.0
1382,8.5,4.5,40.0,33.5
1383,8.0,4.0,40.0,31.5
1384,7.0,3.0,47.5,27.5
1385,6.0,2.0,61.0,21.0
1386,5.5,1.0,63.5,26.0
1387,5.0,0.5,66.0,25.0
1388,5.0,0.5,70.0,25.0
1389,5.0,1.0,70.0,20.5
1390,5.0,1.0,70.0,22.0
1391,5.0,1.0,73.0,22.0
1392,5.0,1.5,76.0,17.0
1394,5.0,2.0,76.0,11.0
1395,6.0,3.0,73.5,18.0
1396,5.5,1.5,81.5,22.0
1397,5.0,1.5,84.0,16.0
1398,6.5,3.5,78.5,18.5
1399,7.0,4.0,78.5,20.0
1400,8.0,4.0,66.5,26.0
1401,9.0,5.5,54.0,27.0
1402,8.5,4.5,50.0,31.5
1403,9.0,5.0,50.0,28.0
1404,9.5,5.5,43.0,33.0
1405,9.0,5.5,50.0,25.5
1406,8.0,4.5,49.5,26.0
1407,7.5,3.5,49.5,28.5
1408,7.0,3.0,49.0,28.0
1409,6.5,2.5,55.0,25.0
1410,6.0,2.0,59.0,27.0
1411,5.0,0.0,66.0,26.0
1412,5.0,0.5,66.0,24.0
1413,5.0,1.0,66.0,22.0
1414,4.5,0.0,70.5,23.0
1415,4.0,-0.5,75.0,23.0
1416,4.0,-0.5,75.0,23.0
1417,4.0,0.0,75.0,18.0
1418,4.0,0.0,78.0,19.0
1419,4.0,0.0,81.0,19.5
1420,3.5,-1.0,84.0,21.0
1421,4.5,0.5,75.5,21.0
1422,5.5,1.5,68.0,24.0
1423,6.5,2.0,63.5,26.5
1424,7.0,3.0,61.0,29.5
1425,8.0,4.5,57.0,26.0
1426,9.0,5.5,56.0,26.0
1427,9.0,6.0,54.0,24.0
1428,10.0,7.0,47.0,26.0
1429,10.0,7.0,47.0,24.0
1430,10.0,7.0,50.0,20.0
1431,9.0,6.0,54.0,18.5
1432,9.0,6.5,54.0,16.0
1433,8.0,5.5,57.0,13.0
1435,7.0,5.0,66.0,13.0
1437,6.0,3.5,71.0,12.0
1438,6.0,3.5,68.5,12.0
1439,4.5,1.5,72.5,11.0
1441,3.5,0.5,78.0,11.0
1442,3.0,0.0,81.0,11.0
1443,3.0,0.0,81.0,12.0
1444,3.0,0.0,81.0,11.0
1445,3.5,0.5,75.0,12.0
1446,5.5,2.5,68.0,14.0
1447,7.0,4.0,63.5,15.0
1448,8.0,5.0,62.0,17.0
1449,9.5,7.0,62.0,17.0
1450,10.0,8.0,62.0,18.0
1451,11.0,11.0,56.0,20.5
1452,11.5,11.5,52.5,19.5
1453,11.5,11.5,52.5,20.0
1454,11.0,11.0,54.0,20.5
1455,10.5,9.5,56.0,20.5
1456,10.0,8.0,54.0,17.0
1457,9.0,6.0,62.0,20.0
1458,9.0,6.0,62.0,21.0
1459,9.0,5.5,62.0,25.0
1460,9.0,6.0,62.0,24.0
1461,8.0,4.5,64.0,22.5
1462,8.0,4.5,66.0,22.0
1463,8.0,5.0,64.0,17.0
1464,8.0,5.0,64.0,15.0
1465,8.0,5.0,62.0,19.0
1466,8.0,5.0,64.0,15.0
1467,7.5,5.0,64.0,14.0
1468,7.0,4.5,71.0,13.0
1470,7.5,5.5,68.5,12.0
1471,8.5,5.5,64.0,19.5
1472,10.0,7.0,62.0,22.0
1473,11.0,11.0,58.0,23.0
1474,12.0,12.0,56.0,21.0
1475,12.0,12.0,56.0,26.0
1476,13.0,13.0,53.0,23.0
1477,12.0,12.0,54.0,24.0
1478,11.5,11.5,56.0,22.0
1479,10.5,9.0,58.0,20.0
1480,9.0,6.0,62.0,18.5
1481,8.5,5.5,64.0,18.5
1482,8.0,5.5,71.0,14.0
1483,8.0,5.0,71.0,16.0
1487,9.0,6.5,66.0,16.0
1488,9.0,6.0,66.0,17.0
1489,9.0,6.0,68.5,19.0
1490,9.0,6.0,71.0,18.0
1491,9.0,6.0,71.0,21.0
1492,8.5,5.5,73.5,18.0
1493,9.0,6.0,71.0,21.0
1494,10.0,7.0,67.0,22.0
1495,11.5,11.5,60.0,19.5
1496,13.0,13.0,53.0,25.0
1497,13.5,13.5,53.0,25.0
1498,15.0,15.0,48.0,23.0
1499,16.0,16.0,45.0,23.0
1500,16.0,16.0,46.5,23.0
1501,15.0,15.0,49.5,22.5
1502,14.5,14.5,53.0,25.0
1503,12.5,12.5,61.0,20.5
1504,11.0,11.0,67.0,16.0
1505,9.5,7.0,76.5,17.0
1506,9.0,7.0,76.0,14.0
1509,9.0,7.0,82.0,11.0
1512,8.0,5.5,87.0,13.0
1515,7.5,5.0,87.0,12.0
1516,8.0,4.5,84.5,23.0
1517,8.0,5.5,82.0,14.0
1519,10.5,9.5,74.0,15.0
1520,12.0,12.0,69.5,19.5
1521,13.5,13.5,67.0,21.0
1522,13.5,13.5,69.5,21.0
1523,13.0,13.0,72.0,21.0
1524,13.0,13.0,72.0,24.0
1525,12.0,12.0,77.0,20.0
1526,12.5,12.5,74.5,21.0
1527,12.0,12.0,77.0,17.0
1528,11.0,11.0,82.0,11.0
1529,10.5,9.5,76.5,16.0
1530,9.5,8.0,79.0,11.0
1542,7.5,5.5,71.0,11.0
1543,9.0,6.0,73.5,17.0
1544,9.0,6.5,79.0,18.5
1545,9.0,6.0,87.0,19.0
1546,9.5,7.0,84.5,18.0
1547,10.0,7.0,82.0,21.0
1548,10.0,7.0,82.0,20.0
1549,10.0,8.0,82.0,18.0
1550,10.0,7.5,82.0,19.5
1551,10.0,7.5,88.0,20.5
1552,10.0,7.0,88.0,22.0
1553,10.0,7.0,88.0,20.0
1554,10.0,8.0,91.0,19.0
1555,11.0,11.0,88.0,15.0
1556,11.0,11.0,88.0,17.0
1557,10.0,8.0,91.0,17.0
1558,10.0,7.5,79.0,19.5
1559,9.5,7.5,79.0,16.0
1560,8.5,5.5,82.0,16.0
1561,8.0,5.5,82.0,14.0
1562,7.5,5.5,81.5,13.0
1566,8.0,5.5,73.5,12.0
1567,9.0,6.0,62.0,19.0
1568,9.0,6.5,60.0,15.0
1579,6.5,4.5,78.5,12.0
1580,6.0,3.0,76.0,13.0
1587,4.5,1.5,90.0,13.0
1589,5.0,2.5,87.0,11.0
1590,6.0,3.5,81.5,12.0
1591,8.5,6.0,73.5,15.0
1592,9.5,6.5,66.5,21.0
1593,11.5,11.5,56.0,19.5
1594,12.5,12.5,51.0,16.0
1595,13.0,13.0,51.0,17.5
1596,13.0,13.0,55.0,18.0
1597,13.0,13.0,57.0,15.0
1598,13.0,13.0,59.0,12.0
1599,12.5,12.5,61.0,13.0
1614,9.5,7.5,64.0,13.0
1615,11.0,11.0,52.0,17.0
1616,12.0,12.0,44.0,21.0
1617,13.0,13.0,39.5,22.0
1618,13.0,13.0,35.5,26.0
1619,14.0,14.0,26.0,21.0
1620,13.0,13.0,27.0,22.0
1621,13.0,13.0,31.0,18.0
1622,12.0,12.0,36.5,19.0
1623,11.0,11.0,42.5,12.0
1624,10.5,9.5,44.0,11.0
1625,10.0,8.0,47.0,15.0
1627,10.0,8.0,50.0,11.0
1628,10.0,8.0,50.0,13.0
1629,9.5,7.5,54.0,12.0
1630,9.0,6.5,56.0,15.0
1631,9.0,6.5,58.0,16.0
1632,9.0,7.0,58.0,14.0
1634,8.0,5.5,66.0,14.0
1635,7.5,5.5,71.0,12.0
1636,7.0,5.0,71.0,11.0
1638,8.5,6.5,64.0,11.0
1639,9.5,6.5,58.0,19.5
1640,10.5,9.0,52.0,26.0
1641,11.0,11.0,45.5,28.0
1642,11.0,11.0,44.0,29.5
1643,11.0,11.0,47.0,30.5
1644,11.0,11.0,44.0,26.0
1645,11.0,11.0,47.0,25.0
1646,10.5,9.0,50.0,19.5
1647,10.0,8.0,56.0,18.0
1648,8.0,5.0,66.0,20.0
1649,7.0,3.5,73.5,19.5
1650,6.0,3.0,78.5,17.0
1651,5.5,2.5,78.5,13.0
1652,4.5,1.5,78.5,11.0
1653,4.0,1.0,75.0,14.0
1654,4.0,1.0,72.5,12.0
1655,3.0,-0.5,75.0,14.0
1656,3.0,0.0,75.0,13.0
1657,4.0,1.0,70.0,15.0
1658,5.0,2.0,66.0,15.0
1659,5.0,1.5,66.0,18.0
1660,5.0,2.0,70.0,16.0
1661,5.0,1.0,70.0,19.0
1662,5.5,1.5,73.5,19.5
1663,7.0,4.0,66.0,20.0
1664,8.0,4.5,57.0,24.0
1665,7.0,3.5,66.0,20.5
1666,7.0,4.0,71.0,18.5
1667,7.0,4.0,71.0,18.0
1668,8.5,5.5,56.0,19.0
1669,9.0,6.0,50.0,22.0
1670,9.0,6.0,50.0,20.0
1671,8.0,5.0,53.0,22.0
1672,7.0,3.5,57.0,20.5
1673,6.5,3.5,63.5,16.0
1674,6.0,3.0,71.0,16.0
1675,6.0,3.0,76.0,18.0
1676,6.0,3.0,81.0,16.0
1677,6.0,3.0,81.0,19.0
1678,6.0,3.0,84.0,19.0
1679,5.0,2.0,93.0,16.0
1680,5.5,2.5,90.0,15.0
1681,6.0,3.0,87.0,15.0
1682,6.0,3.0,87.0,15.0
1683,6.0,3.0,87.0,17.0
1684,6.0,3.0,87.0,17.0
1685,6.0,3.0,87.0,17.0
1686,6.0,3.0,87.0,19.0
1687,6.5,3.5,78.5,18.0
1688,7.0,4.0,76.0,16.0
1689,7.0,4.0,76.0,17.0
1690,7.0,3.5,76.0,19.5
1691,7.0,4.0,76.0,17.0
1692,6.5,3.5,84.0,16.0
1693,7.0,4.0,78.5,16.0
1694,7.0,3.5,76.0,21.5
1695,7.0,4.0,76.0,17.5
1696,7.0,4.0,76.0,18.0
1697,6.0,3.0,81.0,14.0
1698,6.0,3.0,81.0,13.0
1699,6.0,3.0,81.0,14.0
1700,6.0,3.5,81.0,12.0
1701,6.0,3.5,87.0,12.0
1702,6.0,3.5,87.0,12.0
1710,6.5,3.5,90.0,14.0
1711,7.0,4.0,87.0,15.0
1712,7.5,4.5,78.5,16.0
1713,8.5,5.5,73.5,20.0
1714,9.0,6.0,68.5,20.0
1715,9.0,6.0,64.0,21.0
1716,9.0,6.0,66.0,19.0
1717,9.0,6.0,66.0,19.5
1718,8.0,5.0,71.0,19.5
1719,7.5,4.5,73.5,19.5
1720,7.0,3.5,78.5,20.5
1721,7.0,4.0,81.0,18.0
1722,6.5,4.0,87.0,14.0
1731,6.0,3.5,100.0,11.0
1734,7.0,5.0,93.0,11.0
1739,12.0,12.0,67.0,14.0
1740,12.0,12.0,72.0,14.0
1741,12.0,12.0,67.0,13.0
1742,12.0,12.0,67.0,11.0
1743,11.5,11.5,74.5,12.0
1744,11.0,11.0,77.0,11.0
1745,10.0,8.0,82.0,13.0
1746,10.0,8.0,79.0,15.0
1747,9.0,7.0,79.0,14.0
1748,8.5,6.0,81.5,14.0
1749,7.0,5.0,93.0,11.0
1756,5.0,2.0,87.0,11.0
1757,4.0,1.0,93.0,12.0
1758,4.5,1.5,90.0,11.0
1759,5.5,2.5,84.0,14.0
1760,6.5,4.0,78.5,13.0
1761,8.5,6.0,73.5,15.0
1762,9.0,7.0,71.0,15.0
1763,9.0,6.5,68.5,17.0
1764,9.0,6.0,66.0,18.0
1765,8.0,5.0,73.5,17.0
1766,9.0,6.0,66.0,17.0
1767,9.0,7.0,71.0,11.0
1768,9.0,7.0,68.5,15.0
1769,8.0,5.0,71.0,16.0
1770,8.0,6.0,71.0,12.0
1771,7.0,5.0,76.0,11.0
1772,7.0,4.5,76.0,16.0
1773,7.0,5.0,78.5,12.0
1774,7.0,5.0,81.0,11.0
1775,7.0,5.0,81.0,11.0
1776,7.0,5.0,81.0,11.0
1777,7.0,4.5,81.0,14.0
1778,7.0,4.0,81.0,16.0
1779,7.0,4.0,81.0,17.0
1780,7.0,4.0,81.0,17.0
1781,7.0,4.0,81.0,18.0
1782,7.0,4.0,81.0,18.0
1783,7.0,4.5,81.0,16.0
1784,7.0,4.0,81.0,17.0
1785,7.0,4.5,81.0,14.0
1786,7.5,4.5,81.5,15.0
1787,8.0,5.5,76.0,15.0
1788,8.0,5.5,76.0,14.0
1789,8.0,5.0,76.0,16.0
1790,8.0,5.0,76.0,17.0
1791,8.0,5.5,76.0,15.0
1792,8.0,5.5,76.0,13.0
1793,8.0,5.0,76.0,16.0
1794,7.0,4.0,78.5,16.0
1795,7.0,4.0,76.0,16.0
1796,6.5,4.0,78.5,14.0
1797,6.0,3.0,81.0,15.0
1798,6.0,3.0,81.0,14.0
1799,5.5,2.5,78.5,14.0
1800,6.0,3.0,81.0,15.0
1801,6.0,3.5,81.0,12.0
1802,5.0,2.0,87.0,12.0
1803,5.0,2.0,87.0,12.0
1804,5.0,2.0,87.0,12.0
1806,5.0,2.0,87.0,11.0
1818,9.0,7.0,71.0,11.0
1819,9.0,7.0,71.0,11.0
1821,10.0,7.5,67.0,19.5
1822,9.5,7.0,64.0,17.0
1823,8.5,5.5,73.5,17.0
1824,8.0,5.0,76.0,16.0
1829,7.5,5.5,78.5,11.0
1830,8.0,5.0,71.0,19.0
1831,8.0,4.5,68.5,23.0
1832,8.0,5.0,66.0,21.0
1833,8.0,5.0,62.0,22.0
1834,8.0,5.0,62.0,19.0
1835,8.0,5.0,62.0,20.5
1836,8.0,5.0,62.0,22.0
1837,8.0,4.0,64.0,24.0
1838,8.0,5.0,66.0,20.5
1839,8.0,5.0,66.0,18.0
1840,7.5,4.5,73.5,19.5
1841,7.0,4.0,81.0,17.0
1842,7.0,4.0,78.5,17.0
1843,6.5,3.5,78.5,14.0
1844,6.0,3.5,81.0,12.0
1845,6.0,3.0,78.5,13.0
1846,6.0,3.5,71.0,14.0
1847,6.0,3.5,71.0,12.0
1848,5.5,2.5,70.5,16.0
1849,5.0,2.0,73.0,11.0
1850,4.5,1.5,72.5,12.0
1851,4.0,1.0,75.0,12.0
1853,5.0,2.0,66.0,14.0
1854,6.0,3.0,61.0,15.0
1855,7.0,4.0,63.5,17.0
1856,7.0,4.0,63.5,18.0
1857,7.0,4.0,61.0,16.0
1858,7.5,4.5,59.0,17.0
1859,8.0,6.0,59.5,11.0
1860,7.0,4.5,63.5,14.0
1861,7.0,5.0,63.5,12.0
1863,6.5,4.5,68.5,11.0
1865,6.0,4.0,66.0,11.0
1876,5.0,2.0,76.0,14.0
1877,6.5,3.5,68.5,15.0
1878,7.5,4.5,64.0,18.0
1879,8.5,5.5,60.0,18.5
1880,9.5,7.0,58.0,19.5
1881,10.0,8.5,56.0,16.0
1882,11.0,11.0,54.0,15.0
1883,11.5,11.5,50.5,14.0
1884,12.0,12.0,47.0,14.0
1885,11.0,11.0,50.0,13.0
1887,10.5,9.5,50.5,11.0
1889,10.0,8.0,60.0,12.0
1890,10.0,8.0,62.0,14.0
1891,9.0,7.0,82.0,11.0
1893,9.0,7.0,82.0,11.0
1894,9.0,7.0,79.0,11.0
1895,8.0,6.0,79.0,12.0
1896,8.0,5.0,71.0,16.0
1897,6.5,4.5,81.5,12.0
1904,7.5,5.5,68.5,11.0
1909,8.5,6.5,61.5,13.0
1910,9.0,7.5,56.0,11.0
1913,7.0,4.5,68.5,14.0
1914,7.0,5.0,71.0,11.0
1928,7.0,5.0,71.0,11.0
1929,7.5,5.0,66.5,15.0
1930,8.0,5.5,64.0,13.0
1931,8.5,6.5,58.0,12.0
1942,5.0,2.0,78.5,12.0
1943,5.0,2.0,84.0,12.0
1944,6.0,3.5,81.0,11.0
1945,6.0,3.0,76.0,14.0
1946,6.0,3.0,81.0,17.0
1947,6.0,2.5,81.0,19.5
1948,5.0,1.0,87.0,20.0
1949,5.5,1.5,84.0,20.0
1950,6.5,3.0,87.0,20.5
1951,7.0,4.0,90.0,19.5
1952,8.5,5.5,87.0,21.0
1953,10.5,9.0,85.0,21.0
1954,11.5,11.5,77.0,23.0
1955,10.5,9.0,74.0,22.0
1956,12.0,12.0,56.0,33.0
1957,12.0,12.0,52.5,29.5
1958,12.0,12.0,51.0,29.0
1959,11.0,11.0,48.5,26.0
1960,11.0,11.0,48.5,23.0
1961,10.0,7.5,50.0,20.5
1962,9.5,7.0,52.0,18.5
1963,9.0,6.0,58.0,22.0
1964,8.5,5.5,58.0,22.0
1965,8.0,4.0,62.0,24.0
1966,7.5,4.0,61.5,22.0
1967,7.0,3.0,61.0,26.0
1968,6.0,2.5,66.0,18.5
1969,6.0,2.5,68.5,21.5
1970,6.0,2.0,71.0,21.0
1971,6.0,3.0,71.0,18.0
1972,5.5,2.0,73.5,18.0
1973,6.5,3.5,68.5,19.5
1974,7.5,5.0,64.0,14.0
1975,8.0,5.0,57.0,15.0
1976,9.0,7.0,54.0,13.0
1977,10.0,8.0,45.0,17.0
1978,11.5,11.5,44.0,15.0
1979,12.0,12.0,44.0,17.0
1980,12.0,12.0,44.0,15.0
1981,13.0,13.0,41.0,12.0
1982,12.5,12.5,42.5,12.0
1983,12.0,12.0,47.5,15.0
1984,11.0,11.0,58.0,16.0
1985,10.0,8.0,62.0,15.0
1986,9.0,7.0,71.0,14.0
1997,11.0,11.0,91.0,18.0
1998,12.0,12.0,88.0,20.5
1999,13.0,13.0,82.0,25.0
2000,13.0,13.0,82.0,29.0
2001,14.0,14.0,72.0,31.5
2002,13.5,13.5,74.5,35.0
2003,13.0,13.0,77.0,34.0
2004,13.0,13.0,77.0,29.5
2005,13.0,13.0,77.0,29.0
2006,13.5,13.5,79.5,28.0
2007,13.0,13.0,77.0,28.0
2008,13.0,13.0,77.0,27.0
2009,13.0,13.0,77.0,27.0
2010,13.0,13.0,67.0,33.0
2011,12.0,12.0,69.5,29.5
2012,11.5,11.5,69.5,32.5
2013,11.0,11.0,67.0,32.0
2014,10.0,8.0,72.75,30.75
2015,10.5,8.5,77.0,33.0
2016,10.0,7.0,85.0,25.0
2017,10.0,7.5,88.0,18.5
2018,11.0,11.0,74.5,23.0
