cnt,t1,t2,humidity,wind_speed,is_weekend,season
210,8.0,5.0,82.0,18.0,1.0,3.0
115,8.0,5.0,87.0,19.0,0.0,3.0
74,8.5,5.5,87.0,18.0,0.0,3.0
34,9.0,6.0,87.0,21.5,0.0,3.0
33,9.0,6.0,87.0,19.5,0.0,3.0
47,9.0,6.5,87.0,16.0,0.0,3.0
88,9.5,7.0,84.5,17.0,0.0,3.0
472,10.0,7.5,82.0,18.5,0.0,3.0
1619,10.0,7.5,88.0,18.5,0.0,3.0
3589,10.0,8.0,85.0,18.0,0.0,3.0
1844,10.5,9.0,85.0,19.5,0.0,3.0
603,10.0,7.5,85.0,16.5,0.0,3.0
621,10.0,7.0,71.5,23.0,0.0,3.0
841,10.0,7.0,62.5,24.0,0.0,3.0
884,9.0,6.0,64.0,19.5,0.0,3.0
796,9.0,6.0,60.0,22.0,0.0,3.0
904,8.0,4.5,62.0,23.0,0.0,3.0
1319,8.0,4.5,62.0,21.5,0.0,3.0
2723,8.0,5.0,62.0,19.0,0.0,3.0
2509,7.5,4.5,64.0,18.0,0.0,3.0
1457,7.0,4.0,66.0,20.0,0.0,3.0
941,7.0,4.0,66.0,17.0,0.0,3.0
550,6.5,3.5,68.5,17.0,0.0,3.0
433,6.0,3.0,76.0,14.0,0.0,3.0
214,6.0,3.0,76.0,15.0,0.0,3.0
133,5.5,2.5,76.0,14.0,0.0,3.0
69,5.0,2.0,78.5,15.0,0.0,3.0
30,5.0,2.0,76.0,14.0,0.0,3.0
33,5.0,2.0,76.0,12.0,0.0,3.0
43,5.0,2.0,76.0,12.0,0.0,3.0
88,5.5,2.5,78.5,13.0,0.0,3.0
571,6.0,3.5,76.0,12.0,0.0,3.0
1913,6.0,3.0,76.0,15.0,0.0,3.0
3835,5.5,2.5,78.5,15.0,0.0,3.0
1900,6.5,3.5,73.5,15.0,0.0,3.0
874,7.0,4.0,73.5,18.0,0.0,3.0
763,8.0,5.0,71.0,19.0,0.0,3.0
999,9.0,6.0,66.0,17.0,0.0,3.0
977,9.0,6.0,66.0,19.5,0.0,3.0
866,9.0,6.0,68.5,19.0,0.0,3.0
976,8.0,5.5,71.0,16.0,0.0,3.0
1346,8.0,6.0,71.0,11.0,0.0,3.0
2724,8.0,7.0,71.0,7.0,0.0,3.0
2750,8.0,6.0,71.0,11.0,0.0,3.0
1539,8.0,4.5,71.0,22.0,0.0,3.0
1001,8.0,5.0,64.0,19.5,0.0,3.0
642,8.0,5.0,66.0,18.0,0.0,3.0
566,7.0,4.0,71.0,15.0,0.0,3.0
362,7.0,4.0,71.0,18.0,0.0,3.0
190,7.0,4.0,73.5,19.5,0.0,3.0
78,7.0,3.0,76.0,23.0,0.0,3.0
57,7.0,3.0,76.0,22.0,0.0,3.0
59,7.0,3.0,81.0,25.0,0.0,3.0
39,8.0,4.5,76.0,22.0,0.0,3.0
99,8.0,4.5,82.0,23.0,0.0,3.0
575,9.0,5.5,79.0,24.0,0.0,3.0
1536,9.0,6.0,87.0,24.0,0.0,3.0
3576,10.0,7.0,88.0,24.0,0.0,3.0
1788,10.0,7.0,88.0,29.0,0.0,3.0
522,10.5,9.0,91.0,32.5,0.0,3.0
558,10.5,8.5,67.0,40.0,0.0,3.0
624,7.5,2.5,73.5,41.5,0.0,3.0
629,6.5,1.5,71.0,38.0,0.0,3.0
665,7.0,2.0,59.0,37.0,0.0,3.0
823,6.5,1.5,55.0,37.0,0.0,3.0
1269,6.0,1.0,53.0,34.0,0.0,3.0
2426,5.5,0.5,53.0,33.5,0.0,3.0
2377,5.0,0.0,53.0,31.5,0.0,3.0
1413,5.0,0.5,57.0,26.0,0.0,3.0
854,4.0,-1.0,63.0,27.0,0.0,3.0
652,4.0,-1.0,65.0,29.0,0.0,3.0
451,4.0,-1.0,65.0,29.0,0.0,3.0
276,3.5,-1.5,72.5,28.0,0.0,3.0
122,3.0,-2.0,75.0,26.0,0.0,3.0
106,3.0,-3.0,78.0,30.0,0.0,3.0
34,3.0,-3.0,75.0,30.0,0.0,3.0
38,3.0,-2.5,75.0,29.5,0.0,3.0
33,3.0,-2.0,75.0,28.0,0.0,3.0
76,3.0,-2.0,75.0,28.0,0.0,3.0
529,3.0,-2.0,81.0,22.0,0.0,3.0
1760,3.0,-2.0,81.0,21.0,0.0,3.0
3783,3.0,-2.0,81.0,24.0,0.0,3.0
1905,4.5,-0.5,72.5,26.0,0.0,3.0
811,5.5,1.0,68.0,27.0,0.0,3.0
700,6.0,1.0,63.5,35.0,0.0,3.0
889,6.0,1.0,61.0,30.5,0.0,3.0
894,6.5,1.5,59.0,31.5,0.0,3.0
757,6.5,1.5,59.0,31.5,0.0,3.0
580,4.5,-0.5,78.5,28.5,0.0,3.0
922,4.0,-0.5,75.5,25.0,0.0,3.0
1984,3.0,-1.5,75.0,20.5,0.0,3.0
2076,3.0,-1.5,75.0,19.5,0.0,3.0
1237,3.0,-2.0,75.0,26.0,0.0,3.0
770,3.0,-2.0,72.5,26.0,0.0,3.0
525,2.5,-2.5,81.0,23.0,0.0,3.0
430,2.5,-2.5,78.0,24.0,0.0,3.0
314,3.0,-2.0,75.0,25.0,0.0,3.0
190,3.0,-2.0,75.0,24.0,0.0,3.0
80,3.0,-2.0,81.0,22.0,0.0,3.0
79,3.0,-1.0,81.0,17.0,0.0,3.0
60,3.5,-0.5,75.5,17.0,0.0,3.0
45,4.0,0.0,78.0,19.5,0.0,3.0
74,3.0,-0.5,87.0,15.0,0.0,3.0
426,3.0,0.5,93.0,9.0,0.0,3.0
1388,2.5,0.0,90.0,9.0,0.0,3.0
3090,2.0,-2.5,90.0,18.5,0.0,3.0
1667,2.0,-2.5,87.0,16.0,0.0,3.0
766,2.5,-1.5,84.0,16.0,0.0,3.0
762,4.0,0.0,75.0,18.5,0.0,3.0
967,5.5,1.5,73.5,20.0,0.0,3.0
923,6.0,2.0,66.0,23.0,0.0,3.0
849,6.0,2.0,71.0,21.0,0.0,3.0
911,6.0,2.5,71.0,19.5,0.0,3.0
1452,6.0,2.5,71.0,16.5,0.0,3.0
2350,5.5,2.5,70.5,17.0,0.0,3.0
1940,5.5,1.5,66.0,19.5,0.0,3.0
1131,4.5,1.5,68.0,14.0,0.0,3.0
734,5.0,1.5,68.0,17.0,0.0,3.0
506,4.0,0.5,72.5,16.5,0.0,3.0
384,3.0,-0.5,81.0,16.0,0.0,3.0
397,3.0,-1.0,75.0,18.0,0.0,3.0
379,2.0,-2.0,81.0,16.0,1.0,3.0
281,2.0,-2.5,81.0,17.5,1.0,3.0
252,2.0,-3.0,81.0,19.5,1.0,3.0
163,1.0,-3.5,87.0,17.0,1.0,3.0
96,2.0,-2.5,81.0,18.0,1.0,3.0
80,2.0,-2.5,87.0,18.0,1.0,3.0
62,2.0,-2.0,93.0,17.0,1.0,3.0
129,3.0,-1.0,87.0,16.0,1.0,3.0
182,3.0,-1.0,87.0,15.0,1.0,3.0
468,3.0,-1.0,87.0,16.0,1.0,3.0
705,3.0,-1.0,87.0,15.0,1.0,3.0
926,4.0,0.0,81.0,18.5,1.0,3.0
816,4.0,0.0,81.0,18.5,1.0,3.0
409,3.0,-1.0,87.0,18.0,1.0,3.0
521,3.5,-0.5,90.0,19.5,1.0,3.0
632,5.0,1.0,78.5,21.5,1.0,3.0
795,5.0,0.0,70.0,29.0,1.0,3.0
840,5.0,1.0,70.0,24.0,1.0,3.0
635,5.0,1.0,68.0,22.0,1.0,3.0
565,5.0,0.5,63.5,26.0,1.0,3.0
447,5.0,0.5,59.0,24.0,1.0,3.0
305,4.5,-0.5,61.0,27.0,1.0,3.0
276,4.0,-1.0,61.0,24.0,1.0,3.0
286,4.0,-1.0,61.0,26.0,1.0,3.0
273,4.0,-1.0,61.0,27.0,1.0,3.0
246,2.5,-3.0,78.5,28.0,1.0,3.0
156,2.0,-3.0,87.0,23.0,1.0,3.0
83,2.0,-3.0,87.0,22.0,1.0,3.0
59,2.5,-2.5,84.0,25.0,1.0,3.0
43,4.0,-1.0,67.5,28.0,1.0,3.0
50,4.0,-1.5,65.0,31.5,1.0,3.0
90,4.0,-1.5,67.5,32.0,1.0,3.0
208,4.0,-2.0,67.5,34.0,1.0,3.0
411,4.5,-0.5,65.5,31.0,1.0,3.0
655,4.5,-0.5,65.5,30.0,1.0,3.0
884,5.0,0.0,63.5,30.5,1.0,3.0
1117,5.0,0.0,66.0,30.0,1.0,3.0
1083,6.0,1.5,61.0,29.0,1.0,3.0
1082,5.5,1.5,63.5,24.0,1.0,3.0
1007,5.0,1.0,63.5,24.0,1.0,3.0
970,5.0,0.0,61.0,26.0,1.0,3.0
724,4.5,0.5,61.0,19.5,1.0,3.0
624,4.0,0.0,61.0,19.5,1.0,3.0
502,4.0,0.0,61.0,18.5,1.0,3.0
380,3.5,0.0,58.0,17.0,1.0,3.0
256,2.5,-1.5,62.5,16.0,1.0,3.0
244,2.0,-2.0,65.0,15.0,1.0,3.0
158,1.0,-3.0,65.0,14.0,1.0,3.0
124,1.0,-3.0,65.0,13.0,0.0,3.0
64,1.0,-2.5,65.0,12.0,0.0,3.0
40,0.0,-4.0,69.0,13.0,0.0,3.0
77,-1.0,-6.0,69.0,16.0,0.0,3.0
37,-1.0,-5.5,69.0,13.0,0.0,3.0
72,0.0,-4.0,64.0,12.0,0.0,3.0
407,-0.5,-4.5,66.5,14.0,0.0,3.0
1543,0.0,-4.5,69.0,16.0,0.0,3.0
3556,0.5,-3.5,67.0,12.0,0.0,3.0
1704,1.5,-2.5,62.5,15.0,0.0,3.0
737,2.0,-2.0,60.0,16.0,0.0,3.0
686,2.0,-2.0,60.0,17.0,0.0,3.0
765,2.5,-1.5,58.0,14.0,0.0,3.0
817,3.0,-0.5,58.0,14.0,0.0,3.0
761,3.0,-1.0,60.0,16.0,0.0,3.0
766,3.0,-0.5,60.0,14.0,0.0,3.0
1185,3.0,-1.0,60.0,15.0,0.0,3.0
2534,2.0,-1.5,65.0,11.0,0.0,3.0
2476,2.0,-1.0,67.5,11.0,0.0,3.0
1394,2.0,-1.0,67.5,9.0,0.0,3.0
842,1.5,-1.0,67.5,8.0,0.0,3.0
508,1.0,-1.0,67.5,7.0,0.0,3.0
343,1.0,-1.5,70.0,8.0,0.0,3.0
202,0.5,-2.0,69.5,7.0,0.0,3.0
94,1.0,-1.5,75.0,8.0,0.0,3.0
64,1.0,-2.0,81.0,9.0,0.0,3.0
27,1.0,-2.0,87.0,9.0,0.0,3.0
20,1.0,-1.0,90.0,6.5,0.0,3.0
21,1.0,-1.0,93.0,6.5,0.0,3.0
63,1.0,-1.0,93.0,6.5,0.0,3.0
356,1.0,-1.5,93.0,8.0,0.0,3.0
1364,1.0,-1.5,93.0,9.0,0.0,3.0
2972,1.0,-3.0,93.0,15.0,0.0,3.0
1611,1.0,-3.0,93.0,13.0,0.0,3.0
663,2.0,-1.5,87.0,11.0,0.0,3.0
575,2.5,-1.0,87.0,13.0,0.0,3.0
775,3.0,-1.5,81.0,17.5,0.0,3.0
780,4.0,0.0,75.0,17.0,0.0,3.0
706,4.0,0.5,78.0,17.0,0.0,3.0
771,4.0,0.0,81.0,17.0,0.0,3.0
1178,4.0,1.0,81.0,15.0,0.0,3.0
2301,4.0,1.0,75.0,15.0,0.0,3.0
2236,3.0,0.0,81.0,11.0,0.0,3.0
1339,3.0,0.0,84.0,11.0,0.0,3.0
795,2.0,-2.0,93.0,13.0,0.0,3.0
571,2.0,-1.5,87.0,12.0,0.0,3.0
383,2.5,-0.5,84.0,11.0,0.0,3.0
204,2.0,-2.0,87.0,13.0,0.0,3.0
105,2.0,-1.5,87.0,11.0,0.0,3.0
68,2.0,-0.5,87.0,8.0,0.0,3.0
47,1.5,-1.0,84.0,8.0,0.0,3.0
42,1.0,-1.0,87.0,7.0,0.0,3.0
25,1.0,-2.5,87.0,12.0,0.0,3.0
86,1.0,-2.5,93.0,13.0,0.0,3.0
493,2.0,-1.0,87.0,10.0,0.0,3.0
1696,2.0,-1.5,87.0,12.0,0.0,3.0
3502,2.0,-1.5,87.0,12.0,0.0,3.0
1806,2.0,-2.0,87.0,15.0,0.0,3.0
758,2.5,-1.5,84.0,18.0,0.0,3.0
656,3.5,-0.5,75.0,18.0,0.0,3.0
857,4.0,0.0,70.0,19.0,0.0,3.0
813,4.0,0.5,70.0,16.0,0.0,3.0
768,4.5,0.5,72.5,18.0,0.0,3.0
738,5.0,1.5,70.0,18.0,0.0,3.0
1136,5.0,2.0,73.0,16.0,0.0,3.0
2432,4.0,0.0,75.0,19.0,0.0,3.0
2306,4.0,0.0,75.0,19.0,0.0,3.0
1356,4.0,1.0,75.0,15.0,0.0,3.0
827,3.0,-0.5,81.0,15.0,0.0,3.0
596,3.0,0.0,81.0,13.0,0.0,3.0
443,3.0,0.0,81.0,12.0,0.0,3.0
294,3.0,-0.5,81.0,15.0,0.0,3.0
140,2.5,-1.0,84.0,13.0,0.0,3.0
84,2.0,-1.5,87.0,13.0,0.0,3.0
59,2.5,-1.0,84.0,14.0,0.0,3.0
33,3.0,-1.0,81.0,15.0,0.0,3.0
44,3.0,-0.5,81.0,14.0,0.0,3.0
100,3.0,-1.0,81.0,17.0,0.0,3.0
472,2.5,-2.5,87.0,20.0,0.0,3.0
1433,2.0,-2.0,87.0,16.0,0.0,3.0
2894,2.0,-1.0,87.0,11.0,0.0,3.0
1635,2.0,-1.5,93.0,13.0,0.0,3.0
665,2.5,-1.5,90.0,14.0,0.0,3.0
563,3.0,0.0,87.0,13.0,0.0,3.0
789,4.0,0.0,81.0,17.0,0.0,3.0
891,5.0,2.0,73.0,17.0,0.0,3.0
748,5.0,1.0,65.5,19.5,0.0,3.0
828,5.0,1.0,53.0,21.0,0.0,3.0
1259,4.5,0.5,59.5,20.5,0.0,3.0
2483,3.0,-1.5,67.5,18.5,0.0,3.0
2402,3.0,-0.5,70.0,16.0,0.0,3.0
1316,2.0,-2.0,75.0,16.0,0.0,3.0
875,2.0,-2.0,81.0,17.0,0.0,3.0
642,2.0,-2.0,75.0,16.0,0.0,3.0
512,2.0,-2.0,75.0,17.0,0.0,3.0
333,2.0,-2.0,70.0,16.0,0.0,3.0
215,1.5,-2.5,72.5,16.0,0.0,3.0
105,1.5,-2.5,72.5,16.0,0.0,3.0
67,1.0,-3.0,75.0,17.0,0.0,3.0
48,1.0,-3.0,75.0,15.0,0.0,3.0
40,1.0,-3.5,75.0,18.5,0.0,3.0
83,2.0,-3.0,67.5,19.0,0.0,3.0
431,2.0,-3.0,70.0,19.0,0.0,3.0
1460,2.0,-3.0,70.0,20.0,0.0,3.0
3214,2.0,-3.0,70.0,22.0,0.0,3.0
1734,2.5,-2.5,67.5,21.0,0.0,3.0
815,3.0,-1.5,70.0,19.5,0.0,3.0
705,4.0,0.0,65.0,21.0,0.0,3.0
1036,4.5,-0.5,63.0,26.0,0.0,3.0
989,5.0,0.5,57.0,27.0,0.0,3.0
836,5.0,0.5,59.0,25.0,0.0,3.0
919,5.0,1.0,59.0,22.0,0.0,3.0
1360,4.5,0.0,63.0,24.0,0.0,3.0
2267,4.0,0.0,65.0,20.5,0.0,3.0
1777,3.0,-1.0,70.0,16.0,0.0,3.0
1081,2.5,-1.5,72.5,17.0,0.0,3.0
579,2.0,-2.0,75.0,17.0,0.0,3.0
425,2.0,-2.0,81.0,16.0,0.0,3.0
456,2.0,-2.0,78.0,15.0,0.0,3.0
313,1.5,-2.5,84.0,13.0,0.0,3.0
286,1.5,-2.5,84.0,14.0,1.0,3.0
240,1.0,-3.0,87.0,14.0,1.0,3.0
179,1.0,-3.0,87.0,13.0,1.0,3.0
149,2.0,-1.0,81.0,10.0,1.0,3.0
72,1.0,-1.0,87.0,6.5,1.0,3.0
46,1.0,-2.0,87.0,10.0,1.0,3.0
65,2.0,-1.0,81.0,9.0,1.0,3.0
145,1.5,-0.5,87.0,7.0,1.0,3.0
327,3.0,2.5,84.0,5.0,1.0,3.0
580,4.0,2.0,81.0,9.0,1.0,3.0
812,4.0,1.5,87.0,10.0,1.0,3.0
916,5.0,2.0,87.0,12.0,1.0,3.0
1165,5.5,2.5,81.5,13.0,1.0,3.0
1139,6.0,3.0,76.0,14.0,1.0,3.0
1068,6.0,3.0,76.0,15.0,1.0,3.0
1107,5.0,2.0,81.0,16.0,1.0,3.0
1104,5.0,2.0,81.0,16.0,1.0,3.0
965,5.0,2.0,81.0,15.0,1.0,3.0
689,6.0,3.5,76.0,13.0,1.0,3.0
678,6.0,3.0,81.0,14.0,1.0,3.0
471,5.0,3.0,81.0,8.0,1.0,3.0
302,5.0,3.0,87.0,9.0,1.0,3.0
322,4.5,2.0,84.0,10.0,1.0,3.0
322,4.0,1.5,87.0,9.0,1.0,3.0
336,4.0,2.0,87.0,8.0,1.0,3.0
233,5.0,2.0,81.0,11.0,1.0,3.0
197,5.0,2.5,78.5,10.0,1.0,3.0
133,4.0,1.0,81.0,11.0,1.0,3.0
97,5.0,2.0,76.0,14.0,1.0,3.0
66,4.0,1.5,81.0,9.0,1.0,3.0
55,4.0,2.0,81.0,7.0,1.0,3.0
93,4.0,1.5,81.0,9.0,1.0,3.0
230,4.0,2.0,81.0,7.0,1.0,3.0
480,4.5,2.0,78.5,9.0,1.0,3.0
893,5.5,2.5,78.5,13.0,1.0,3.0
1153,7.0,4.5,71.0,13.0,1.0,3.0
1471,7.0,5.0,71.0,13.0,1.0,3.0
1663,7.5,5.5,68.5,11.0,1.0,3.0
1824,8.0,6.0,66.0,11.0,1.0,3.0
1765,8.0,6.0,62.0,11.0,1.0,3.0
1502,7.5,6.5,66.5,6.5,1.0,3.0
1119,6.5,5.5,71.0,5.5,1.0,3.0
806,6.0,5.5,76.0,5.0,1.0,3.0
510,5.0,2.5,78.5,11.0,1.0,3.0
388,5.0,2.5,78.5,10.0,1.0,3.0
334,5.0,2.0,78.5,14.0,1.0,3.0
246,4.5,1.5,78.5,13.0,1.0,3.0
184,4.5,1.5,78.5,14.0,1.0,3.0
122,3.0,-1.0,87.0,16.5,0.0,3.0
50,2.5,-0.5,90.0,11.0,0.0,3.0
36,4.0,0.5,87.0,16.0,0.0,3.0
21,4.0,1.0,87.0,11.0,0.0,3.0
39,4.5,1.5,87.0,13.0,0.0,3.0
79,5.0,2.5,87.0,10.0,0.0,3.0
479,5.0,3.5,87.0,6.5,0.0,3.0
1730,5.0,2.0,87.0,11.0,0.0,3.0
3721,5.0,3.5,87.0,6.5,0.0,3.0
1729,5.0,2.5,87.0,10.0,0.0,3.0
773,6.0,3.5,81.0,11.0,0.0,3.0
736,7.0,4.5,76.0,14.0,0.0,3.0
993,8.0,5.5,71.0,14.0,0.0,3.0
1003,8.5,7.0,68.5,11.0,0.0,3.0
921,9.0,7.0,66.0,11.0,0.0,3.0
980,9.5,8.5,64.0,9.0,0.0,3.0
1431,9.5,8.5,64.0,7.0,0.0,3.0
2850,8.5,7.5,68.5,6.0,0.0,3.0
2577,6.5,6.0,78.5,5.0,0.0,3.0
1482,6.0,5.5,81.0,5.0,0.0,3.0
880,5.0,3.5,87.0,7.5,0.0,3.0
604,4.0,3.5,90.0,5.0,0.0,3.0
410,3.0,3.0,93.0,2.0,0.0,3.0
212,3.5,3.5,93.0,2.0,0.0,3.0
128,3.5,3.0,93.0,3.0,0.0,3.0
58,4.0,4.0,93.0,4.0,0.0,3.0
47,4.0,3.5,93.0,5.0,0.0,3.0
21,4.0,4.0,93.0,4.0,0.0,3.0
35,4.0,4.0,93.0,2.0,0.0,3.0
105,4.5,4.5,90.0,2.0,0.0,3.0
552,4.5,4.5,90.0,2.0,0.0,3.0
1911,5.0,4.0,87.0,6.0,0.0,3.0
3788,5.0,4.5,87.0,5.0,0.0,3.0
1918,5.5,4.0,81.5,7.5,0.0,3.0
855,6.0,4.0,73.5,9.0,0.0,3.0
719,6.5,5.0,68.5,6.5,0.0,3.0
933,7.0,6.5,66.0,3.0,0.0,3.0
954,7.0,7.0,66.0,2.0,0.0,3.0
876,7.0,6.5,68.5,5.0,0.0,3.0
955,7.0,6.0,68.5,7.0,0.0,3.0
1386,6.5,4.5,71.0,9.0,0.0,3.0
2671,6.5,4.5,71.0,10.0,0.0,3.0
2586,6.0,3.5,76.0,12.0,0.0,3.0
1453,6.0,4.0,76.0,11.0,0.0,3.0
861,6.0,4.0,76.0,9.0,0.0,3.0
464,6.0,3.0,73.5,14.0,0.0,3.0
283,5.0,2.0,76.0,11.0,0.0,3.0
134,5.0,2.0,78.5,12.0,0.0,3.0
61,5.0,3.0,76.0,9.0,0.0,3.0
44,5.0,2.5,81.0,10.0,0.0,3.0
38,5.0,2.0,81.0,11.0,0.0,3.0
25,5.0,3.0,81.0,9.0,0.0,3.0
81,5.0,2.5,81.0,9.0,0.0,3.0
519,5.0,3.0,78.5,8.0,0.0,3.0
1796,5.0,3.0,81.0,8.0,0.0,3.0
3671,5.5,3.5,78.5,8.0,0.0,3.0
1840,5.0,3.0,81.0,8.0,0.0,3.0
841,5.5,3.0,73.5,9.0,0.0,3.0
698,5.0,3.0,78.5,7.0,0.0,3.0
924,5.0,3.0,76.0,7.0,0.0,3.0
899,5.0,4.5,76.0,5.0,0.0,3.0
805,5.0,5.0,76.0,2.0,0.0,3.0
898,5.0,4.5,76.0,3.0,0.0,3.0
1347,5.0,4.0,76.0,6.0,0.0,3.0
2575,5.0,3.0,76.0,7.0,0.0,3.0
2441,5.0,3.0,76.0,7.0,0.0,3.0
1473,5.0,3.5,73.0,6.5,0.0,3.0
884,5.0,3.5,76.0,6.5,0.0,3.0
748,5.0,3.0,76.0,7.0,0.0,3.0
595,5.0,3.5,76.0,7.5,0.0,3.0
343,5.0,2.0,76.0,11.0,0.0,3.0
201,4.0,2.0,75.0,7.0,0.0,3.0
91,4.0,2.5,75.0,6.5,0.0,3.0
63,4.0,3.5,75.0,5.0,0.0,3.0
42,4.0,2.0,75.0,7.0,0.0,3.0
51,4.0,3.0,75.0,6.0,0.0,3.0
100,4.0,3.0,75.0,6.0,0.0,3.0
525,4.0,2.0,72.5,7.0,0.0,3.0
1825,4.0,3.0,70.0,6.5,0.0,3.0
3729,4.0,3.0,72.5,6.0,0.0,3.0
1849,4.0,4.0,70.0,2.0,0.0,3.0
781,4.0,3.5,72.5,5.0,0.0,3.0
692,4.0,3.5,75.0,5.0,0.0,3.0
894,4.0,3.0,75.0,6.0,0.0,3.0
890,4.5,3.0,72.5,6.5,0.0,3.0
806,4.0,2.0,75.0,9.0,0.0,3.0
828,4.5,2.5,72.5,9.0,0.0,3.0
1234,5.0,2.0,66.0,12.0,0.0,3.0
2423,4.0,1.5,70.0,10.0,0.0,3.0
2434,4.0,1.5,70.0,10.0,0.0,3.0
1350,4.0,1.0,70.0,11.0,0.0,3.0
911,4.0,3.0,70.0,6.0,0.0,3.0
637,3.5,1.0,72.5,8.0,0.0,3.0
492,3.0,1.5,78.0,6.5,0.0,3.0
379,3.0,0.0,81.0,10.0,0.0,3.0
218,2.5,-1.0,87.0,11.0,0.0,3.0
114,3.5,2.0,84.0,6.5,0.0,3.0
74,4.0,1.0,87.0,14.0,0.0,3.0
37,5.0,2.0,87.0,13.0,0.0,3.0
43,5.0,2.0,93.0,15.0,0.0,3.0
81,6.0,3.0,87.0,19.0,0.0,3.0
407,6.0,2.5,87.0,18.5,0.0,3.0
1450,6.5,3.5,87.0,19.0,0.0,3.0
3205,7.5,4.5,84.5,19.5,0.0,3.0
1743,8.0,5.0,82.0,18.5,0.0,3.0
864,8.0,5.0,82.0,19.5,0.0,3.0
777,9.0,6.0,76.0,23.0,0.0,3.0
971,9.0,6.0,76.0,22.0,0.0,3.0
580,8.5,5.0,79.0,26.0,0.0,3.0
418,8.0,4.5,84.5,23.0,0.0,3.0
408,8.0,4.0,87.0,25.0,0.0,3.0
979,9.0,6.0,82.0,18.0,0.0,3.0
2008,9.0,6.5,82.0,17.0,0.0,3.0
1274,8.5,5.5,84.5,21.0,0.0,3.0
657,7.0,3.5,84.0,24.0,0.0,3.0
540,7.5,5.5,84.5,13.0,0.0,3.0
388,8.0,5.0,82.0,15.0,0.0,3.0
276,7.0,5.0,87.0,13.0,0.0,3.0
187,7.0,4.5,93.0,14.0,0.0,3.0
175,8.0,5.5,87.0,15.0,1.0,3.0
150,7.0,5.5,87.0,8.0,1.0,3.0
160,7.0,5.0,90.0,11.0,1.0,3.0
116,7.0,4.0,87.0,17.0,1.0,3.0
83,6.5,4.5,84.0,10.0,1.0,3.0
52,6.0,4.5,87.0,7.5,1.0,3.0
85,6.0,5.0,87.0,6.0,1.0,3.0
147,6.0,5.5,96.5,5.0,1.0,3.0
366,7.0,5.5,93.0,10.0,1.0,3.0
633,7.0,5.0,93.0,10.0,1.0,3.0
931,7.5,5.0,90.0,15.0,1.0,3.0
1212,8.0,5.0,87.0,19.5,1.0,3.0
1475,8.0,5.0,87.0,18.0,1.0,3.0
1385,8.5,6.0,84.5,14.0,1.0,3.0
1117,8.0,5.0,87.0,15.0,1.0,3.0
1217,8.0,5.0,87.0,15.0,1.0,3.0
1131,8.0,5.0,87.0,15.0,1.0,3.0
1041,8.0,5.0,87.0,16.0,1.0,3.0
839,8.0,5.0,84.5,15.0,1.0,3.0
635,7.0,5.0,90.0,13.0,1.0,3.0
429,7.5,5.0,90.0,14.0,1.0,3.0
325,7.5,5.5,90.0,11.0,1.0,3.0
358,7.0,6.0,93.0,7.0,1.0,3.0
361,7.0,5.0,93.0,10.0,1.0,3.0
269,7.0,5.0,93.0,10.0,1.0,3.0
217,6.0,4.0,93.0,8.0,1.0,3.0
210,6.0,4.5,93.0,6.5,1.0,3.0
144,6.0,4.0,93.0,9.0,1.0,3.0
73,6.0,4.0,93.0,10.0,1.0,3.0
71,6.0,4.0,93.0,7.0,1.0,3.0
78,6.0,4.0,93.0,8.0,1.0,3.0
83,6.0,4.0,93.0,11.0,1.0,3.0
247,6.0,4.0,93.0,10.0,1.0,3.0
506,7.0,5.5,87.0,9.0,1.0,3.0
903,7.0,5.5,84.0,7.5,1.0,3.0
1155,8.0,8.0,82.0,4.0,1.0,3.0
1494,8.0,7.0,82.0,6.5,1.0,3.0
1616,8.5,7.5,73.5,7.0,1.0,3.0
1770,9.0,8.5,71.0,5.0,1.0,3.0
1870,9.5,9.0,69.0,6.5,1.0,3.0
1841,9.0,8.5,71.0,5.0,1.0,3.0
1399,8.5,8.5,73.5,4.0,1.0,3.0
946,7.5,7.0,78.5,5.0,1.0,3.0
685,6.5,6.0,84.0,5.0,1.0,3.0
464,5.0,4.5,93.0,5.0,1.0,3.0
376,4.5,2.5,93.0,8.0,1.0,3.0
309,4.5,2.5,93.0,8.0,1.0,3.0
226,3.0,0.0,96.5,11.0,1.0,3.0
134,3.0,0.5,100.0,8.0,0.0,3.0
50,2.5,0.5,96.5,7.0,0.0,3.0
31,2.0,-0.5,100.0,7.5,0.0,3.0
31,2.5,0.5,100.0,7.0,0.0,3.0
31,4.0,1.5,100.0,10.0,0.0,3.0
81,4.0,2.0,100.0,9.0,0.0,3.0
441,4.0,2.0,93.0,7.0,0.0,3.0
1572,5.0,2.5,93.0,10.0,0.0,3.0
3323,5.5,3.5,96.5,8.0,0.0,3.0
1637,6.5,4.5,93.0,8.0,0.0,3.0
778,8.0,6.0,84.5,13.0,0.0,3.0
752,9.0,6.5,76.0,16.0,0.0,3.0
842,9.0,7.0,73.5,15.0,0.0,3.0
670,9.0,7.0,76.0,11.0,0.0,3.0
442,9.0,8.0,76.0,9.0,0.0,3.0
304,8.0,7.0,87.0,7.0,0.0,3.0
589,8.0,7.0,87.0,7.0,0.0,3.0
1374,8.0,7.5,87.0,5.0,0.0,3.0
1196,7.5,6.5,90.0,6.5,0.0,3.0
748,6.5,3.5,90.0,17.0,0.0,3.0
452,6.0,4.0,87.0,10.0,0.0,3.0
