,cnt,t_real,t_feels_like,humidity,wind_speed,is_weekend,season
489,1086,5.5,1.5,68.0,24.0,1.0,3.0
490,1411,6.0,2.0,66.0,24.0,1.0,3.0
491,1636,6.0,2.0,61.0,24.0,1.0,3.0
492,1769,7.0,3.5,61.0,22.0,1.0,3.0
493,1796,7.0,4.0,61.0,20.0,1.0,3.0
494,1798,7.0,3.0,61.0,22.0,1.0,3.0
495,1597,6.5,3.5,63.5,17.0,1.0,3.0
496,1226,6.0,3.0,66.0,15.0,1.0,3.0
497,837,5.5,2.5,68.0,13.0,1.0,3.0
498,709,5.0,2.0,68.0,14.0,1.0,3.0
499,526,4.5,1.5,70.0,13.0,1.0,3.0
500,393,4.0,1.0,72.5,13.0,1.0,3.0
501,401,3.5,0.5,75.0,13.0,1.0,3.0
502,374,3.0,-0.5,81.0,13.0,1.0,3.0
503,347,3.0,0.0,81.0,13.0,1.0,3.0
504,261,2.0,-1.5,87.0,12.0,1.0,3.0
505,216,2.0,-1.0,81.0,10.0,1.0,3.0
506,162,2.0,-2.0,87.0,14.0,1.0,3.0
507,107,2.0,-2.0,84.0,13.0,1.0,3.0
508,70,2.0,-1.5,87.0,12.0,1.0,3.0
509,83,2.0,-2.0,87.0,13.0,1.0,3.0
510,108,2.0,-2.0,87.0,15.0,1.0,3.0
511,226,3.0,-0.5,81.0,15.0,1.0,3.0
512,529,3.5,0.5,78.0,13.0,1.0,3.0
513,857,5.0,2.0,70.0,15.0,1.0,3.0
514,1195,6.5,4.0,68.5,13.0,1.0,3.0
515,1478,8.5,5.5,62.0,19.5,1.0,3.0
516,1705,8.0,5.0,66.0,18.0,1.0,3.0
517,1519,9.0,6.0,66.0,22.0,1.0,3.0
518,1477,8.0,5.0,71.0,21.0,1.0,3.0
519,1238,8.0,5.0,71.0,18.0,1.0,3.0
520,875,8.0,5.0,71.0,19.5,1.0,3.0
521,810,8.0,5.0,73.5,19.5,1.0,3.0
522,566,8.0,5.0,76.0,19.5,1.0,3.0
523,423,8.0,5.0,76.0,18.5,1.0,3.0
524,335,8.0,5.0,82.0,18.5,1.0,3.0
525,297,8.0,5.0,82.0,18.0,1.0,3.0
526,210,8.0,5.0,82.0,18.0,1.0,3.0
527,115,8.0,5.0,87.0,19.0,0.0,3.0
528,74,8.5,5.5,87.0,18.0,0.0,3.0
529,34,9.0,6.0,87.0,21.5,0.0,3.0
530,33,9.0,6.0,87.0,19.5,0.0,3.0
531,47,9.0,6.5,87.0,16.0,0.0,3.0
532,88,9.5,7.0,84.5,17.0,0.0,3.0
533,472,10.0,7.5,82.0,18.5,0.0,3.0
534,1619,10.0,7.5,88.0,18.5,0.0,3.0
535,3589,10.0,8.0,85.0,18.0,0.0,3.0
536,1844,10.5,9.0,85.0,19.5,0.0,3.0
537,603,10.0,7.5,85.0,16.5,0.0,3.0
538,621,10.0,7.0,71.5,23.0,0.0,3.0
539,841,10.0,7.0,62.5,24.0,0.0,3.0
540,884,9.0,6.0,64.0,19.5,0.0,3.0
541,796,9.0,6.0,60.0,22.0,0.0,3.0
542,904,8.0,4.5,62.0,23.0,0.0,3.0
543,1319,8.0,4.5,62.0,21.5,0.0,3.0
544,2723,8.0,5.0,62.0,19.0,0.0,3.0
545,2509,7.5,4.5,64.0,18.0,0.0,3.0
546,1457,7.0,4.0,66.0,20.0,0.0,3.0
547,941,7.0,4.0,66.0,17.0,0.0,3.0
548,550,6.5,3.5,68.5,17.0,0.0,3.0
549,433,6.0,3.0,76.0,14.0,0.0,3.0
550,214,6.0,3.0,76.0,15.0,0.0,3.0
551,133,5.5,2.5,76.0,14.0,0.0,3.0
552,69,5.0,2.0,78.5,15.0,0.0,3.0
553,30,5.0,2.0,76.0,14.0,0.0,3.0
554,33,5.0,2.0,76.0,12.0,0.0,3.0
555,43,5.0,2.0,76.0,12.0,0.0,3.0
556,88,5.5,2.5,78.5,13.0,0.0,3.0
557,571,6.0,3.5,76.0,12.0,0.0,3.0
558,1913,6.0,3.0,76.0,15.0,0.0,3.0
559,3835,5.5,2.5,78.5,15.0,0.0,3.0
560,1900,6.5,3.5,73.5,15.0,0.0,3.0
561,874,7.0,4.0,73.5,18.0,0.0,3.0
562,763,8.0,5.0,71.0,19.0,0.0,3.0
563,999,9.0,6.0,66.0,17.0,0.0,3.0
564,977,9.0,6.0,66.0,19.5,0.0,3.0
565,866,9.0,6.0,68.5,19.0,0.0,3.0
566,976,8.0,5.5,71.0,16.0,0.0,3.0
567,1346,8.0,6.0,71.0,11.0,0.0,3.0
568,2724,8.0,7.0,71.0,7.0,0.0,3.0
569,2750,8.0,6.0,71.0,11.0,0.0,3.0
570,1539,8.0,4.5,71.0,22.0,0.0,3.0
571,1001,8.0,5.0,64.0,19.5,0.0,3.0
572,642,8.0,5.0,66.0,18.0,0.0,3.0
573,566,7.0,4.0,71.0,15.0,0.0,3.0
574,362,7.0,4.0,71.0,18.0,0.0,3.0
575,190,7.0,4.0,73.5,19.5,0.0,3.0
576,78,7.0,3.0,76.0,23.0,0.0,3.0
577,57,7.0,3.0,76.0,22.0,0.0,3.0
578,59,7.0,3.0,81.0,25.0,0.0,3.0
579,39,8.0,4.5,76.0,22.0,0.0,3.0
580,99,8.0,4.5,82.0,23.0,0.0,3.0
581,575,9.0,5.5,79.0,24.0,0.0,3.0
582,1536,9.0,6.0,87.0,24.0,0.0,3.0
583,3576,10.0,7.0,88.0,24.0,0.0,3.0
584,1788,10.0,7.0,88.0,29.0,0.0,3.0
585,522,10.5,9.0,91.0,32.5,0.0,3.0
586,558,10.5,8.5,67.0,40.0,0.0,3.0
587,624,7.5,2.5,73.5,41.5,0.0,3.0
588,629,6.5,1.5,71.0,38.0,0.0,3.0
589,665,7.0,2.0,59.0,37.0,0.0,3.0
590,823,6.5,1.5,55.0,37.0,0.0,3.0
591,1269,6.0,1.0,53.0,34.0,0.0,3.0
592,2426,5.5,0.5,53.0,33.5,0.0,3.0
593,2377,5.0,0.0,53.0,31.5,0.0,3.0
594,1413,5.0,0.5,57.0,26.0,0.0,3.0
595,854,4.0,-1.0,63.0,27.0,0.0,3.0
596,652,4.0,-1.0,65.0,29.0,0.0,3.0
597,451,4.0,-1.0,65.0,29.0,0.0,3.0
598,276,3.5,-1.5,72.5,28.0,0.0,3.0
599,122,3.0,-2.0,75.0,26.0,0.0,3.0
600,106,3.0,-3.0,78.0,30.0,0.0,3.0
601,34,3.0,-3.0,75.0,30.0,0.0,3.0
602,38,3.0,-2.5,75.0,29.5,0.0,3.0
603,33,3.0,-2.0,75.0,28.0,0.0,3.0
604,76,3.0,-2.0,75.0,28.0,0.0,3.0
605,529,3.0,-2.0,81.0,22.0,0.0,3.0
606,1760,3.0,-2.0,81.0,21.0,0.0,3.0
607,3783,3.0,-2.0,81.0,24.0,0.0,3.0
608,1905,4.5,-0.5,72.5,26.0,0.0,3.0
609,811,5.5,1.0,68.0,27.0,0.0,3.0
610,700,6.0,1.0,63.5,35.0,0.0,3.0
611,889,6.0,1.0,61.0,30.5,0.0,3.0
612,894,6.5,1.5,59.0,31.5,0.0,3.0
613,757,6.5,1.5,59.0,31.5,0.0,3.0
614,580,4.5,-0.5,78.5,28.5,0.0,3.0
615,922,4.0,-0.5,75.5,25.0,0.0,3.0
616,1984,3.0,-1.5,75.0,20.5,0.0,3.0
617,2076,3.0,-1.5,75.0,19.5,0.0,3.0
618,1237,3.0,-2.0,75.0,26.0,0.0,3.0
619,770,3.0,-2.0,72.5,26.0,0.0,3.0
620,525,2.5,-2.5,81.0,23.0,0.0,3.0
621,430,2.5,-2.5,78.0,24.0,0.0,3.0
622,314,3.0,-2.0,75.0,25.0,0.0,3.0
623,190,3.0,-2.0,75.0,24.0,0.0,3.0
624,80,3.0,-2.0,81.0,22.0,0.0,3.0
625,79,3.0,-1.0,81.0,17.0,0.0,3.0
626,60,3.5,-0.5,75.5,17.0,0.0,3.0
627,45,4.0,0.0,78.0,19.5,0.0,3.0
628,74,3.0,-0.5,87.0,15.0,0.0,3.0
629,426,3.0,0.5,93.0,9.0,0.0,3.0
630,1388,2.5,0.0,90.0,9.0,0.0,3.0
631,3090,2.0,-2.5,90.0,18.5,0.0,3.0
632,1667,2.0,-2.5,87.0,16.0,0.0,3.0
633,766,2.5,-1.5,84.0,16.0,0.0,3.0
634,762,4.0,0.0,75.0,18.5,0.0,3.0
635,967,5.5,1.5,73.5,20.0,0.0,3.0
636,923,6.0,2.0,66.0,23.0,0.0,3.0
637,849,6.0,2.0,71.0,21.0,0.0,3.0
638,911,6.0,2.5,71.0,19.5,0.0,3.0
639,1452,6.0,2.5,71.0,16.5,0.0,3.0
640,2350,5.5,2.5,70.5,17.0,0.0,3.0
641,1940,5.5,1.5,66.0,19.5,0.0,3.0
642,1131,4.5,1.5,68.0,14.0,0.0,3.0
643,734,5.0,1.5,68.0,17.0,0.0,3.0
644,506,4.0,0.5,72.5,16.5,0.0,3.0
645,384,3.0,-0.5,81.0,16.0,0.0,3.0
646,397,3.0,-1.0,75.0,18.0,0.0,3.0
647,379,2.0,-2.0,81.0,16.0,1.0,3.0
648,281,2.0,-2.5,81.0,17.5,1.0,3.0
649,252,2.0,-3.0,81.0,19.5,1.0,3.0
650,163,1.0,-3.5,87.0,17.0,1.0,3.0
651,96,2.0,-2.5,81.0,18.0,1.0,3.0
652,80,2.0,-2.5,87.0,18.0,1.0,3.0
653,62,2.0,-2.0,93.0,17.0,1.0,3.0
654,129,3.0,-1.0,87.0,16.0,1.0,3.0
655,182,3.0,-1.0,87.0,15.0,1.0,3.0
656,468,3.0,-1.0,87.0,16.0,1.0,3.0
657,705,3.0,-1.0,87.0,15.0,1.0,3.0
658,926,4.0,0.0,81.0,18.5,1.0,3.0
659,816,4.0,0.0,81.0,18.5,1.0,3.0
660,409,3.0,-1.0,87.0,18.0,1.0,3.0
661,521,3.5,-0.5,90.0,19.5,1.0,3.0
662,632,5.0,1.0,78.5,21.5,1.0,3.0
663,795,5.0,0.0,70.0,29.0,1.0,3.0
664,840,5.0,1.0,70.0,24.0,1.0,3.0
665,635,5.0,1.0,68.0,22.0,1.0,3.0
666,565,5.0,0.5,63.5,26.0,1.0,3.0
667,447,5.0,0.5,59.0,24.0,1.0,3.0
668,305,4.5,-0.5,61.0,27.0,1.0,3.0
669,276,4.0,-1.0,61.0,24.0,1.0,3.0
670,286,4.0,-1.0,61.0,26.0,1.0,3.0
671,273,4.0,-1.0,61.0,27.0,1.0,3.0
672,246,2.5,-3.0,78.5,28.0,1.0,3.0
673,156,2.0,-3.0,87.0,23.0,1.0,3.0
674,83,2.0,-3.0,87.0,22.0,1.0,3.0
675,59,2.5,-2.5,84.0,25.0,1.0,3.0
676,43,4.0,-1.0,67.5,28.0,1.0,3.0
677,50,4.0,-1.5,65.0,31.5,1.0,3.0
678,90,4.0,-1.5,67.5,32.0,1.0,3.0
679,208,4.0,-2.0,67.5,34.0,1.0,3.0
680,411,4.5,-0.5,65.5,31.0,1.0,3.0
681,655,4.5,-0.5,65.5,30.0,1.0,3.0
682,884,5.0,0.0,63.5,30.5,1.0,3.0
683,1117,5.0,0.0,66.0,30.0,1.0,3.0
684,1083,6.0,1.5,61.0,29.0,1.0,3.0
685,1082,5.5,1.5,63.5,24.0,1.0,3.0
686,1007,5.0,1.0,63.5,24.0,1.0,3.0
687,970,5.0,0.0,61.0,26.0,1.0,3.0
688,724,4.5,0.5,61.0,19.5,1.0,3.0
689,624,4.0,0.0,61.0,19.5,1.0,3.0
690,502,4.0,0.0,61.0,18.5,1.0,3.0
691,380,3.5,0.0,58.0,17.0,1.0,3.0
692,256,2.5,-1.5,62.5,16.0,1.0,3.0
693,244,2.0,-2.0,65.0,15.0,1.0,3.0
694,158,1.0,-3.0,65.0,14.0,1.0,3.0
695,124,1.0,-3.0,65.0,13.0,0.0,3.0
696,64,1.0,-2.5,65.0,12.0,0.0,3.0
697,40,0.0,-4.0,69.0,13.0,0.0,3.0
698,77,-1.0,-6.0,69.0,16.0,0.0,3.0
699,37,-1.0,-5.5,69.0,13.0,0.0,3.0
700,72,0.0,-4.0,64.0,12.0,0.0,3.0
701,407,-0.5,-4.5,66.5,14.0,0.0,3.0
702,1543,0.0,-4.5,69.0,16.0,0.0,3.0
703,3556,0.5,-3.5,67.0,12.0,0.0,3.0
704,1704,1.5,-2.5,62.5,15.0,0.0,3.0
705,737,2.0,-2.0,60.0,16.0,0.0,3.0
706,686,2.0,-2.0,60.0,17.0,0.0,3.0
707,765,2.5,-1.5,58.0,14.0,0.0,3.0
708,817,3.0,-0.5,58.0,14.0,0.0,3.0
709,761,3.0,-1.0,60.0,16.0,0.0,3.0
710,766,3.0,-0.5,60.0,14.0,0.0,3.0
711,1185,3.0,-1.0,60.0,15.0,0.0,3.0
712,2534,2.0,-1.5,65.0,11.0,0.0,3.0
713,2476,2.0,-1.0,67.5,11.0,0.0,3.0
714,1394,2.0,-1.0,67.5,9.0,0.0,3.0
715,842,1.5,-1.0,67.5,8.0,0.0,3.0
716,508,1.0,-1.0,67.5,7.0,0.0,3.0
717,343,1.0,-1.5,70.0,8.0,0.0,3.0
718,202,0.5,-2.0,69.5,7.0,0.0,3.0
719,94,1.0,-1.5,75.0,8.0,0.0,3.0
720,64,1.0,-2.0,81.0,9.0,0.0,3.0
721,27,1.0,-2.0,87.0,9.0,0.0,3.0
722,20,1.0,-1.0,90.0,6.5,0.0,3.0
723,21,1.0,-1.0,93.0,6.5,0.0,3.0
724,63,1.0,-1.0,93.0,6.5,0.0,3.0
725,356,1.0,-1.5,93.0,8.0,0.0,3.0
726,1364,1.0,-1.5,93.0,9.0,0.0,3.0
727,2972,1.0,-3.0,93.0,15.0,0.0,3.0
728,1611,1.0,-3.0,93.0,13.0,0.0,3.0
729,663,2.0,-1.5,87.0,11.0,0.0,3.0
730,575,2.5,-1.0,87.0,13.0,0.0,3.0
731,775,3.0,-1.5,81.0,17.5,0.0,3.0
732,780,4.0,0.0,75.0,17.0,0.0,3.0
733,706,4.0,0.5,78.0,17.0,0.0,3.0
734,771,4.0,0.0,81.0,17.0,0.0,3.0
735,1178,4.0,1.0,81.0,15.0,0.0,3.0
736,2301,4.0,1.0,75.0,15.0,0.0,3.0
737,2236,3.0,0.0,81.0,11.0,0.0,3.0
738,1339,3.0,0.0,84.0,11.0,0.0,3.0
739,795,2.0,-2.0,93.0,13.0,0.0,3.0
740,571,2.0,-1.5,87.0,12.0,0.0,3.0
741,383,2.5,-0.5,84.0,11.0,0.0,3.0
742,204,2.0,-2.0,87.0,13.0,0.0,3.0
743,105,2.0,-1.5,87.0,11.0,0.0,3.0
744,68,2.0,-0.5,87.0,8.0,0.0,3.0
745,47,1.5,-1.0,84.0,8.0,0.0,3.0
746,42,1.0,-1.0,87.0,7.0,0.0,3.0
747,25,1.0,-2.5,87.0,12.0,0.0,3.0
748,86,1.0,-2.5,93.0,13.0,0.0,3.0
749,493,2.0,-1.0,87.0,10.0,0.0,3.0
750,1696,2.0,-1.5,87.0,12.0,0.0,3.0
751,3502,2.0,-1.5,87.0,12.0,0.0,3.0
752,1806,2.0,-2.0,87.0,15.0,0.0,3.0
753,758,2.5,-1.5,84.0,18.0,0.0,3.0
754,656,3.5,-0.5,75.0,18.0,0.0,3.0
755,857,4.0,0.0,70.0,19.0,0.0,3.0
756,813,4.0,0.5,70.0,16.0,0.0,3.0
757,768,4.5,0.5,72.5,18.0,0.0,3.0
758,738,5.0,1.5,70.0,18.0,0.0,3.0
759,1136,5.0,2.0,73.0,16.0,0.0,3.0
760,2432,4.0,0.0,75.0,19.0,0.0,3.0
761,2306,4.0,0.0,75.0,19.0,0.0,3.0
762,1356,4.0,1.0,75.0,15.0,0.0,3.0
763,827,3.0,-0.5,81.0,15.0,0.0,3.0
764,596,3.0,0.0,81.0,13.0,0.0,3.0
765,443,3.0,0.0,81.0,12.0,0.0,3.0
766,294,3.0,-0.5,81.0,15.0,0.0,3.0
767,140,2.5,-1.0,84.0,13.0,0.0,3.0
768,84,2.0,-1.5,87.0,13.0,0.0,3.0
769,59,2.5,-1.0,84.0,14.0,0.0,3.0
770,33,3.0,-1.0,81.0,15.0,0.0,3.0
771,44,3.0,-0.5,81.0,14.0,0.0,3.0
772,100,3.0,-1.0,81.0,17.0,0.0,3.0
773,472,2.5,-2.5,87.0,20.0,0.0,3.0
774,1433,2.0,-2.0,87.0,16.0,0.0,3.0
775,2894,2.0,-1.0,87.0,11.0,0.0,3.0
776,1635,2.0,-1.5,93.0,13.0,0.0,3.0
777,665,2.5,-1.5,90.0,14.0,0.0,3.0
778,563,3.0,0.0,87.0,13.0,0.0,3.0
779,789,4.0,0.0,81.0,17.0,0.0,3.0
780,891,5.0,2.0,73.0,17.0,0.0,3.0
781,748,5.0,1.0,65.5,19.5,0.0,3.0
782,828,5.0,1.0,53.0,21.0,0.0,3.0
783,1259,4.5,0.5,59.5,20.5,0.0,3.0
784,2483,3.0,-1.5,67.5,18.5,0.0,3.0
785,2402,3.0,-0.5,70.0,16.0,0.0,3.0
786,1316,2.0,-2.0,75.0,16.0,0.0,3.0
787,875,2.0,-2.0,81.0,17.0,0.0,3.0
788,642,2.0,-2.0,75.0,16.0,0.0,3.0
789,512,2.0,-2.0,75.0,17.0,0.0,3.0
790,333,2.0,-2.0,70.0,16.0,0.0,3.0
791,215,1.5,-2.5,72.5,16.0,0.0,3.0
792,105,1.5,-2.5,72.5,16.0,0.0,3.0
793,67,1.0,-3.0,75.0,17.0,0.0,3.0
794,48,1.0,-3.0,75.0,15.0,0.0,3.0
795,40,1.0,-3.5,75.0,18.5,0.0,3.0
796,83,2.0,-3.0,67.5,19.0,0.0,3.0
797,431,2.0,-3.0,70.0,19.0,0.0,3.0
798,1460,2.0,-3.0,70.0,20.0,0.0,3.0
799,3214,2.0,-3.0,70.0,22.0,0.0,3.0
800,1734,2.5,-2.5,67.5,21.0,0.0,3.0
801,815,3.0,-1.5,70.0,19.5,0.0,3.0
802,705,4.0,0.0,65.0,21.0,0.0,3.0
803,1036,4.5,-0.5,63.0,26.0,0.0,3.0
804,989,5.0,0.5,57.0,27.0,0.0,3.0
805,836,5.0,0.5,59.0,25.0,0.0,3.0
806,919,5.0,1.0,59.0,22.0,0.0,3.0
807,1360,4.5,0.0,63.0,24.0,0.0,3.0
808,2267,4.0,0.0,65.0,20.5,0.0,3.0
809,1777,3.0,-1.0,70.0,16.0,0.0,3.0
810,1081,2.5,-1.5,72.5,17.0,0.0,3.0
811,579,2.0,-2.0,75.0,17.0,0.0,3.0
812,425,2.0,-2.0,81.0,16.0,0.0,3.0
813,456,2.0,-2.0,78.0,15.0,0.0,3.0
814,313,1.5,-2.5,84.0,13.0,0.0,3.0
815,286,1.5,-2.5,84.0,14.0,1.0,3.0
816,240,1.0,-3.0,87.0,14.0,1.0,3.0
817,179,1.0,-3.0,87.0,13.0,1.0,3.0
818,149,2.0,-1.0,81.0,10.0,1.0,3.0
819,72,1.0,-1.0,87.0,6.5,1.0,3.0
820,46,1.0,-2.0,87.0,10.0,1.0,3.0
821,65,2.0,-1.0,81.0,9.0,1.0,3.0
822,145,1.5,-0.5,87.0,7.0,1.0,3.0
823,327,3.0,2.5,84.0,5.0,1.0,3.0
824,580,4.0,2.0,81.0,9.0,1.0,3.0
825,812,4.0,1.5,87.0,10.0,1.0,3.0
826,916,5.0,2.0,87.0,12.0,1.0,3.0
827,1165,5.5,2.5,81.5,13.0,1.0,3.0
828,1139,6.0,3.0,76.0,14.0,1.0,3.0
829,1068,6.0,3.0,76.0,15.0,1.0,3.0
830,1107,5.0,2.0,81.0,16.0,1.0,3.0
831,1104,5.0,2.0,81.0,16.0,1.0,3.0
832,965,5.0,2.0,81.0,15.0,1.0,3.0
833,689,6.0,3.5,76.0,13.0,1.0,3.0
834,678,6.0,3.0,81.0,14.0,1.0,3.0
835,471,5.0,3.0,81.0,8.0,1.0,3.0
836,302,5.0,3.0,87.0,9.0,1.0,3.0
837,322,4.5,2.0,84.0,10.0,1.0,3.0
838,322,4.0,1.5,87.0,9.0,1.0,3.0
839,336,4.0,2.0,87.0,8.0,1.0,3.0
840,233,5.0,2.0,81.0,11.0,1.0,3.0
841,197,5.0,2.5,78.5,10.0,1.0,3.0
842,133,4.0,1.0,81.0,11.0,1.0,3.0
843,97,5.0,2.0,76.0,14.0,1.0,3.0
844,66,4.0,1.5,81.0,9.0,1.0,3.0
845,55,4.0,2.0,81.0,7.0,1.0,3.0
846,93,4.0,1.5,81.0,9.0,1.0,3.0
847,230,4.0,2.0,81.0,7.0,1.0,3.0
848,480,4.5,2.0,78.5,9.0,1.0,3.0
849,893,5.5,2.5,78.5,13.0,1.0,3.0
850,1153,7.0,4.5,71.0,13.0,1.0,3.0
851,1471,7.0,5.0,71.0,13.0,1.0,3.0
852,1663,7.5,5.5,68.5,11.0,1.0,3.0
853,1824,8.0,6.0,66.0,11.0,1.0,3.0
854,1765,8.0,6.0,62.0,11.0,1.0,3.0
855,1502,7.5,6.5,66.5,6.5,1.0,3.0
856,1119,6.5,5.5,71.0,5.5,1.0,3.0
857,806,6.0,5.5,76.0,5.0,1.0,3.0
858,510,5.0,2.5,78.5,11.0,1.0,3.0
859,388,5.0,2.5,78.5,10.0,1.0,3.0
860,334,5.0,2.0,78.5,14.0,1.0,3.0
861,246,4.5,1.5,78.5,13.0,1.0,3.0
862,184,4.5,1.5,78.5,14.0,1.0,3.0
863,122,3.0,-1.0,87.0,16.5,0.0,3.0
864,50,2.5,-0.5,90.0,11.0,0.0,3.0
865,36,4.0,0.5,87.0,16.0,0.0,3.0
866,21,4.0,1.0,87.0,11.0,0.0,3.0
867,39,4.5,1.5,87.0,13.0,0.0,3.0
868,79,5.0,2.5,87.0,10.0,0.0,3.0
869,479,5.0,3.5,87.0,6.5,0.0,3.0
870,1730,5.0,2.0,87.0,11.0,0.0,3.0
871,3721,5.0,3.5,87.0,6.5,0.0,3.0
872,1729,5.0,2.5,87.0,10.0,0.0,3.0
873,773,6.0,3.5,81.0,11.0,0.0,3.0
874,736,7.0,4.5,76.0,14.0,0.0,3.0
875,993,8.0,5.5,71.0,14.0,0.0,3.0
876,1003,8.5,7.0,68.5,11.0,0.0,3.0
877,921,9.0,7.0,66.0,11.0,0.0,3.0
878,980,9.5,8.5,64.0,9.0,0.0,3.0
879,1431,9.5,8.5,64.0,7.0,0.0,3.0
880,2850,8.5,7.5,68.5,6.0,0.0,3.0
881,2577,6.5,6.0,78.5,5.0,0.0,3.0
882,1482,6.0,5.5,81.0,5.0,0.0,3.0
883,880,5.0,3.5,87.0,7.5,0.0,3.0
884,604,4.0,3.5,90.0,5.0,0.0,3.0
885,410,3.0,3.0,93.0,2.0,0.0,3.0
886,212,3.5,3.5,93.0,2.0,0.0,3.0
887,128,3.5,3.0,93.0,3.0,0.0,3.0
888,58,4.0,4.0,93.0,4.0,0.0,3.0
889,47,4.0,3.5,93.0,5.0,0.0,3.0
890,21,4.0,4.0,93.0,4.0,0.0,3.0
891,35,4.0,4.0,93.0,2.0,0.0,3.0
892,105,4.5,4.5,90.0,2.0,0.0,3.0
893,552,4.5,4.5,90.0,2.0,0.0,3.0
894,1911,5.0,4.0,87.0,6.0,0.0,3.0
895,3788,5.0,4.5,87.0,5.0,0.0,3.0
896,1918,5.5,4.0,81.5,7.5,0.0,3.0
897,855,6.0,4.0,73.5,9.0,0.0,3.0
898,719,6.5,5.0,68.5,6.5,0.0,3.0
899,933,7.0,6.5,66.0,3.0,0.0,3.0
900,954,7.0,7.0,66.0,2.0,0.0,3.0
901,876,7.0,6.5,68.5,5.0,0.0,3.0
902,955,7.0,6.0,68.5,7.0,0.0,3.0
903,1386,6.5,4.5,71.0,9.0,0.0,3.0
904,2671,6.5,4.5,71.0,10.0,0.0,3.0
905,2586,6.0,3.5,76.0,12.0,0.0,3.0
906,1453,6.0,4.0,76.0,11.0,0.0,3.0
907,861,6.0,4.0,76.0,9.0,0.0,3.0
908,464,6.0,3.0,73.5,14.0,0.0,3.0
909,283,5.0,2.0,76.0,11.0,0.0,3.0
910,134,5.0,2.0,78.5,12.0,0.0,3.0
911,61,5.0,3.0,76.0,9.0,0.0,3.0
912,44,5.0,2.5,81.0,10.0,0.0,3.0
913,38,5.0,2.0,81.0,11.0,0.0,3.0
914,25,5.0,3.0,81.0,9.0,0.0,3.0
915,81,5.0,2.5,81.0,9.0,0.0,3.0
916,519,5.0,3.0,78.5,8.0,0.0,3.0
917,1796,5.0,3.0,81.0,8.0,0.0,3.0
918,3671,5.5,3.5,78.5,8.0,0.0,3.0
919,1840,5.0,3.0,81.0,8.0,0.0,3.0
920,841,5.5,3.0,73.5,9.0,0.0,3.0
921,698,5.0,3.0,78.5,7.0,0.0,3.0
922,924,5.0,3.0,76.0,7.0,0.0,3.0
923,899,5.0,4.5,76.0,5.0,0.0,3.0
924,805,5.0,5.0,76.0,2.0,0.0,3.0
925,898,5.0,4.5,76.0,3.0,0.0,3.0
926,1347,5.0,4.0,76.0,6.0,0.0,3.0
927,2575,5.0,3.0,76.0,7.0,0.0,3.0
928,2441,5.0,3.0,76.0,7.0,0.0,3.0
929,1473,5.0,3.5,73.0,6.5,0.0,3.0
930,884,5.0,3.5,76.0,6.5,0.0,3.0
931,748,5.0,3.0,76.0,7.0,0.0,3.0
932,595,5.0,3.5,76.0,7.5,0.0,3.0
933,343,5.0,2.0,76.0,11.0,0.0,3.0
934,201,4.0,2.0,75.0,7.0,0.0,3.0
935,91,4.0,2.5,75.0,6.5,0.0,3.0
936,63,4.0,3.5,75.0,5.0,0.0,3.0
937,42,4.0,2.0,75.0,7.0,0.0,3.0
938,51,4.0,3.0,75.0,6.0,0.0,3.0
939,100,4.0,3.0,75.0,6.0,0.0,3.0
940,525,4.0,2.0,72.5,7.0,0.0,3.0
941,1825,4.0,3.0,70.0,6.5,0.0,3.0
942,3729,4.0,3.0,72.5,6.0,0.0,3.0
943,1849,4.0,4.0,70.0,2.0,0.0,3.0
944,781,4.0,3.5,72.5,5.0,0.0,3.0
945,692,4.0,3.5,75.0,5.0,0.0,3.0
946,894,4.0,3.0,75.0,6.0,0.0,3.0
947,890,4.5,3.0,72.5,6.5,0.0,3.0
948,806,4.0,2.0,75.0,9.0,0.0,3.0
949,828,4.5,2.5,72.5,9.0,0.0,3.0
950,1234,5.0,2.0,66.0,12.0,0.0,3.0
951,2423,4.0,1.5,70.0,10.0,0.0,3.0
952,2434,4.0,1.5,70.0,10.0,0.0,3.0
953,1350,4.0,1.0,70.0,11.0,0.0,3.0
954,911,4.0,3.0,70.0,6.0,0.0,3.0
955,637,3.5,1.0,72.5,8.0,0.0,3.0
956,492,3.0,1.5,78.0,6.5,0.0,3.0
957,379,3.0,0.0,81.0,10.0,0.0,3.0
958,218,2.5,-1.0,87.0,11.0,0.0,3.0
959,114,3.5,2.0,84.0,6.5,0.0,3.0
960,74,4.0,1.0,87.0,14.0,0.0,3.0
961,37,5.0,2.0,87.0,13.0,0.0,3.0
962,43,5.0,2.0,93.0,15.0,0.0,3.0
963,81,6.0,3.0,87.0,19.0,0.0,3.0
964,407,6.0,2.5,87.0,18.5,0.0,3.0
965,1450,6.5,3.5,87.0,19.0,0.0,3.0
966,3205,7.5,4.5,84.5,19.5,0.0,3.0
967,1743,8.0,5.0,82.0,18.5,0.0,3.0
968,864,8.0,5.0,82.0,19.5,0.0,3.0
969,777,9.0,6.0,76.0,23.0,0.0,3.0
970,971,9.0,6.0,76.0,22.0,0.0,3.0
971,580,8.5,5.0,79.0,26.0,0.0,3.0
972,418,8.0,4.5,84.5,23.0,0.0,3.0
973,408,8.0,4.0,87.0,25.0,0.0,3.0
974,979,9.0,6.0,82.0,18.0,0.0,3.0
975,2008,9.0,6.5,82.0,17.0,0.0,3.0
