,keywords,segments,visit count,popularity
805,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],909,0.018761927446450076
806,"['نتایج زنده', 'نتایج', 'زنده']",['femaleSegment'],819,0.01690431086759363
808,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],926,0.019112810578011848
809,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],937,0.01933985260431652
810,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],629,0.012982675867785586
812,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",361,0.027299036366702438
816,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],711,0.0146751709729659
817,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],344,0.007100223368073515
818,"['نتایج زنده', 'نتایج', 'زنده']","['sarmayegozari', 'maleSegment', 'varzeshi']",113,0.0023323408156753116
820,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],39,0.0008049671841711254
821,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],157,0.0032405089208940173
825,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],938,0.019360492788526036
829,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],442,0.009122961420606087
833,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],385,0.007946470920663673
834,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],640,0.013209717894090261
838,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],984,0.02030994126216378
851,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",434,0.03281934011952592
854,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",700,0.014448128946661223
855,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],844,0.01742031547283153
857,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'maleSegment', 'varzeshi']",6,0.00013250339098261422
858,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],515,0.010629694867900757
862,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],487,0.010051769710034308
863,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],81,0.0016718549209707987
874,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],8,0.00016512147367612825
878,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],417,0.008606956815368187
880,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",297,0.022459318008062668
881,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],689,0.014221086920356547
882,"['صفحه اخبار', 'صفحه', 'اخبار']","['khanevadehvakhanedari', 'salamat']",387,0.008546468718378617
883,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],263,0.005428368447102717
884,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",250,0.005160046052379008
887,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],807,0.01665662865707944
904,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],813,0.016780469762336533
906,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],358,0.00738918594700674
910,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],903,0.01863808634119298
913,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],782,0.016140624051841537
914,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",192,0.0145191550759193
915,"['نتایج زنده', 'نتایج', 'زنده']",['laghari'],318,0.006563578578626099
916,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],361,0.007451106499635288
918,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],563,0.011620423709957526
922,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",94,0.007108336339252158
925,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],290,0.00598565342075965
929,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],51,0.0010526493946853178
930,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'maleSegment']",620,0.013692017068203471
932,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],917,0.018927048920126203
934,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],43,0.0008875279210091894
938,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",369,0.02790400116153241
943,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],767,0.015831021288698798
945,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],919,0.018968329288545232
946,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],361,0.007972287357453957
949,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",141,0.0029102659735417606
950,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'zibaievamode']",437,0.009019760499558506
951,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],605,0.012487311446757202
952,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",777,0.05875720569786092
953,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],840,0.017337754735993468
956,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],195,0.004024835920855626
958,"['نتایج زنده', 'نتایج', 'زنده']","['sarmayegozari', 'maleSegment']",136,0.0028070650524941805
959,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],345,0.007120863552283031
961,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],995,0.020536983288468452
962,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],29,0.000598565342075965
964,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],336,0.006935101894397387
966,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",913,0.06904160720997042
971,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'zibaievamode']",328,0.006769980420721258
972,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],673,0.013890843973004292
973,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],233,0.0048091629208172355
976,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],291,0.006006293604969166
977,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],869,0.01793632007806943
979,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",282,0.021325009017756472
982,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],657,0.013560601025652033
984,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],762,0.015727820367651215
990,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",488,0.036902852484628226
992,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],401,0.00827671386801593
994,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",263,0.01988821763003529
998,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",23,0.0017392737851361663
1000,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],956,0.019732016104297326
1002,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],935,0.019298572235897492
1005,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],50,0.0010320092104758017
1006,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'khanevadehvakhanedari', 'salamat']",29,0.000598565342075965
1009,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],718,0.014819652262432512
1010,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],784,0.01618190442026057
1012,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",116,0.008771989525034577
1014,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],804,0.016594708104450892
1015,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],883,0.01822528265700266
1016,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],184,0.0037977938945509505
1018,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",134,0.010133160313402011
1019,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],143,0.002951546341960793
1023,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],523,0.010794816341576885
1028,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],849,0.017523516393879113
1029,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",485,0.03667599068656698
1037,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",121,0.00915009252180331
1039,"['نتایج زنده', 'نتایج', 'زنده']","['mohajerat', 'maleSegment', 'salamat']",292,0.0060269337891786815
1041,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",364,0.02752589816476367
1045,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],116,0.00239426136830386
1047,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",181,0.013687328483028092
1048,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],674,0.013911484157213806
1054,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],376,0.007760709262778029
1056,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],899,0.018555525604354913
1057,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",598,0.04522111841354032
1060,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],792,0.016347025893936697
1063,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",997,0.07539373755568513
1064,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",85,0.001754415657808863
1065,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],117,0.002414901552513376
1072,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],161,0.003323069657732081
1074,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],187,0.0038597144471794985
1082,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",485,0.010010489341615277
1084,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],620,0.012796914209899942
1086,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],651,0.013436759920394939
1087,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],644,0.013292278630928325
1088,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],232,0.005123464451327751
1090,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],871,0.017977600446488468
1091,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],727,0.015005413920318155
1093,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",33,0.00249547977867363
1096,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],977,0.020165459972697166
1097,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",89,0.0067302333424834266
1098,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],476,0.009824727683729632
1099,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],98,0.0020227380525325712
1102,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",177,0.013384846085613106
1103,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],618,0.012755633841480908
1107,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'maleSegment']",710,0.015679567932942687
1109,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],941,0.019422413341154587
1110,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],624,0.012879474946738006
1111,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],50,0.0010320092104758017
1112,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",635,0.04801908058962894
1114,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],804,0.016594708104450892
1117,"['صفحه اخبار', 'صفحه', 'اخبار']","['sarmayegozari', 'maleSegment']",400,0.008833559398840948
1118,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],312,0.006439737473369003
1119,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],629,0.012982675867785586
1120,"['نتایج زنده', 'نتایج', 'زنده']","['koodakvanozad', 'maleSegment']",31,0.000639845710494997
1121,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],951,0.019628815183249746
1124,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],587,0.01211578813098591
1125,"['نتایج زنده', 'نتایج', 'زنده']",['sarmayegozari'],759,0.01566589981502267
1129,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],602,0.012425390894128653
1131,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],643,0.01327163844671881
1132,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],82,0.0016924951051803146
1136,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],767,0.015831021288698798
1141,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],609,0.013449094184735343
1144,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],501,0.010340732288967534
1145,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],625,0.013802436560688983
1148,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],524,0.010815456525786402
1149,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],20,0.00041280368419032066
1150,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],540,0.011145699473138657
1153,"['نتایج زنده', 'نتایج', 'زنده']",['femaleSegment'],625,0.01290011513094752
1155,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],67,0.0013828923420375742
1158,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],78,0.0016099343683422507
1161,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],30,0.000619205526285481
1166,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],176,0.003632672420874822
1168,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],708,0.014613250420337351
1175,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],154,0.003178588368265469
1176,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],467,0.009638966025843987
