action,application_id,interaction_time,notification_id,user_id
F,1,3610800,61,11056
F,1,3610800,61,11109
F,1,3614400,61,11324
F,1,3610800,61,11474
C,1,3614400,61,11475
F,1,3610800,61,12029
F,1,3610800,61,12057
F,1,3610800,61,12078
F,1,3614400,60,12171
F,1,3610800,61,12304
F,1,3614400,61,12382
F,1,3610800,60,12541
F,1,3610800,61,12825
F,1,3614400,61,13053
F,1,3610800,61,13137
C,1,3610800,60,13302
C,1,3614400,61,13302
F,1,3610800,61,13598
F,1,3614400,61,13744
F,1,3610800,61,13866
F,1,3610800,61,14265
F,1,3610800,61,14417
F,1,3610800,61,14861
F,1,3614400,61,14912
F,1,3610800,60,14932
F,1,3610800,61,14970
F,1,3610800,61,14989
F,1,3610800,61,15038
F,1,3610800,61,15097
F,1,3610800,61,15108
C,1,3610800,61,15130
F,1,3610800,61,15370
F,1,3610800,61,15656
F,1,3610800,61,15668
C,1,3614400,61,15835
C,1,3610800,61,16325
F,1,3610800,60,16489
F,1,3610800,61,17257
F,1,3610800,61,17287
C,1,3610800,61,17426
C,1,3610800,61,17624
F,1,3614400,61,17682
C,1,3610800,59,17268
C,1,3610800,60,1251
C,1,3610800,59,8677
C,1,3610800,60,6097
C,1,3610800,60,12145
C,1,3610800,60,17243
F,1,3610800,60,2285
F,1,3610800,60,367
F,1,3610800,60,1402
F,1,3610800,60,3225
F,1,3610800,59,3225
F,1,3610800,60,5020
F,1,3610800,60,17268
F,1,3610800,60,17524
F,1,3610800,60,1696
F,1,3610800,60,1859
F,1,3610800,60,5504
F,1,3610800,60,6032
F,1,3610800,60,6537
F,1,3610800,60,7828
F,1,3610800,60,9517
F,1,3610800,60,10121
F,1,3610800,60,11228
F,1,3610800,60,17073
F,1,3610800,60,17624
F,1,3614400,62,135
F,1,3614400,61,242
F,1,3614400,62,242
F,1,3614400,62,664
F,1,3614400,62,803
F,1,3614400,61,1505
F,1,3614400,62,1696
F,1,3614400,62,1859
F,1,3614400,61,2185
C,1,3614400,62,2197
F,1,3614400,61,2907
F,1,3614400,60,3058
C,1,3614400,61,3844
C,1,3614400,60,3844
F,1,3614400,62,4186
F,1,3614400,62,4371
F,1,3614400,62,4447
F,1,3614400,62,5483
F,1,3614400,62,5797
F,1,3614400,62,5936
F,1,3614400,61,5978
F,1,3614400,60,5990
F,1,3614400,61,6157
F,1,3614400,61,6557
F,1,3614400,62,6557
C,1,3614400,61,6597
C,1,3614400,62,6933
F,1,3614400,62,7758
F,1,3614400,59,7790
F,1,3614400,61,7966
F,1,3614400,62,8039
F,1,3614400,61,8163
F,1,3614400,61,8191
F,1,3614400,61,8234
F,1,3614400,62,8243
F,1,3614400,62,8251
C,1,3614400,62,8258
F,1,3614400,61,8388
F,1,3614400,62,8876
F,1,3614400,62,8952
C,1,3614400,59,9206
C,1,3614400,62,9708
C,1,3614400,61,10221
F,1,3614400,62,10314
F,1,3614400,60,10373
F,1,3614400,62,10450
F,1,3614400,62,10651
F,1,3614400,62,10675
F,1,3614400,60,10907
F,1,3614400,62,10924
F,1,3614400,62,11068
F,1,3614400,62,11097
F,1,3614400,62,11257
F,1,3614400,62,11820
F,1,3614400,62,12246
F,1,3614400,62,12481
F,1,3614400,62,12920
F,1,3614400,62,13080
F,1,3614400,62,13314
F,1,3614400,61,13509
F,1,3614400,62,14024
F,1,3614400,62,14323
C,1,3614400,62,14582
F,1,3614400,60,14697
C,1,3614400,62,14932
F,1,3614400,62,14989
F,1,3614400,61,15809
C,1,3614400,62,15996
F,1,3614400,60,16607
F,1,3614400,61,16955
F,1,3614400,62,16955
C,1,3614400,62,17007
C,1,3614400,62,17243
C,1,3614400,61,17524
F,1,3614400,62,17824
F,1,3614400,62,17858
F,1,3621600,61,15580
F,1,3621600,61,2686
F,1,3603600,59,3489
F,1,3621600,59,9673
F,1,3621600,62,9673
F,1,3621600,62,15580
F,1,3621600,62,15294
F,1,4435200,78,1239
F,1,3614400,60,14522
F,1,3614400,61,198
F,1,3614400,60,796
F,1,3614400,61,796
F,1,3614400,61,1452
F,1,3614400,61,2264
F,1,3614400,61,2285
C,1,3614400,61,2680
F,1,3614400,61,6859
F,1,3614400,61,7073
C,1,3614400,61,9140
C,1,3614400,61,9751
F,1,3614400,61,10921
F,1,3614400,61,11830
F,1,3614400,61,12697
F,1,3614400,61,13314
F,1,3614400,60,14266
F,1,3614400,61,14266
F,1,3614400,59,14467
F,1,3614400,61,15541
C,1,3614400,61,16607
F,1,3614400,60,16755
F,1,3614400,61,17863
F,1,4453200,78,12842
F,1,3618000,60,10221
F,1,3618000,60,13437
F,1,3618000,60,13291
F,1,3618000,60,8175
F,1,3618000,60,5217
F,1,3618000,60,9197
C,1,3618000,60,5266
C,1,3618000,60,17768
F,1,3618000,60,9453
F,1,3618000,61,13437
F,1,3618000,61,13291
F,1,3618000,61,8175
F,1,3618000,61,5217
C,1,3618000,61,9197
F,1,3618000,61,14527
F,1,3618000,61,9453
C,1,3618000,59,13987
F,1,3618000,59,9453
F,1,3618000,59,13376
F,1,3618000,62,10221
F,1,3618000,62,8303
C,1,3618000,62,2433
F,1,3618000,62,9206
F,1,3618000,62,13291
F,1,3618000,62,8175
F,1,3618000,62,5217
F,1,3618000,62,9197
C,1,3618000,62,11876
C,1,3618000,62,14527
C,1,3618000,62,5266
F,1,3618000,62,17768
F,1,3618000,62,9453
F,1,3618000,62,13376
C,1,3610800,61,2980
C,1,3610800,60,717
C,1,3614400,61,3066
C,1,3610800,60,3325
C,1,3610800,61,3325
C,1,3614400,61,3831
C,1,3610800,61,6607
C,1,3610800,60,9048
C,1,3610800,61,10314
C,1,3610800,61,10450
C,1,3610800,60,11646
C,1,3614400,61,17609
C,1,3610800,60,109
C,1,3610800,61,328
C,1,3610800,61,575
C,1,3610800,60,1441
C,1,3610800,59,7617
C,1,3614400,60,15104
C,1,3610800,61,15400
C,1,3610800,61,17374
F,1,3610800,61,1947
F,1,3610800,60,10718
F,1,3610800,60,9
F,1,3610800,61,290
F,1,3614400,61,438
F,1,3614400,61,717
F,1,3614400,61,1473
F,1,3610800,61,2841
F,1,3610800,61,3766
F,1,3614400,61,5487
F,1,3610800,61,5777
F,1,3614400,59,6553
F,1,3614400,61,6553
F,1,3614400,60,6553
F,1,3610800,61,6896
F,1,3614400,61,6982
F,1,3610800,60,7625
F,1,3614400,61,7660
F,1,3610800,61,8225
F,1,3610800,60,8251
F,1,3610800,61,8419
F,1,3610800,61,8985
F,1,3614400,61,9048
F,1,3610800,61,9340
F,1,3610800,61,11515
F,1,3610800,61,11853
F,1,3614400,61,11876
F,1,3610800,61,12541
F,1,3610800,60,13569
F,1,3610800,61,14244
F,1,3610800,61,14932
F,1,3610800,60,15996
F,1,3610800,61,15996
F,1,3610800,61,17916
F,1,3614400,61,143
F,1,3614400,61,304
F,1,3610800,60,761
F,1,3614400,60,1244
F,1,3610800,61,1261
F,1,3614400,61,1859
F,1,3614400,61,2153
F,1,3610800,60,2218
F,1,3610800,61,2597
F,1,3610800,61,2633
F,1,3610800,61,2742
F,1,3610800,61,3870
F,1,3610800,61,5767
F,1,3610800,61,6703
F,1,3610800,61,7818
F,1,3610800,61,8030
F,1,3614400,60,8198
F,1,3610800,61,8459
F,1,3610800,61,8872
F,1,3610800,61,9066
F,1,3614400,61,9517
F,1,3614400,61,9841
F,1,3610800,61,10081
F,1,3610800,61,10157
F,1,3610800,60,10845
F,1,3610800,61,10845
F,1,3610800,61,10885
F,1,3614400,61,11136
F,1,3614400,60,11324
F,1,3614400,61,11523
F,1,3610800,61,12365
F,1,3610800,61,12481
F,1,3610800,61,12920
F,1,3614400,61,12990
F,1,3614400,61,13898
F,1,3610800,59,14189
F,1,3614400,61,14228
F,1,3614400,60,14350
F,1,3614400,61,14514
F,1,3610800,61,14724
F,1,3610800,61,15410
F,1,3610800,61,16058
F,1,3610800,61,17081
F,1,3614400,61,17769
C,1,3603600,59,13197
F,1,3603600,59,665
F,1,3603600,59,3497
C,1,4478400,79,10967
C,1,4478400,79,14940
C,1,4482000,79,6207
F,1,4478400,79,796
F,1,4478400,79,3516
F,1,4478400,79,11591
F,1,4478400,79,17768
F,1,4478400,79,6338
F,1,4478400,79,7166
F,1,4478400,79,12273
F,1,4482000,79,12212
F,1,4478400,79,3666
F,1,4478400,79,8351
F,1,4478400,79,17428
F,1,4478400,79,359
F,1,4478400,79,4365
F,1,3621600,62,14552
F,1,2689200,40,11553
F,1,2685600,40,1091
F,1,2689200,40,10736
F,1,2689200,40,11423
F,1,3621600,61,9673
F,1,3614400,60,3711
F,1,3614400,60,4447
F,1,3614400,60,6248
F,1,3614400,60,12920
F,1,3614400,60,14362
F,1,3614400,60,15901
F,1,3614400,60,17609
C,1,3614400,61,43
F,1,3614400,61,94
F,1,3614400,61,135
C,1,3614400,61,247
F,1,3614400,61,359
C,1,3614400,61,613
C,1,3614400,61,894
C,1,3614400,61,1007
F,1,3614400,61,1668
F,1,3614400,61,3121
F,1,3614400,61,3516
F,1,3614400,61,4010
C,1,3614400,61,4346
F,1,3614400,61,4356
F,1,3614400,61,6248
C,1,3614400,61,7284
C,1,3614400,61,7316
C,1,3614400,61,7844
C,1,3614400,61,9206
F,1,3614400,61,10391
F,1,3614400,61,10913
F,1,3614400,61,10987
F,1,3614400,61,11068
C,1,3614400,61,13202
F,1,3614400,61,13745
F,1,3614400,61,14024
F,1,3614400,61,14189
F,1,3614400,61,14362
F,1,3614400,61,15745
F,1,3614400,61,15901
F,1,3614400,59,479
C,1,3607200,59,11862
C,1,3607200,59,1668
F,1,3607200,59,385
C,1,3607200,59,3049
F,1,3607200,59,17628
C,1,3603600,59,11059
C,1,3603600,59,10924
C,1,3603600,59,8258
F,1,3600000,59,5047
F,1,3603600,59,3152
F,1,3603600,59,1452
F,1,3603600,59,14552
F,1,3603600,59,2917
F,1,3603600,59,15745
F,1,3603600,59,15097
F,1,3603600,59,17287
F,1,3603600,59,9430
F,1,3603600,59,12481
F,1,3603600,59,1376
F,1,3621600,61,110
F,1,3621600,62,110
F,1,3621600,62,12541
F,2,4366800,77,3959
C,1,2685600,40,5191
F,1,2660400,40,17728
F,1,2685600,40,17746
F,1,2685600,40,11179
F,1,4424400,78,13691
F,1,2682000,40,1429
F,1,2682000,40,14189
F,1,2682000,40,6165
C,1,2682000,40,14710
F,1,3607200,59,1865
C,1,3607200,59,1402
F,1,3607200,59,195
F,1,3607200,59,9751
F,1,3607200,59,613
F,1,3607200,59,6041
F,1,3603600,59,8419
F,1,3600000,59,7238
C,1,3607200,59,350
F,1,3607200,59,17589
C,1,3607200,59,12145
F,1,3614400,60,3006
F,1,3614400,60,3884
F,1,3614400,60,4456
F,1,3614400,60,6896
F,1,3614400,60,10237
F,1,3614400,60,12553
F,1,3614400,60,13072
F,1,3614400,60,14940
F,1,3614400,61,1696
F,1,3614400,61,5721
C,1,3614400,61,6105
F,1,3614400,61,7091
F,1,3614400,61,7429
F,1,3614400,61,8129
C,1,3614400,61,8193
F,1,3614400,61,13072
F,1,3614400,61,14940
F,1,3614400,59,2112
C,1,3614400,59,14265
F,1,3614400,62,9
F,1,3614400,62,56
F,1,3614400,62,167
F,1,3614400,62,216
F,1,3614400,62,613
F,1,3614400,62,920
F,1,3614400,62,1006
F,1,3614400,62,1108
C,1,3614400,62,1251
F,1,3614400,62,1993
C,1,3614400,62,2314
F,1,3614400,62,2582
C,1,3614400,62,2786
F,1,3614400,62,4027
F,1,3614400,62,4456
F,1,3614400,62,5721
C,1,3614400,62,6089
F,1,3614400,62,6134
C,1,3614400,62,6333
C,1,3614400,62,6597
F,1,3614400,62,6737
F,1,3614400,62,7073
F,1,3614400,62,7091
C,1,3614400,62,7316
C,1,3614400,62,7340
F,1,3614400,62,8419
F,1,3614400,62,8872
F,1,3614400,62,10157
F,1,3614400,62,10718
F,1,3614400,62,11228
F,1,3614400,62,12507
F,1,3614400,62,13137
C,1,3614400,62,13202
C,1,3614400,62,13339
C,1,3614400,62,14912
F,1,3614400,62,14940
F,1,3614400,62,14947
F,1,3614400,62,15131
F,1,3614400,62,17287
C,1,3614400,62,17426
F,1,3614400,62,17682
C,1,3614400,62,17769
F,1,3621600,60,14265
C,1,3621600,61,7760
F,1,3621600,61,12551
F,1,3621600,61,14553
F,1,3621600,61,7107
C,1,3621600,62,2621
C,1,3621600,62,7760
F,1,3621600,62,12551
F,1,3621600,62,14265
F,1,4456800,78,16935
F,1,4453200,78,9612
F,1,3603600,59,17415
F,1,3607200,59,11413
C,1,3607200,59,7097
F,1,3607200,59,15660
F,1,3607200,59,10342
F,1,3607200,59,7844
F,1,3607200,59,10921
C,1,3607200,59,4571
F,1,3607200,59,4622
F,1,4467600,78,17793
F,2,5158800,77,889
C,1,3614400,60,613
F,1,3614400,60,1668
C,1,3614400,60,2201
C,1,3614400,60,2314
F,1,3614400,60,3121
F,1,3614400,60,3311
F,1,3614400,60,3516
F,1,3614400,60,6179
C,1,3614400,60,7424
C,1,3614400,60,9206
F,1,3610800,60,9636
F,1,3614400,60,9696
F,1,3614400,60,9865
F,1,3614400,60,10391
F,1,3614400,60,10987
F,1,3614400,60,11179
F,1,3614400,60,11475
F,1,3614400,60,11907
F,1,3614400,60,12741
F,1,3614400,60,13744
F,1,3614400,60,13745
F,1,3614400,61,479
F,1,3614400,61,803
C,1,3614400,61,1251
C,1,3614400,61,2314
F,1,3614400,61,3811
F,1,3614400,61,4210
F,1,3614400,61,4699
F,1,3614400,61,4875
C,1,3614400,61,6619
C,1,3614400,61,6737
F,1,3614400,61,7338
F,1,3614400,61,7711
F,1,3614400,61,7801
F,1,3614400,61,8243
F,1,3614400,61,10016
F,1,3614400,61,11345
F,1,3614400,61,12081
C,1,3614400,61,12470
F,1,3614400,61,12686
F,1,3614400,61,12841
F,1,3614400,61,13312
C,1,3614400,61,15414
C,1,3614400,61,15807
C,1,3614400,61,15892
F,1,3614400,61,17421
C,1,3614400,59,2201
C,1,3614400,59,2314
F,1,3614400,59,3870
F,1,3614400,59,9696
F,1,2664000,40,13497
F,1,2682000,40,11635
F,1,2682000,40,9367
C,1,2685600,40,8980
F,1,3625200,61,17161
F,1,3625200,62,16711
F,1,3625200,62,17161
F,1,3625200,62,6086
F,1,3625200,60,16286
F,1,3625200,61,852
F,1,3625200,61,16286
F,1,3625200,62,852
F,1,3625200,62,16286
F,1,3625200,62,1091
F,1,3625200,61,779
F,1,3625200,62,779
F,1,3625200,62,12741
C,1,3625200,60,4400
F,1,3625200,61,4400
F,1,3625200,62,6421
F,1,3625200,62,4400
F,1,3625200,62,7191
F,1,4424400,78,11787
F,1,4424400,78,12553
F,1,4424400,78,1523
F,1,2696400,40,16498
F,1,4482000,79,7373
F,1,4482000,79,16935
F,1,4482000,79,14861
F,1,4482000,79,765
F,1,4482000,79,12415
C,1,4482000,79,12604
F,1,4482000,79,7831
F,1,3621600,60,12551
F,1,3621600,61,11748
F,1,3621600,62,11142
F,1,3621600,62,17428
F,2,3614400,57,6184
F,1,3614400,60,198
F,1,3614400,60,1560
F,1,3614400,60,5722
F,1,3614400,60,7844
F,1,3614400,60,10032
F,1,3614400,60,10413
F,1,3614400,60,11848
F,1,3614400,60,14369
F,1,3614400,60,15751
F,1,3614400,60,16608
F,1,3614400,60,17421
F,1,3614400,61,1006
C,1,3614400,61,1239
C,1,3614400,61,2134
F,1,3614400,61,2475
C,1,3614400,61,3099
F,1,3614400,61,6933
F,1,3614400,61,7625
F,1,3614400,61,8251
F,1,3614400,61,10916
C,1,3614400,61,11097
C,1,3614400,61,12818
F,1,3614400,61,16755
F,1,3614400,61,17151
F,1,3614400,61,17435
F,1,3614400,59,14947
F,1,3621600,60,8347
F,1,3621600,62,2742
F,1,3621600,61,8347
F,1,3621600,59,8347
F,1,3621600,59,16679
F,1,3621600,62,8347
F,1,3621600,60,16679
F,1,3621600,62,16679
F,1,3621600,61,16679
F,1,3621600,61,7815
F,1,3621600,62,7815
C,1,3621600,61,7166
F,1,3621600,60,9673
F,1,3621600,60,6241
F,1,3621600,60,15580
F,1,3621600,59,15580
F,1,3621600,62,2686
F,1,3621600,61,7482
F,1,3621600,62,7482
F,1,3621600,60,7482
F,1,3621600,61,11862
F,1,3621600,62,11862
F,1,3621600,62,17371
F,1,2689200,40,17822
C,1,2689200,40,8388
F,1,2689200,40,12365
F,1,3621600,62,14553
F,1,3621600,62,7107
C,1,2156400,27,16325
F,1,3610800,61,4933
F,1,3614400,59,68
F,1,3610800,61,105
F,1,3740400,61,224
F,1,3614400,60,304
F,1,3614400,60,359
F,1,3610800,61,405
C,1,3614400,60,894
F,1,3614400,61,905
F,1,3614400,61,1091
C,1,3610800,61,1180
F,1,3610800,61,1282
F,1,3610800,61,1411
F,1,3610800,61,1912
F,1,3610800,60,1960
C,1,3610800,60,2179
C,1,3610800,61,2197
F,1,3610800,61,2218
F,1,3614400,61,2233
C,1,3610800,61,2276
F,1,3610800,61,2335
F,1,3610800,61,2433
F,1,3610800,61,2582
F,1,3610800,61,2770
F,1,3610800,61,2803
C,1,3614400,61,3225
F,1,3610800,60,3551
C,1,3614400,61,3919
F,1,3610800,61,4011
F,1,3614400,61,4027
F,1,3610800,59,4191
C,1,3610800,61,4447
C,1,3610800,61,4479
F,1,3614400,60,4479
F,1,3614400,61,4646
F,1,3610800,61,4711
F,1,3610800,61,4843
F,1,3610800,61,4953
F,1,3610800,61,5636
F,1,3614400,60,5835
F,1,3614400,59,5835
F,1,3614400,61,5835
F,1,3610800,61,5837
F,1,3614400,61,5936
F,1,3610800,61,6086
C,1,3610800,61,6333
F,1,3610800,61,6421
F,1,3610800,61,6620
C,1,3610800,61,6655
F,1,3610800,60,6859
C,1,3614400,61,6917
F,1,3610800,61,7591
F,1,3610800,61,7617
F,1,3610800,61,7913
F,1,3610800,60,8030
F,1,3610800,61,8046
F,1,3610800,61,8154
F,1,3610800,59,8251
C,1,3610800,61,8258
F,1,3610800,61,8386
C,1,3614400,61,8461
F,1,3610800,61,8851
F,1,3614400,61,8855
F,1,3610800,60,9214
F,1,3610800,61,9683
C,1,3610800,61,9708
F,1,3610800,61,9784
F,1,3610800,60,9982
C,1,3610800,61,10320
F,1,3610800,60,10417
F,1,3610800,61,10675
F,1,3610800,60,10885
F,1,3610800,61,11062
F,1,3610800,61,11118
F,1,3610800,61,11257
C,1,3610800,61,11366
C,1,3614400,59,11475
F,1,3610800,61,11635
F,1,3614400,60,11876
F,1,3610800,60,12028
F,1,3614400,61,12171
C,1,3610800,61,12475
F,1,3614400,61,12507
C,1,3614400,61,12573
C,1,3610800,61,12607
F,1,3614400,61,12741
F,1,3610800,61,13080
F,1,3610800,61,13085
F,1,3610800,61,13584
F,1,3610800,61,13726
F,1,3610800,60,13865
F,1,3614400,61,13865
F,1,3614400,61,13888
F,1,3614400,61,14075
F,1,3610800,61,14076
F,1,3610800,61,14323
F,1,3614400,61,14350
F,1,3614400,61,14387
F,1,3614400,61,15131
F,1,3614400,61,15408
C,1,3610800,61,16239
F,1,3614400,61,16484
C,1,3614400,61,16803
C,1,3610800,61,16905
F,1,3610800,61,17007
F,1,3610800,61,17077
F,1,3614400,61,17331
C,1,3610800,61,17858
F,1,4471200,60,7103
F,1,2685600,40,9040
F,1,2664000,40,15410
F,1,2685600,40,994
F,1,2682000,40,1012
F,1,2685600,40,1236
C,2,2739600,41,1154
F,2,2725200,41,6223
F,2,2739600,41,9897
F,2,2739600,41,6005
F,1,3600000,59,4460
C,1,3600000,59,1814
F,1,3600000,59,4491
F,1,3600000,59,8952
F,1,3600000,59,15038
F,1,3600000,59,16354
F,1,3600000,59,6255
F,1,3600000,59,17360
F,1,3600000,59,6086
F,1,3600000,59,13569
C,1,3600000,59,105
F,1,3600000,59,6982
C,1,3600000,59,11136
F,1,3600000,59,7913
F,1,3600000,59,9982
F,1,3600000,59,70
F,1,3600000,59,6301
F,1,3600000,59,2985
F,1,3600000,59,13048
C,1,3600000,59,7321
F,1,3600000,59,7453
C,1,3600000,59,2462
C,1,3600000,59,3919
F,1,3600000,59,3492
F,1,3600000,59,10413
F,1,3600000,56,2428
F,1,3600000,59,2475
F,1,3600000,59,14872
F,1,3600000,59,3354
F,1,3600000,59,11820
C,1,3600000,59,2949
F,1,3600000,59,7413
C,1,3600000,59,15784
F,1,3600000,59,17331
F,1,3600000,59,10453
C,1,3600000,59,4659
C,1,3600000,59,4080
C,1,3600000,59,4010
F,1,3600000,59,10081
C,1,3600000,59,13796
F,1,3600000,59,2297
F,1,3600000,59,14075
F,1,3600000,59,15775
C,1,3600000,59,6737
C,1,3600000,59,6338
F,1,3600000,59,1838
C,1,3600000,59,15370
F,1,3600000,59,2219
C,1,3600000,59,8154
C,1,3600000,59,10391
F,1,3600000,59,7120
F,1,3600000,59,15761
F,1,3600000,59,14323
F,1,3600000,59,9066
F,1,3600000,59,10510
F,1,3600000,59,12672
F,1,3600000,59,7798
F,1,3600000,59,10326
F,1,3600000,59,7482
F,1,3600000,59,664
C,1,3600000,59,10320
F,1,3600000,59,1781
F,1,3600000,59,761
C,1,3600000,59,6636
C,1,3600000,59,13805
F,1,3600000,59,5504
F,1,3600000,59,13477
F,1,3600000,59,12081
F,1,3600000,59,9174
F,1,3600000,59,8772
F,1,3600000,59,17081
F,1,3600000,59,15732
C,1,3600000,59,779
F,1,3600000,59,12590
C,1,3600000,59,852
F,1,3600000,59,7463
F,1,3600000,59,143
F,1,3600000,59,17916
F,1,3600000,59,12246
C,1,3600000,59,9848
C,1,3600000,59,14697
F,1,3600000,59,3516
F,1,3600000,59,619
C,1,3600000,59,6339
F,1,3600000,59,12425
F,1,3600000,59,4843
F,1,3600000,59,9040
F,1,3600000,59,3303
F,1,3600000,59,17688
C,1,3600000,59,413
F,1,3600000,59,15131
F,1,3600000,59,10675
F,1,3600000,59,6517
F,1,3600000,59,224
C,1,3600000,59,11261
F,1,3600000,59,5604
C,1,3600000,59,8947
F,1,3600000,59,12990
C,1,3600000,59,17243
F,1,3600000,59,16905
F,1,3600000,59,11056
F,1,3600000,59,2608
F,1,3600000,59,11848
C,1,3600000,59,5767
F,1,3600000,59,4751
C,1,3600000,59,15807
F,1,3600000,59,15331
C,1,3600000,59,2691
C,1,3600000,59,1429
F,1,3600000,59,10314
C,1,3600000,59,15074
F,1,3600000,59,4715
C,1,3600000,59,17824
F,1,3772800,59,10566
C,1,3600000,59,11228
F,1,3600000,59,10170
F,1,3600000,59,17569
F,1,3600000,59,4028
F,1,3600000,59,10551
F,1,3600000,59,11366
F,1,3600000,59,1960
F,1,3600000,59,6333
F,1,3600000,59,11686
F,1,3600000,59,2301
F,1,3600000,59,7657
F,1,3600000,59,94
C,1,3600000,59,5266
C,1,3600000,59,1284
C,1,3600000,59,6089
F,1,3780000,59,5528
F,1,3600000,59,7979
F,1,3600000,59,12365
F,1,3600000,59,11657
F,1,3600000,59,2271
F,1,3600000,59,2486
F,1,3600000,59,11763
F,1,3600000,59,2446
F,1,3600000,59,4401
F,1,3600000,59,5020
F,1,3600000,59,11062
C,1,3600000,59,11068
F,1,3600000,59,15541
F,1,3600000,59,13220
F,1,3600000,59,5602
F,1,3600000,59,298
F,1,3600000,59,7373
F,1,3600000,59,16327
F,1,3600000,59,405
F,1,3600000,59,3006
F,1,3600000,59,9517
F,1,3600000,59,9214
C,1,3600000,59,2473
C,1,3600000,59,8351
F,1,2718000,40,4967
C,1,3621600,60,7760
F,1,3621600,62,3551
C,1,3621600,62,11748
C,1,3607200,59,13691
F,1,3603600,59,5312
F,1,3607200,59,3143
C,1,3603600,59,16533
C,1,3607200,59,17524
F,1,3607200,59,8823
C,1,3607200,59,17371
F,1,3607200,59,13866
F,1,3607200,59,9688
F,1,2743200,42,13598
F,2,2743200,41,5010
F,2,2754000,41,9698
F,2,2732400,41,8780
F,2,2077200,23,3958
C,2,2088000,23,7931
F,1,2682000,40,9651
F,1,2685600,40,14757
F,1,2689200,40,143
F,1,2689200,40,13579
F,1,2689200,40,8503
F,1,2689200,40,15118
F,1,3614400,60,56
F,1,3614400,61,56
F,1,3614400,60,167
F,1,3614400,60,216
C,1,3614400,61,660
F,1,3607200,59,816
F,1,3614400,60,816
F,1,3614400,61,816
F,1,3614400,60,1007
F,1,3614400,61,1441
F,1,3614400,60,2597
C,1,3614400,61,2949
F,1,3614400,61,3551
F,1,3614400,61,4577
F,1,3614400,61,4751
C,1,3870000,61,6474
F,1,3614400,59,6515
C,1,3614400,61,9082
F,1,3614400,59,10032
F,1,3614400,61,11670
F,1,3614400,60,11670
F,1,3614400,61,11820
F,1,3614400,61,12229
C,1,3614400,61,12529
F,1,3614400,61,13293
C,1,3614400,61,14418
C,1,3614400,60,14418
F,1,3614400,61,14739
F,1,3614400,61,15294
F,1,3614400,61,17073
F,1,3610800,60,17151
F,1,3607200,59,17728
F,2,2080800,23,3312
C,2,2080800,23,1388
F,2,2055600,23,3604
F,1,4438800,78,10215
F,2,2012400,23,2369
F,1,2732400,39,10718
F,1,2732400,42,3034
F,1,2732400,42,7429
F,1,2732400,42,8571
F,1,2732400,42,15131
F,2,2732400,41,17274
F,2,2732400,41,17797
F,2,2732400,41,7427
F,2,2732400,41,7211
F,2,2732400,41,10944
F,2,2732400,41,6193
F,2,2732400,41,13330
F,2,2732400,41,11470
F,2,2732400,41,11394
F,2,2732400,41,15707
F,2,2732400,41,11776
F,1,2710800,40,13439
F,2,2073600,23,8183
F,2,2077200,23,3725
F,1,2754000,42,5213
F,2,2754000,41,5197
C,1,2754000,42,12137
F,2,2044800,23,4992
F,2,2743200,41,5477
F,2,2743200,41,50
F,2,2743200,41,336
F,2,2743200,41,11430
F,2,2743200,41,14648
F,2,2743200,41,12811
F,2,2739600,41,8065
F,2,2743200,41,10283
F,2,2743200,41,5953
F,2,2743200,41,16012
F,2,4903200,41,7055
F,1,2689200,40,17415
F,1,2667600,40,12551
F,1,2692800,40,12345
F,1,2692800,40,15866
F,1,2692800,40,7907
C,1,2692800,40,4065
F,1,4942800,59,14661
F,1,3607200,59,3844
F,1,3610800,59,905
F,1,3610800,59,2686
C,1,3610800,59,13446
F,1,3610800,59,8191
F,1,3610800,59,15233
C,1,3610800,59,5844
F,1,2664000,40,5874
F,1,2660400,40,11787
C,1,2685600,40,5233
F,1,2685600,40,17813
F,1,2685600,40,15761
F,1,2685600,40,6280
F,2,2091600,19,13475
F,2,2091600,23,13475
F,2,2091600,22,13475
C,1,3603600,59,13114
C,1,3603600,59,10056
C,1,3603600,59,13888
C,1,3603600,59,330
C,1,3603600,59,2828
C,1,3603600,59,9865
C,1,3603600,59,10838
C,1,3603600,59,4356
C,1,3603600,59,12553
F,1,3603600,59,17661
F,1,3603600,59,14771
F,1,3603600,59,12415
F,1,3603600,59,13312
F,1,3603600,59,253
F,1,3603600,59,1244
F,1,3603600,59,17609
F,1,3603600,59,8998
F,1,3603600,59,2733
F,1,3603600,59,10740
F,1,3603600,59,9036
F,1,3603600,59,9708
F,1,3603600,59,17577
F,1,3603600,59,15835
F,1,2736000,42,7617
F,1,2736000,42,12551
F,2,2736000,41,9341
F,2,2736000,41,5162
F,2,2736000,41,5697
F,2,4446000,77,14322
F,1,2692800,40,4749
F,1,2692800,40,14266
F,1,2692800,40,10221
F,1,2692800,40,5312
F,1,2692800,40,16354
C,1,4478400,79,78
C,1,4478400,79,8589
C,1,4478400,79,10545
C,1,4478400,79,7284
C,1,4478400,79,16533
C,1,4478400,79,5636
C,1,4478400,79,2716
C,1,4478400,79,4011
C,1,4478400,79,9140
C,1,4478400,79,4356
C,1,4478400,79,8311
C,1,4478400,79,9688
C,1,4478400,79,14774
C,1,4478400,79,56
C,1,4478400,79,413
C,1,4478400,79,13204
C,1,4478400,79,13898
C,1,4478400,79,7060
F,1,4478400,79,14706
F,1,4478400,79,5234
