Nextext,<250,1
Ngawang Pelzang,250-499,1
Niccolò Machiavelli,<250,1
Nicholas    Evans,<250,1
Nicholas A. Basbanes,250-499,1
Nicholas Christopher,250-499,1
Nicholas Dawidoff,500-749,1
Nicholas Dodman,250-499,1
Nicholas Evans,500-749,1
Nicholas Humphrey,<250,1
Nicholas Johnson,250-499,1
Nicholas P. White,250-499,2
Nicholas Sparks,250-499,12
Nicholas Sparks,<250,6
Nicholas Wright,<250,2
Nicholson Baker,250-499,1
Nicholson Baker,<250,3
Nick  Webb,250-499,1
Nick Cook,250-499,1
Nick Flynn,250-499,2
Nick Flynn,<250,1
Nick Hornby,250-499,5
Nick Hornby,<250,4
Nick Lane,250-499,1
Nick Rennison,250-499,1
Nick Tosches,250-499,2
Nicola Davies,<250,1
Nicolas Tredell,<250,1
Nicole Krauss,250-499,1
Nicole Krauss,<250,1
Nigel Findley,250-499,1
Nigel Tranter,<250,1
Nigel Warburton,250-499,1
Nigel Warburton,<250,1
Nigella Lawson,250-499,5
Nikki Giovanni,500-749,1
Nikki Giovanni,<250,2
Nikki Stafford,250-499,1
Nikola Tesla,<250,2
Nikolai Gogol,250-499,3
Nikolai Gogol,<250,3
Nikos Kazantzakis,500-749,2
Nina Bangs,250-499,1
Nir Hefez,250-499,1
Noah Eli Gordon,<250,1
Noah Gordon,250-499,3
Noah Gordon,500-749,1
Noah Gordon,750-999,1
Noam Chomsky,250-499,5
Noam Chomsky,<250,13
Nobuhiro Watsuki,<250,1
Noel Malcolm,250-499,1
Noel Streatfeild,250-499,3
Noel Streatfeild,<250,7
Noire,250-499,1
Nora Ephron,<250,3
Nora Kelly,<250,1
Nora Roberts,250-499,12
Nora Roberts,500-749,2
Nora Roberts,750-999,1
Nora Roberts,<250,1
Norah Vincent,250-499,1
Norma Goldman,500-749,1
Norma Goldman,<250,1
Norman Davies,>=1000,1
Norman Kolpas,<250,1
Norman L. Geisler,250-499,1
Norman Maclean,250-499,1
Norman Maclean,<250,2
Norman Mailer,250-499,2
Norman Mailer,500-749,1
Norman Mailer,<250,1
Norman Mailer,>=1000,1
Norman Rush,500-749,1
Norman Rush,<250,1
Norman Schwarzkopf,500-749,1
Norman Sherry,750-999,1
Norton Juster,250-499,2
Norton Juster,<250,3
Nuala O'Faolain,250-499,1
Núria Roca,<250,1
O. Henry,250-499,1
O. Henry,<250,1
Octavio Paz,250-499,2
Octavio Paz,500-749,2
Octavio Paz,<250,1
Oh! Great,<250,4
Oliver Ho,<250,2
Oliver Sacks,250-499,1
Open City Magazine,<250,1
Orhan Pamuk,250-499,3
Orhan Pamuk,500-749,1
Orhan Pamuk,<250,1
Orlando Figes,>=1000,1
Orson Scott Card,250-499,30
Orson Scott Card,500-749,4
Orson Scott Card,<250,5
Orson Scott Card,>=1000,1
Oscar Hijuelos,250-499,4
Oscar Wilde,250-499,7
Oscar Wilde,500-749,1
Oscar Wilde,<250,7
Oscar Wilde,>=1000,1
Otis Williams,250-499,1
Overeaters Anonymous,<250,1
Ovid,250-499,4
Ovid,500-749,5
Owen    Jones,<250,1
Owen  Thomas,250-499,1
P.C. Cast,250-499,7
P.C. Cast,500-749,3
P.D. Eastman,<250,4
P.D. James,250-499,8
P.D. James,500-749,2
P.D. James,<250,3
P.G. Wodehouse,250-499,20
P.G. Wodehouse,500-749,4
P.G. Wodehouse,750-999,1
P.G. Wodehouse,<250,21
P.J. O'Rourke,<250,1
P.J. Parrish,250-499,5
P.J. Tracy,250-499,1
P.N. Furbank,500-749,1
P.T. Deutermann,250-499,1
P.T. Deutermann,500-749,2
Pablo Neruda,250-499,1
Pablo Neruda,<250,8
Paco Underhill,<250,1
Padraic Colum,250-499,1
Page McBrier,<250,1
Pam Johnson-Bennett,250-499,1
Pam Muñoz Ryan,<250,1
Pamela Ball,250-499,1
Pamela Duncan Edwards,<250,1
Pamela F. Service,<250,1
Pamela Peeke,250-499,1
Pansy,250-499,1
Paola Cavalieri,250-499,1
Paola Nanni-Tate,250-499,1
Paramahansa Yogananda,500-749,1
Paramahansa Yogananda,<250,2
Paschal Beverly Randolph,<250,1
Pat Barker,500-749,1
Pat Conroy,500-749,2
Pat Conroy,750-999,1
Pat Frank,250-499,1
Pat Harrigan,<250,1
Pat Williams,250-499,1
Patricia A. McKillip,250-499,5
Patricia A. McKillip,<250,1
Patricia B. McConnell,250-499,1
Patricia Cornwell,250-499,8
Patricia Cornwell,500-749,2
Patricia Cornwell,750-999,1
Patricia Cornwell,<250,3
Patricia D. Netzley,<250,1
Patricia Daniels Cornwell,250-499,1
Patricia Hall,<250,1
Patricia Highsmith,250-499,1
Patricia Justine Tumang,250-499,1
Patricia McHugh,<250,1
Patricia Schultz,750-999,1
Patricia Thomas,<250,1
Patrick Larkin,250-499,1
Patrick Lencioni,<250,2
Patrick Marnham,250-499,1
Patrick McGrath,<250,2
Patrick Nobes,<250,1
Patrick O'Brian,250-499,9
Patrick O'Brian,<250,4
Patrick O'Brian,>=1000,1
Patrick Robinson,250-499,5
Patrick Robinson,500-749,3
Patrick Süskind,250-499,3
Patrick Süskind,<250,4
Patti   Davis,<250,1
Patti Kelley Criswell,<250,1
Paul       Davidson,250-499,1
Paul  Collins,250-499,1
Paul  Kirk,250-499,1
Paul A. Sabatier,250-499,1
Paul Alexander,250-499,1
Paul Anthony Cartledge,<250,1
Paul Auster,250-499,5
Paul Auster,500-749,1
Paul Auster,<250,9
Paul Auster,>=1000,1
Paul Belien,250-499,1
Paul Bowles,250-499,2
Paul Bowles,750-999,1
Paul Bowles,<250,3
Paul Bowles,>=1000,1
Paul Brooks,250-499,1
Paul Burrell,<250,1
Paul Coughlin,<250,1
Paul Crilley,250-499,1
Paul Cronin,250-499,1
Paul Davies,<250,1
Paul De Man,250-499,1
Paul DuBois,750-999,1
Paul Farmer,250-499,2
Paul Findley,250-499,1
Paul Galdone,<250,1
Paul Glovinsky,250-499,1
Paul Graham,250-499,1
Paul Hendrickson,250-499,3
Paul J. Mikol,250-499,1
Paul Karasik,<250,1
Paul Kengor,250-499,1
Paul Krugman,<250,2
Paul Krugman,>=1000,1
Paul La Farge,250-499,2
Paul M. Fishbane,>=1000,1
Paul Murray,250-499,1
Paul Negri,<250,1
Paul Pearsall,250-499,1
Paul Perry,<250,1
Paul Pitchford,750-999,1
Paul Robert Magocsi,250-499,1
Paul Ruditis,250-499,1
Paul Schrader,<250,1
Paul Strathern,<250,1
Paul Theroux,250-499,2
Paul Yee,<250,1
Paula Danziger,<250,3
Paula J. Caplan,250-499,1
Paula S. Fass,500-749,1
Paule Marshall,250-499,1
Pauline Francis,<250,1
Pauline Kael,500-749,1
Pauline Kael,>=1000,1
Pauline Réage,<250,2
Paulo Coelho,250-499,3
Paulo Coelho,<250,11
Pavel Tsatsouline,<250,1
Pearl Cleage,<250,1
Pearl S. Buck,250-499,7
Pearson Scott Foresman,<250,1
Pedro Calderón de la Barca,250-499,1
Pedro Calderón de la Barca,<250,3
Peg Kerr,250-499,1
Peggy Parish,<250,6
Penelope Fitzgerald,250-499,1
Penelope Fitzgerald,<250,1
Penny Jordan,<250,2
Pete Hautman,250-499,1
Pete Hautman,<250,2
Pete McCarthy,250-499,1
Peter     Brown,250-499,1
Peter  Dale,<250,1
Peter  Stone,<250,1
Peter  Van Houten,<250,1
Peter A. Lillback,>=1000,1
Peter Abrahams,250-499,3
Peter Ackroyd,500-749,1
Peter Biskind,500-749,2
Peter Blegvad,<250,1
Peter Carey,250-499,1
Peter Conn,500-749,1
Peter Cozzens,250-499,1
Peter D'Epiro,500-749,1
Peter D. Schiff,250-499,1
Peter David,<250,1
Peter Doggett,<250,1
Peter Elkind,250-499,1
Peter F. Hamilton,250-499,2
Peter F. Hamilton,500-749,1
Peter F. Hamilton,750-999,1
Peter F. Hamilton,>=1000,1
Peter G. Bolt,<250,1
Peter Haining,250-499,1
Peter Hamilton,<250,1
Peter Handke,<250,1
Peter Hessler,500-749,1
Peter J. D'Adamo,250-499,1
Peter J. Smith,<250,1
Peter Kent,250-499,1
Peter Kreeft,250-499,1
Peter Kreeft,<250,1
Peter Kuper,<250,2
Peter M. Robinson,250-499,1
Peter Martins,<250,1
Peter Maurice Wright,250-499,1
Peter Mayle,<250,4
Peter Menzel,250-499,1
Peter Milligan,<250,1
Peter Moon,250-499,1
Peter Olafson,250-499,1
Peter R.L. Brown,500-749,1
Peter Reinhart,250-499,1
Peter Robinson,250-499,1
Peter S. Beagle,250-499,3
Peter S. Beagle,<250,3
Peter Singer,250-499,2
Peter Singer,<250,1
Peter Straub,250-499,2
Peter Straub,500-749,2
Peter Tallack,500-749,1
Peter Tremayne,250-499,1
Peter Turchin,250-499,1
Peter Walsh,<250,1
Peter Watson,750-999,1
Peter Woit,250-499,1
Phil Brucato,<250,1
Phil Town,250-499,1
Philip Caputo,500-749,1
Philip Dutre,250-499,1
Philip Ellis Wheelwright,250-499,1
Philip Gourevitch,250-499,1
Philip J. Ivanhoe,250-499,1
Philip Johnson,250-499,1
Philip José Farmer,250-499,2
Philip K. Dick,250-499,8
Philip K. Dick,750-999,1
Philip K. Dick,<250,7
Philip K. Howard,250-499,1
Philip Levine,<250,2
Philip Nel,<250,1
Philip Norman,500-749,1
Philip Plait,250-499,1
Philip Pullman,250-499,6
Philip Pullman,500-749,1
Philip Pullman,750-999,2
Philip Pullman,<250,3
Philip Pullman,>=1000,1
Philip Roth,250-499,14
Philip Roth,500-749,1
Philip Roth,<250,4
Philip Thody,<250,1
Philip Zaleski,250-499,1
Philippa Carr,250-499,1
Philippa Gregory,250-499,4
Philippa Gregory,500-749,8
Philippa Pearce,<250,1
Phillip C. McGraw,250-499,2
Phillip Glasier,250-499,1
Phillip Lopate,250-499,1
Phillip Lopate,750-999,2
Phillip Margolin,250-499,1
Phoebe Dunn,<250,1
Phyllis A. Bird,250-499,1
Phyllis Reynolds Naylor,<250,2
Pierdomenico Baccalario,250-499,1
Pierdomenico Baccalario,<250,1
Pierre Boulle,<250,1
Pierre Hadot,250-499,1
Piers Anthony,250-499,26
Piers Anthony,750-999,2
Piers Anthony,<250,2
Pimsleur Language Programs,<250,1
Pindar,250-499,4
Plato,250-499,8
Plato,500-749,1
Plato,<250,15
Plato,>=1000,2
Plotinus,250-499,1
Plotinus,500-749,1
Plum Sykes,250-499,1
Polly Horvath,<250,1
Poppy Z. Brite,<250,1
Preston Peet,250-499,2
Prima Publishing,<250,1
Primo Levi,<250,5
Python Bonkers,250-499,1
Qiu Xiaolong,250-499,1
Queen Latifah,<250,1
Quentin Bell,500-749,1
Quentin Blake,250-499,1
Quentin Blake,<250,1
Quentin Carter,250-499,1
Quentin Carter,<250,1
Quentin Skinner,250-499,1
Quentin Skinner,<250,2
Quentin W. Fleming,<250,1
Quincy Jones,250-499,1
R. Gary Patterson,<250,1
R. McL. Wilson,500-749,1
R. Scott Bakker,500-749,2
R. de Roussy de Sales,<250,1
R.A. Salvatore,250-499,2
R.B. Bernstein,250-499,1
R.C. Sproul,<250,1
R.F. Laird,750-999,1
R.K. Narayan,250-499,1
R.L. Stine,250-499,1
R.R. Palmer,250-499,1
Rachel Caine,250-499,1
Rachel Caine,<250,1
Rachel Carson,250-499,2
Rachel Cohn,<250,2
Rachel Field,250-499,1
Rachel Klein,<250,1
Rachel Lichtenstein,250-499,1
Rachel Ryan,250-499,3
Rachel Simon,250-499,1
Radcliffe G. Edmonds III,250-499,1
Radclyffe,<250,1
Raeleen D'Agostino Mautner,250-499,1
Raina Telgemeier,<250,1
Rajiv Chandrasekaran,250-499,1
Ralph C. Wood,<250,1
Ralph Ellison,500-749,1
Ralph Ginzburg,250-499,1
Ram Dass,250-499,3
Ram Dass,<250,5
Ramsey Campbell,250-499,1
Randall Hyde,250-499,1
Randall Kenan,250-499,1
Randy Alcorn,500-749,1
Randy Alcorn,<250,1
Randy Cerveny,250-499,1
Randy Leffingwell,250-499,1
Randy Leffingwell,<250,1
Randy Shilts,500-749,1
Raph Koster,250-499,1
Ravi Zacharias,<250,1
Ray Bradbury,250-499,5
Ray Bradbury,750-999,1
Ray Bradbury,<250,11
Ray McAllister,<250,1
Ray Monk,500-749,1
Ray Oldenburg,250-499,1
Raymond Carver,250-499,1
Raymond Carver,500-749,1
Raymond Carver,<250,2
Raymond Chandler,250-499,4
Raymond Chandler,<250,3
Raymond Chandler,>=1000,3
Raymond E. Feist,250-499,10
Raymond E. Feist,500-749,1
Raymond E. Feist,<250,2
Raymond Queneau,250-499,2
Raymond Queneau,<250,3
Raymond T. McNally,250-499,2
Raynold Gideon,<250,1
Reader's Digest Association,250-499,2
Rebecca  Brown,250-499,1
Rebecca  Wood,250-499,1
Rebecca Aberg,<250,1
Rebecca Coffey,<250,1
Rebecca Goldstein,250-499,1
Rebecca Hagan Lee,250-499,1
Rebecca J. Donatelle,250-499,1
Rebecca Solnit,250-499,3
Rebecca Solnit,<250,1
Rebecca St. James,250-499,1
Rebecca West,>=1000,1
Rebecca York,250-499,2
Reduced Shakespeare Company,<250,1
Reed Martin,250-499,1
Reginald Hill,250-499,1
Reinaldo Arenas,250-499,4
Reinaldo Arenas,<250,1
Reinhold Messner,250-499,1
Rene Gutteridge,250-499,1
Renee Baron,<250,1
René Descartes,<250,2
Retha M. Warnicke,250-499,1
Rex Pickett,250-499,1
Reynolds Price,250-499,2
Reynolds Price,<250,1
Reza Aslan,250-499,1
Rheta Grimsley Johnson,250-499,1
Ricardo Piglia,<250,5
Ricardo Semler,250-499,1
Rich Wulf,250-499,1
Richard   Preston,250-499,2
Richard   Preston,<250,1
Richard  Adams,250-499,6
Richard  Adams,>=1000,1
Richard A. Hawley,<250,1
Richard A. Knaak,250-499,11
Richard A. Lupoff,250-499,1
Richard A. Posner,250-499,3
Richard B. Alley,<250,1
Richard B. Lee,250-499,1
Richard B. Primack,500-749,1
Richard B. Sewall,750-999,1
Richard Bach,250-499,2
Richard Bach,<250,2
Richard Bachman,250-499,3
Richard Bachman,500-749,1
Richard Bachman,<250,1
Richard Bausch,>=1000,1
Richard Bonson,<250,1
Richard Brautigan,250-499,1
Richard Brautigan,500-749,2
Richard Brautigan,<250,1
Richard Brzezinski,<250,1
Richard Buskin,250-499,1
Richard Buxton,250-499,1
Richard Corliss,<250,1
Richard Curtis,<250,2
Richard D. Bartlett,<250,1
Richard D. Nelson,<250,1
Richard Dawkins,250-499,3
Richard Dawkins,500-749,1
Richard Dawkins,<250,1
Richard Dooling,250-499,1
Richard E. Neustadt,250-499,1
Richard Ellmann,500-749,1
Richard Fariña,250-499,1
Richard Flanagan,250-499,1
Richard Ford,250-499,2
Richard Freeborn,<250,1
Richard Gott,250-499,1
Richard H. Minear,250-499,1
Richard Hanley,250-499,1
Richard Hofstadter,250-499,1
Richard Hollis,<250,1
Richard Johnsonbaugh,500-749,1
Richard K. Morgan,250-499,1
Richard K. Morgan,<250,2
Richard Kern,250-499,1
Richard Klein,<250,1
Richard Llewellyn,250-499,1
Richard M. Rorty,250-499,1
Richard M. Weaver,<250,2
Richard Matheson,250-499,7
Richard Matheson,500-749,1
Richard Matheson,<250,1
Richard Nelson Bolles,250-499,1
Richard Olney,<250,1
Richard P. Feynman,250-499,5
Richard P. Feynman,500-749,2
Richard P. Feynman,<250,8
Richard Paige,500-749,1
Richard Paul Russo,250-499,2
Richard Peck,<250,3
Richard Platt,<250,2
Richard Powers,250-499,7
Richard Powers,500-749,1
Richard Preston,250-499,1
Richard Proenneke,250-499,1
Richard R. George,<250,2
Richard Reeves,500-749,1
Richard Rhodes,250-499,3
Richard Rhodes,500-749,1
Richard Rhodes,<250,1
Richard Russell Lawrence,500-749,1
Richard Russo,250-499,2
Richard Russo,<250,1
Richard Seymour Hall,500-749,1
Richard Shenkman,250-499,1
Richard Slotkin,500-749,1
Richard Stapleford,<250,1
Richard V. Greene,250-499,1
Richard W. Bulliet,250-499,1
Richard W. Bulliet,<250,1
Richard W. Wrangham,250-499,1
Richard Wilhelm,500-749,1
Richard Wright,250-499,1
Richard Wright,500-749,2
Richard Wright,750-999,1
Richmond Lattimore,500-749,1
Richmond Lattimore,<250,1
Rick Barba,250-499,1
Rick Bass,<250,3
Rick Decker,500-749,1
Rick Hicks,250-499,1
Rick Moody,250-499,2
Rick Moody,500-749,1
Rick Moody,<250,2
Rick Osborne,<250,1
Rick Riordan,250-499,5
Rick Steves,750-999,1
Rick Warren,<250,2
Riki Anne Wilchins,250-499,1
Roald Dahl,250-499,4
Roald Dahl,500-749,1
Roald Dahl,750-999,1
Roald Dahl,<250,35
Rob Bell,<250,1
Rob Humphreys,250-499,1
Rob Kidd,<250,5
Rob Orsini,500-749,1
Rob Thomas,<250,1
Rob Williams,<250,1
Robb Forman Dew,250-499,2
Robbie Stamp,<250,1
Robert   Harris,250-499,1
Robert   Harris,<250,1
Robert  Evans,250-499,1
Robert  Hamburger,<250,1
Robert  Mayer,<250,1
Robert A. Caro,>=1000,1
Robert A. Dahl,<250,2
Robert A. Harris,250-499,1
Robert A. Heinlein,250-499,14
Robert A. Heinlein,500-749,2
Robert A. Heinlein,<250,2
Robert A. Johnson,<250,1
Robert A. Nye,250-499,1
Robert A. Weiss,<250,1
Robert A.M. Stern,>=1000,1
Robert Anton Wilson,250-499,1
Robert Anton Wilson,<250,1
Robert Arp,250-499,1
Robert Arthur,<250,1
Robert B. Baer,250-499,1
Robert B. Cialdini,250-499,1
Robert B. Parker,250-499,1
Robert B. Parker,<250,5
Robert Bauval,250-499,1
Robert Benedetti,<250,2
Robert Bogdan,250-499,1
Robert Boyle,<250,1
Robert Brent Toplin,<250,1
Robert Bringhurst,250-499,1
Robert C. O'Brien,250-499,1
Robert Coles,<250,1
Robert Crais,250-499,1
Robert Cullen,250-499,1
Robert D. Kaplan,250-499,5
Robert D. Putnam,250-499,1
Robert D. Putnam,500-749,1
Robert D. Putnam,<250,1
Robert D. Richardson Jr.,500-749,1
Robert D. Siegel,<250,1
Robert Dallek,750-999,1
Robert E. Hemenway,250-499,1
Robert E. Howard,250-499,2
Robert Egan,<250,1
Robert F. Kennedy Jr.,250-499,1
Robert Ferrigno,250-499,1
Robert Frost,500-749,1
Robert Frost,<250,3
Robert Frost,>=1000,1
Robert Fulghum,<250,1
Robert G. Hagstrom,<250,1
Robert Goddard,250-499,1
Robert Graves,250-499,2
Robert Greene,250-499,2
Robert Greene,500-749,1
Robert Hellenga,250-499,3
Robert Hutchinson,250-499,1
Robert Irwin,250-499,2
Robert J. Allison,250-499,1
Robert J. Milch,<250,1
Robert J. Ray,250-499,1
Robert Jordan,250-499,1
Robert Jordan,500-749,1
Robert Jordan,750-999,4
Robert Jordan,>=1000,2
Robert Kanigher,<250,2
Robert Kirkman,250-499,1
Robert Kirkman,<250,3
Robert L. Geneve,250-499,1
Robert L. O'Connell,250-499,2
Robert L. Wolke,250-499,1
Robert Louis Stevenson,250-499,3
Robert Louis Stevenson,500-749,1
Robert Louis Stevenson,750-999,1
Robert Louis Stevenson,<250,5
Robert Ludlum,250-499,2
Robert Ludlum,500-749,7
Robert Ludlum,750-999,1
Robert M. Pirsig,250-499,2
Robert M. Pirsig,500-749,2
Robert M. Price,250-499,1
Robert M. Sapolsky,250-499,2
Robert M. Sapolsky,<250,1
Robert Mason,250-499,1
Robert McCloskey,<250,5
Robert Munsch,<250,1
Robert Musil,<250,1
Robert Nye,250-499,1
Robert Nye,<250,1
Robert P. Miles,250-499,1
Robert Paul Wolff,500-749,1
Robert Penn Warren,250-499,3
Robert Penn Warren,750-999,1
Robert Polito,750-999,1
Robert R. McCammon,250-499,4
Robert R. McCammon,500-749,4
Robert R. McCammon,750-999,2
Robert Robinson,250-499,1
Robert Sabuda,<250,1
Robert Scoble,250-499,1
Robert Sedgewick,500-749,1
Robert Shapard,250-499,2
Robert Silverberg,250-499,1
Robert Silverberg,500-749,1
Robert Sokolowski,<250,1
Robert Stock,250-499,1
Robert Templer,250-499,1
Robert Todd Carroll,250-499,1
Robert W. Harris,<250,1
Robert W. Strayer,<250,1
Robert X. Cringely,250-499,1
Roberta Gellis,250-499,2
Roberta Grobel Intrater,<250,1
Roberts Liardon,250-499,1
Robertson Davies,250-499,1
Robin  Davis,<250,1
Robin Chapman Stacey,<250,1
Robin Cook,250-499,1
Robin Hobb,500-749,1
Robin Hobb,750-999,4
Robin Landa,250-499,1
Robin Lane  Fox,<250,1
Robin Lane Fox,500-749,1
Robin Maxwell,250-499,1
Robin McGraw,<250,1
Robin McKinley,250-499,9
Robin McKinley,<250,3
Robin McKinley,>=1000,1
Robin Norwood,250-499,1
Robin P. Williams,250-499,2
Robin S. Sharma,<250,2
Robin Wasserman,<250,2
Robin Waterfield,250-499,1
Robin Waterfield,<250,1
Roddy Doyle,250-499,8
Roddy Doyle,<250,3
Roderick Townley,<250,1
Rodman Philbrick,<250,1
Rodney Stark,250-499,1
Rodney Stark,<250,1
Roff Smith,250-499,1
Roger Ebert,500-749,1
Roger Ebert,<250,2
Roger Hargreaves,<250,12
Roger Lancelyn Green,250-499,1
Roger Lowenstein,250-499,2
Roger Penrose,>=1000,1
Roger Scruton,250-499,1
Roger Shattuck,250-499,1
Roger Zelazny,250-499,2
Roger Zelazny,<250,2
Rohinton Mistry,250-499,1
Rohinton Mistry,500-749,2
Rohinton Mistry,750-999,1
Roland Barthes,250-499,2
Roland Barthes,<250,4
Roland H. Bainton,250-499,1
Rolland Baker,<250,1
Rolland Hein,250-499,1
Roméo Dallaire,500-749,1
Ron     Miller,<250,1
Ron  Louis,250-499,1
Ron Chernow,750-999,3
Ron Marz,<250,1
Ron Rash,250-499,1
Ron Rash,<250,3
Ron Roy,<250,3
Rona Sharon,250-499,1
Ronald B. Flowers,<250,1
Ronald Hayman,<250,1
Ronald J. Faust,500-749,1
Ronald L. DiSanto,250-499,1
Ronald Takaki,500-749,2
Ronda Thompson,250-499,4
Ronlyn Domingue,250-499,1
Rosa Montero,500-749,1
Rosa Montero,<250,1
Rosalind Laker,500-749,1
Rosalind M. Greenberg,250-499,1
Rosalind Miles,250-499,1
Rosamunde Pilcher,500-749,1
Rose A. Zimbardo,250-499,1
Rose Tremain,250-499,1
Rose Wilder Lane,<250,1
Rosemary Wells,<250,1
Rosetta James,<250,1
Rosie Daley,<250,1
Rosita Arvigo,<250,1
Ross Garnaut,250-499,1
Ross Thomas,250-499,1
Rough Guides,500-749,1
Roy McKie,<250,1
Roy Mottahedeh,250-499,1
Rubem A. Alves,<250,1
Ruby Ann Boxcar,<250,2
Ruby K. Payne,<250,1
Rudolfo Anaya,250-499,1
Rudolph R. Windsor,<250,1
Rudolph W. Giuliani,250-499,1
Rudyard Kipling,250-499,3
Rudyard Kipling,750-999,1
Rudyard Kipling,<250,5
Rumer Godden,250-499,1
Rumer Godden,<250,5
Rumi,<250,1
Rumiko Takahashi,250-499,6
Rumiko Takahashi,<250,33
Rupa Bajwa,<250,1
Russ Kick,250-499,1
Russell Banks,250-499,3
Russell Banks,750-999,1
Russell Banks,<250,1
Russell Evans,250-499,1
Russell Hoban,<250,6
Russell Roberts,250-499,1
Russell Roberts,<250,1
Russell Shorto,250-499,1
Rusty Young,250-499,2
Ruth  Abbey,<250,1
Ruth Downie,250-499,1
Ruth Heller,<250,3
Ruth Krauss,<250,1
Ruth Ozeki,250-499,3
Ruth Prawer Jhabvala,<250,1
Ruth Reichl,250-499,2
Ruth Rendell,250-499,1
Ruth S. Noel,<250,1
Ruth Stiles Gannett,<250,1
Ruth Westheimer,250-499,1
Ruud van der Rol,<250,1
Ryōkan,<250,1
Ryōtarō Shiba,250-499,1
Ryū Murakami,250-499,1
Ryūnosuke Akutagawa,250-499,1
S.E. Hinton,250-499,2
S.E. Hinton,<250,3
S.M. Stirling,250-499,1
Sabine C. Bauer,<250,1
Sakurako Gokurakuin,<250,1
Sally Potter,<250,1
Sally Smith O'Rourke,250-499,1
Salman Rushdie,250-499,5
Salman Rushdie,500-749,4
Salman Rushdie,750-999,1
Salman Rushdie,<250,2
Salvador Plascencia,250-499,1
Sam Bass Warner,<250,1
Sam Harris,250-499,1
Sam Johnson,<250,1
Sam Kauffmann,250-499,1
Sam R. Watkins,<250,1
Sam Shepard,250-499,1
Sam Shepard,<250,1
Sam Walton,250-499,1
Sam Weller,250-499,1
Samuel Beckett,500-749,1
Samuel Beckett,<250,1
Samuel Hynes,250-499,1
Samuel J. Leffler,250-499,1
Samuel Richardson,500-749,1
Samuel Taylor Coleridge,<250,1
Sandra Balzo,<250,1
Sandra Benítez,<250,1
Sandra Boynton,<250,2
Sandra Brown,250-499,10
Sandra Brown,500-749,6
Sandra Brown,750-999,1
Sandra Brown,<250,13
Sandra Cisneros,250-499,1
Sandra Cisneros,<250,3
Sandra Hack Polaski,<250,1
Sandra Steffen,<250,1
Sandra West Prowell,250-499,1
Sandy Petersen,250-499,2
Sandy Petersen,<250,1
Sang-Sun Park,<250,1
Sanyika Shakur,250-499,1
Sara Barton-Wood,<250,1
Sara Gruen,250-499,1
Sara Zarr,<250,1
Sarah   Kay,<250,1
Sarah Ban Breathnach,250-499,1
Sarah Dening,<250,1
Sarah Dessen,250-499,2
Sarah Dunant,250-499,1
Sarah Fielding,<250,1
Sarah Johnstone,<250,1
Sarah Johnstone,>=1000,1
Sarah K. Herz,250-499,1
Sarah M.  Anderson,250-499,1
Sarah Macdonald,250-499,1
Sarah Mayberry,250-499,1
Sarah Mayberry,<250,1
Sarah Miller,250-499,1
Sarah Mlynowski,250-499,6
Sarah Susanka,<250,1
Sarah Vowell,<250,1
Sarvepalli Radhakrishnan,500-749,1
Satoru Kannagi,250-499,1
Satoru Kannagi,<250,3
Satosumi Takaguchi,<250,6
Satyajit Das,250-499,1
Saul A. Kripke,<250,1
Saul Bellow,250-499,4
Saul Bellow,500-749,1
Saul Bellow,750-999,1
Saul Bellow,<250,1
Saul Leiter,<250,1
Saul Steinberg,250-499,1
Saul Williams,<250,1
Sayadaw U. Pandita,<250,1
Scott   Cunningham,250-499,1
Scott  Freeman,250-499,1
Scott Adams,<250,1
Scott Allie,<250,1
Scott Beatty,250-499,1
Scott Donaldson,250-499,1
Scott Leonard,750-999,1
Scott MacMillan,250-499,1
Scott O'Dell,<250,2
Scott Speck,250-499,1
Scott Turow,250-499,2
Scott Turow,500-749,3
Scott Turow,750-999,1
Scott Turow,<250,3
Scott Westerfeld,250-499,7
Scott Wetzler,<250,1
Seamus Deane,250-499,1
Seamus Heaney,250-499,1
Seamus Heaney,<250,5
Sean B. Carroll,250-499,1
Sean McMullen,250-499,1
Sean O'Brien,<250,1
Sean Smith,<250,1
Sean Stewart,250-499,1
Sean Stewart,<250,1
Sebastian Faulks,250-499,1
Sebastian Faulks,500-749,1
Sebastian Faulks,750-999,1
Sebastian Faulks,<250,1
Sei Shōnagon,250-499,1
Selina Shirley Hastings,<250,1
Selma G. Lanes,250-499,1
Sena Jeter Naslund,500-749,1
Sergio Ramírez,250-499,1
Seth Godin,<250,1
Shana Abe,250-499,4
Shannon Drake,250-499,1
Shannon Hengen,<250,1
Shannon Holmes,250-499,1
Sharon Creech,<250,1
Sharon Green,250-499,1
Sharon Kay Penman,750-999,1
Sharon Rose Wilson,<250,1
Sharon Salzberg,250-499,1
Sharyn McCrumb,<250,1
Sharyn November,250-499,1
Sharyn November,500-749,1
Shaun Tomson,<250,1
Shauna Singh Baldwin,250-499,1
Shayla Black,250-499,1
Shayla Black,<250,1
Shel Silverstein,<250,10
Shelby Foote,250-499,2
Shelby Foote,750-999,1
Shelley Klein,<250,1
Sheri Lynch,<250,1
Sheri Rose Shepherd,<250,1
Sherman Alexie,250-499,1
Sherrilyn Kenyon,250-499,2
Sherry Gershon Gottlieb,250-499,1
Sherry Shahan,<250,1
Sherwood Smith,250-499,1
Sheryl Feldman,<250,1
Shifra Horn,250-499,1
